sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,468,2,2,ZTF_r,463199740515,0,1.9714,303.45,8.20616,25.8402,1.23289e-05,0.0281663,0.0917606,1.83387e-05,428,30.0,0.045179,0.046143,19.8021,25.8402,1,2458217.6997454,468120205,1,24.30257698394,32.787411,0.824518,0.97785,43.44149304494,63.66634,0.686926,1.039377,0.160494296369968,19.7779997825623,0.0359999984502792,1.43599998950958,-0.0509999990463257,2458160.768681,2458450.010741,0,4.64882018778,19.65375679616,0.0,19.65375679616,22.606586055982604,1.8112811485456184
1,468,2,2,ZTF_r,463218050515,0,1.9015,389.734,7.14269,26.1091,8.8174e-06,0.0238871,0.105845,1.3059e-05,430,30.0,0.04719,0.047327,20.2872,26.1091,1,2458217.7180556,468120205,1,-46.8138807294,27.85508,-1.869498,0.976918,-70.16221941546,53.912716,-1.310169,1.041431,0.160494296369968,19.7779997825623,0.0359999984502792,1.43599998950958,-0.0509999990463257,2458160.768681,2458450.010741,0,4.64882018778,-51.46270091718,0.0,-51.46270091718,,
2,468,2,2,ZTF_r,467203400515,0,2.9766,291.914,8.37949,25.7897,3.22662e-05,0.045072,0.119947,4.7821e-05,421,30.0,0.06179,0.055111,19.3662,25.7897,1,2458221.7034028,468120205,1,-36.71330372306,49.182457,-0.830363,1.000643,-34.83365731384,72.374939,-0.484536,1.134251,0.160494296369968,19.7779997825623,0.0359999984502792,1.43599998950958,-0.0509999990463257,2458160.768681,2458450.010741,0,4.64882018778,-41.36212391084,0.0,-41.36212391084,,
3,468,2,2,ZTF_r,470178540515,0,1.888,262.886,8.02053,25.6703,1.62649e-05,0.0322604,0.105937,2.41772e-05,428,30.0,0.047718,0.047828,19.7126,25.6703,1,2458224.6785417,468120205,1,4.64882018778,30.813818,0.167823,0.995654,-40.54290520084,58.311745,-0.699961,1.047304,0.160494296369968,19.7779997825623,0.0359999984502792,1.43599998950958,-0.0509999990463257,2458160.768681,2458450.010741,0,4.64882018778,0.0,0.0,0.0,,
4,468,2,2,ZTF_r,473245330515,0,2.512,425.254,6.39668,26.1917,1.30263e-05,0.0289486,0.111294,1.95077e-05,425,30.0,0.064018,0.049628,20.1933,26.1917,1,2458227.7453356,468120205,1,-27.54225899981,34.056622,-0.899607,0.864121,-51.48327815951,54.586277,-0.949506,1.069438,0.160494296369968,19.7779997825623,0.0359999984502792,1.43599998950958,-0.0509999990463257,2458160.768681,2458450.010741,0,4.64882018778,-32.19107918759,0.0,-32.19107918759,,
5,468,2,2,ZTF_r,477147210515,0,1.8682,433.917,10.7591,26.2266,1.07812e-05,0.0263096,0.0871548,1.5993e-05,431,30.0,0.046055,0.05501,19.9794,26.2266,1,2458231.6472106,468120205,1,25.7817224446,38.422462,0.746417,0.972313,187.0154799824,76.852219,2.449832,1.033967,0.160494296369968,19.7779997825623,0.0359999984502792,1.43599998950958,-0.0509999990463257,2458160.768681,2458450.010741,0,4.64882018778,21.13290225682,0.0,21.13290225682,22.91420213910513,1.9740146224298494
6,468,2,2,ZTF_g,481207540515,0,2.4837,136.162,15.4993,26.3071,3.47056e-05,0.0389714,-0.048537,7.28928e-05,294,30.0,0.049226,0.052881,19.3503,26.3071,1,2458235.7075463,468120105,1,0.09302811251,79.662292,0.001299,1.002098,103.86834968879,130.403824,0.801878,1.07324,0.142624238693742,19.6619998931885,0.0230000000447035,0.879000008106232,-0.0500000007450581,2458166.891343,2458444.02037,0,,,0.0,,,
7,468,2,2,ZTF_g,484147780515,0,3.0068,135.519,15.7349,26.3109,4.40955e-05,0.039377,-0.0774381,9.73606e-05,248,30.0,0.057211,0.060112,19.1643,26.3109,1,2458238.6477894,468120105,1,15.13752479471,86.878494,0.193819,1.048844,174.1133167938,130.8909,1.339176,1.072248,0.142624238693742,19.6619998931885,0.0230000000447035,0.879000008106232,-0.0500000007450581,2458166.891343,2458444.02037,0,,,0.0,,,
8,468,2,2,ZTF_r,489150700515,0,2.1267,421.805,7.39818,26.1944,1.00446e-05,0.0254983,0.0832781,1.49667e-05,428,30.0,0.049851,0.050835,20.1821,26.1944,1,2458243.650706,468120205,1,-8.66112736397,34.245979,-0.281332,0.87166,-5.46127897191,63.216854,-0.086971,1.038224,0.160494296369968,19.7779997825623,0.0359999984502792,1.43599998950958,-0.0509999990463257,2458160.768681,2458450.010741,0,4.64882018778,-13.30994755175,0.0,-13.30994755175,,
9,468,2,2,ZTF_g,489192610515,0,3.2038,126.327,5.31094,26.2708,2.63012e-05,0.0398493,-0.134798,4.24991e-05,397,30.0,0.064808,0.058527,20.2531,26.2708,1,2458243.6926157,468120105,1,-4.95657447655,28.476423,-0.19362,0.940906,-21.51330564869,43.98175,-0.492436,1.047934,0.142624238693742,19.6619998931885,0.0230000000447035,0.879000008106232,-0.0500000007450581,2458166.891343,2458444.02037,0,,,0.0,,,
