sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,417,14,2,ZTF_r,463199295315,0,2.41,284.225,8.0755,25.8817,9.0945e-06,0.0279799,0.0828451,1.42611e-05,547,30.0,0.044176,0.045571,19.6972,25.8817,1,2458217.699294,417120253,1,-6.02091989672,33.685436,-0.198827,0.991184,-120.85924701771,58.964375,-2.063504,1.046508,,,,,,2458165.895613,2458450.02287,57,0.85122030948,-6.8721402062,0.0,-6.8721402062,,
1,417,14,2,ZTF_r,463215745315,0,2.4059,330.643,7.36928,26.0445,6.7205e-06,0.0241707,0.0901219,1.05817e-05,546,30.0,0.048559,0.044768,19.971,26.0445,1,2458217.7157407,417120253,1,9.20790878604,30.355303,0.337428,1.021165,24.46979651262,53.676823,0.458943,1.043391,,,,,,2458165.895613,2458450.02287,57,0.85122030948,8.35668847656,0.0,8.35668847656,23.73941446826661,3.9438889658203498
2,417,14,2,ZTF_r,469179905315,0,2.4466,369.645,6.41624,26.1572,6.1887e-06,0.0231964,0.0858842,9.75659e-06,548,30.0,0.045108,0.048583,20.3269,26.1572,1,2458223.6799074,417120253,1,31.1817183685,25.014425,1.386642,0.953886,45.86497475618,45.987022,1.004063,1.045004,,,,,,2458165.895613,2458450.02287,57,0.85122030948,30.33049805902,0.0,30.33049805902,22.452501145134313,0.8954375497183773
3,417,14,2,ZTF_g,475166565315,0,3.9837,153.514,6.45913,26.2878,2.08852e-05,0.0396336,-0.103754,3.91224e-05,470,30.0,0.06255,0.059445,19.8383,26.2878,1,2458229.6665625,417120153,1,19.32011037345,39.913101,0.538454,1.024392,27.82031358735,53.298916,0.525483,1.073994,3.90807582369633,21.1710001945496,0.119999997317791,2.01099991798401,0.19200000166893,2458202.754676,2458441.984757,0,,,0.0,,,
4,417,14,2,ZTF_g,480229035315,0,2.7774,150.609,16.6494,26.2509,2.27769e-05,0.0351669,-0.0550766,5.19514e-05,354,30.0,0.051781,0.071367,19.1133,26.2509,1,2458234.7290394,417120153,1,44.8156592031,91.462334,0.545057,0.936187,3.91747855653,143.443604,0.027494,1.073042,3.90807582369633,21.1710001945496,0.119999997317791,2.01099991798401,0.19200000166893,2458202.754676,2458441.984757,0,,,0.0,,,
5,417,14,2,ZTF_r,490153145315,0,2.5922,362.123,7.03899,26.1597,6.6874e-06,0.0243381,0.0852042,1.06342e-05,552,30.0,0.052451,0.058441,19.989,26.1597,1,2458244.6531481,417120253,1,1.48703931623,34.881054,0.047423,0.923546,18.39093896793,56.589993,0.327174,1.043573,,,,,,2458165.895613,2458450.02287,57,0.85122030948,0.6358190067499999,0.0,0.6358190067499999,26.651366234292873,59.56352796294159
6,417,14,2,ZTF_g,490192485315,0,2.7998,145.287,5.65154,26.2132,1.20284e-05,0.0322266,-0.102784,2.06539e-05,530,30.0,0.054277,0.050397,20.1644,26.2132,1,2458244.6924884,417120153,1,18.93616568027,31.455212,0.66966,0.936074,-28.84008139251,48.979141,-0.59279,1.049727,3.90807582369633,21.1710001945496,0.119999997317791,2.01099991798401,0.19200000166893,2458202.754676,2458441.984757,0,,,0.0,,,
7,417,14,2,ZTF_r,493216125315,0,1.9944,371.348,6.80508,26.1443,6.2141e-06,0.0233915,0.098286,9.86134e-06,547,30.0,0.05186,0.048748,20.3732,26.1443,1,2458247.7161227,417120253,1,0.85122030948,27.620283,0.034282,0.9466,106.45835088174,50.526054,2.12119,1.059039,,,,,,2458165.895613,2458450.02287,57,0.85122030948,0.0,0.0,0.0,,
8,417,14,2,ZTF_g,501170615315,0,2.8413,151.119,6.0654,26.2679,1.60097e-05,0.0362842,-0.103995,2.638e-05,520,30.0,0.048447,0.045674,20.2144,26.2679,1,2458255.6706134,417120153,1,-22.3283381793,30.73061,-0.808239,0.992406,-8.16281894476,49.727333,-0.165257,1.051149,3.90807582369633,21.1710001945496,0.119999997317791,2.01099991798401,0.19200000166893,2458202.754676,2458441.984757,0,,,0.0,,,
9,417,14,2,ZTF_g,505170305315,32,2.5363,22.7665,15.8491,24.2484,0.000365107,0.048741,-0.0461016,0.00105066,85,30.0,0.056647,0.063733,17.2,24.2484,1,2458259.6703009,417120153,1,-85.71514887975,71.869064,-1.326693,0.998023,-82.96807623301,121.852135,-0.685477,1.053157,3.90807582369633,21.1710001945496,0.119999997317791,2.01099991798401,0.19200000166893,2458202.754676,2458441.984757,0,,,0.0,,,
