sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,525,2,2,ZTF_g,462264460515,0,3.4842,89.8273,4.35681,26.2439,2.2394e-05,0.0382996,-0.00858858,3.64985e-05,386,30.0,0.088457,0.070377,20.3978,26.2439,3,2458216.7644676,525120105,1,56.32324651936,29.685003,2.110597,1.08939,66.3770666372,40.027439,1.669458,1.157162,0.189363287230982,17.578999710083,0.0529999993741512,4.50699996948242,0.287000000476837,2458166.907303,2458275.711701,0,-21.816441737565,78.139688256925,0.0,78.139688256925,21.511720814380574,0.41246750805404386
1,525,2,2,ZTF_r,463278910515,0,2.0872,216.129,6.38576,26.2212,7.7242e-06,0.0225235,0.108911,1.2018e-05,396,30.0,0.056462,0.053189,20.5326,26.275,3,2458217.778912,525120205,1,-197.61680481982,27.943394,-7.866826,1.311478,-390.35082274998,53.34444,-7.366838,1.042637,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,-121.28441529008,0.0,-121.28441529008,,
2,525,2,2,ZTF_r,463279820515,0,2.1206,216.147,6.2829,26.233,8.3364e-06,0.0232906,0.109441,1.29198e-05,396,30.0,0.059046,0.049629,20.4541,26.275,1,2458217.7798264,525120205,1,-336.98738718092,27.856768,-13.456675,1.255691,-450.54135306525,51.083252,-8.879148,1.041965,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,-260.65499765118,0.0,-260.65499765118,,
3,525,2,2,ZTF_r,463305750515,0,1.772,216.211,7.75845,26.094,9.2401e-06,0.0245881,0.106518,1.42878e-05,398,30.0,0.05387,0.057381,20.3953,26.275,3,2458217.8057523,525120205,1,-269.33835834119,28.545589,-10.495763,1.247031,-433.72813902913,56.432373,-7.737568,1.03576,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,-193.00596881144997,0.0,-193.00596881144997,,
4,525,2,2,ZTF_r,463306740515,0,1.7416,217.101,12.5301,25.7611,2.34053e-05,0.0393682,0.106584,3.65574e-05,397,30.0,0.058548,0.056448,19.9143,26.275,1,2458217.8067477,525120205,1,-316.96662228638,46.574825,-7.57037,1.133061,-550.69054251225,93.994133,-5.898234,1.037107,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,-240.63423275664002,0.0,-240.63423275664002,,
5,525,2,2,ZTF_r,464259740515,0,2.0912,174.427,6.77495,26.0219,1.03343e-05,0.0258339,0.112268,1.58423e-05,395,30.0,0.056242,0.049081,20.2163,26.0219,2,2458218.7597454,525120205,1,-97.49169543443,31.640186,-3.427547,1.056675,-75.89590272846,58.444855,-1.307336,1.060037,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,-21.15930590469,0.0,-21.15930590469,,
6,525,2,2,ZTF_r,464277140515,0,1.9566,182.801,6.5266,26.0718,8.9317e-06,0.0240144,0.110467,1.37639e-05,396,30.0,0.056939,0.050279,20.3002,26.0718,3,2458218.7771412,525120205,1,52.15247880024,30.197527,1.921137,1.143489,-76.3805923162,55.653774,-1.381668,1.058907,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,128.48486832998,0.0,128.48486832998,20.79967004051548,0.2551782850713394
7,525,2,2,ZTF_r,464302110515,0,2.1582,203.686,6.03327,26.199,1.04179e-05,0.0259631,0.113332,1.60569e-05,396,30.0,0.058537,0.054578,20.4617,26.199,3,2458218.8021181,525120205,1,42.61443047346,28.562056,1.659671,1.167948,-14.09614564804,51.058887,-0.277936,1.064153,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,118.9468200032,0.0,118.9468200032,21.010617910412385,0.2607119575007964
8,525,2,2,ZTF_r,465214360515,0,2.5266,220.373,7.3215,26.1774,1.10342e-05,0.0265344,0.117945,1.70395e-05,394,30.0,0.060477,0.059197,20.1542,26.275,2,2458219.7143634,525120205,1,70.26280569001,39.522331,1.977597,1.026635,9.19632720715,63.567509,0.145645,1.067656,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,146.59519521975,0.0,146.59519521975,20.859700659567128,0.2927164536246234
9,525,2,2,ZTF_r,465243980515,0,2.6274,180.773,7.51818,26.0452,1.32541e-05,0.0291521,0.118614,2.03882e-05,395,30.0,0.063401,0.059432,19.887,26.0452,3,2458219.7439815,525120205,1,-38.27546906322,38.820312,-1.096772,1.199483,-60.38122000921,61.737232,-0.984623,1.084379,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,38.05692046652,0.0,38.05692046652,22.094115893413836,1.1075152088431874
10,525,2,2,ZTF_r,465303510515,33554432,2.8356,91.917,9.60759,25.3236,5.41926e-05,0.0526182,0.103759,8.46725e-05,321,30.0,0.068327,0.067434,18.7718,25.3236,3,2458219.8035185,525120205,1,-102.27555350179,55.845268,-2.037231,0.983245,-179.08033662943,85.167435,-2.116847,1.094243,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,-25.94316397205,0.0,-25.94316397205,,
11,525,2,2,ZTF_r,467255490515,0,4.0016,168.674,6.99348,25.9599,2.11007e-05,0.0369823,0.136314,3.26558e-05,393,30.0,0.086223,0.082974,19.5471,25.9599,1,2458221.7554977,525120205,1,191.1169946144,46.894642,4.533471,1.248304,198.22639581922,63.701046,3.132782,1.21564,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,267.44938414414,0.0,267.44938414414,19.891795994544953,0.1903732580708833
12,525,2,2,ZTF_r,468278780515,0,3.3376,216.098,6.18418,26.2091,1.20094e-05,0.0282444,0.117048,1.87134e-05,397,30.0,0.069726,0.062203,20.0487,26.275,3,2458222.7787847,525120205,1,-154.13416530182,46.005424,-3.726874,0.948704,-189.69124455406,63.71228,-2.997363,1.122968,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,-77.80177577207999,0.0,-77.80177577207999,,
13,525,2,2,ZTF_r,470233180515,0,2.1572,216.121,6.41724,26.1917,8.2087e-06,0.0233514,0.108243,1.27985e-05,397,30.0,0.057006,0.05004,20.3706,26.275,2,2458224.7331829,525120205,1,-107.43289584741,32.346653,-3.69456,1.047122,-283.57057386978,57.305805,-4.981702,1.052844,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,-31.100506317669996,0.0,-31.100506317669996,,
14,525,2,2,ZTF_r,470261940515,0,2.8308,179.181,6.40699,26.05,1.18678e-05,0.0280569,0.111519,1.85355e-05,398,30.0,0.06363,0.060141,19.9793,26.05,3,2458224.7619444,525120205,1,-102.4189868622,39.566288,-2.879453,0.99931,-102.55226261098,60.982529,-1.692992,1.100028,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,-26.086597332460002,0.0,-26.086597332460002,,
15,525,2,2,ZTF_r,470262850515,0,2.4304,182.299,6.37205,26.0669,1.07144e-05,0.0266661,0.112287,1.68005e-05,397,30.0,0.058865,0.057347,20.1151,26.0669,1,2458224.7628588,525120205,1,9.32393255115,34.712002,0.298796,1.026669,-34.68816819145,56.983997,-0.612835,1.07959,0.0216116839645789,16.6399997711182,0.0489999987185001,3.78900003433228,0.239999994635582,2458155.925868,2458186.875729,0,-76.33238952974,85.65632208088999,0.0,85.65632208088999,21.23500144328974,0.4399917763857017
