sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,525,3,1,ZTF_g,462264460815,0,3.4718,91.3952,4.16621,26.2466,2.65212e-05,0.0389082,-0.0218686,3.97305e-05,355,30.0,0.087482,0.074387,20.4353,26.2466,3,2458216.7644676,525120108,1,60.48391431053,30.245108,2.224537,0.894992,82.45747714723,41.470322,2.001741,1.150295,0.196930861304989,18.4950000762939,0.017000000923872,0.597000002861023,-0.0199999995529652,2458166.907303,2458249.690706,0,41.6946870747,18.789227235829998,0.0,18.789227235829998,23.061827703037164,1.7477147069571397
1,525,3,1,ZTF_r,462282780815,0,3.0006,299.563,6.77835,26.22,1.91816e-05,0.0322002,0.117863,2.79025e-05,341,30.0,0.086474,0.064031,20.0447,26.275,3,2458216.7827894,525120208,1,-403.85862358077,42.706764,-10.519317,1.166159,-502.61395012804,63.573978,-7.959217,1.106494,0.210050739884602,17.6959995269775,0.0179999992251396,0.88400000333786,-0.0049999998882412,2458155.925868,2458186.875729,56,70.135383434785,-473.994007015555,0.0,-473.994007015555,,
2,525,3,1,ZTF_r,463278910815,0,1.7581,299.363,6.73012,26.1714,1.40981e-05,0.0285487,0.114373,2.04122e-05,366,30.0,0.059552,0.054196,20.5082,26.275,3,2458217.778912,525120208,1,97.08125629741,25.554741,4.225895,1.059502,239.75680611642,48.900196,4.936004,1.03405,0.210050739884602,17.6959995269775,0.0179999992251396,0.88400000333786,-0.0049999998882412,2458155.925868,2458186.875729,0,70.135383434785,26.945872862624995,0.0,26.945872862624995,22.698769359147285,1.0296830111375377
3,525,3,1,ZTF_r,463279820815,0,2.0283,299.351,6.62095,26.1834,1.35951e-05,0.0279766,0.113669,1.97369e-05,365,30.0,0.05795,0.053435,20.4479,26.275,1,2458217.7798264,525120208,1,73.70106838094,29.515081,2.777695,1.243712,3.54254773717,53.731277,0.066375,1.039879,0.210050739884602,17.6959995269775,0.0179999992251396,0.88400000333786,-0.0049999998882412,2458155.925868,2458186.875729,0,70.135383434785,3.5656849461550024,0.0,3.5656849461550024,24.894642581246437,8.98721914919169
4,525,3,1,ZTF_r,463305750815,0,1.7311,299.431,8.2896,26.0318,1.43901e-05,0.02893,0.113677,2.09259e-05,366,30.0,0.059082,0.067202,20.3396,26.275,3,2458217.8057523,525120208,1,-215.16854321554,32.486137,-7.367761,1.235791,-159.08920008425,65.271286,-2.453769,1.03173,0.210050739884602,17.6959995269775,0.0179999992251396,0.88400000333786,-0.0049999998882412,2458155.925868,2458186.875729,0,70.135383434785,-285.303926650325,0.0,-285.303926650325,,
5,525,3,1,ZTF_r,463306740815,0,1.4342,299.64,14.0559,25.647,2.96035e-05,0.0415234,0.112325,4.2997e-05,366,30.0,0.06982,0.064358,19.8315,26.275,1,2458217.8067477,525120208,1,-489.72411350641,52.686069,-10.339761,1.368881,-444.94837608699,108.191948,-4.140282,1.029436,0.210050739884602,17.6959995269775,0.0179999992251396,0.88400000333786,-0.0049999998882412,2458155.925868,2458186.875729,0,70.135383434785,-559.859496941195,0.0,-559.859496941195,,
6,525,3,1,ZTF_r,464259740815,0,2.0878,237.37,6.76022,25.9998,1.37918e-05,0.0282429,0.115505,2.00973e-05,363,30.0,0.057987,0.058821,20.234,25.9998,2,2458218.7597454,525120208,1,313.67836352759,28.129822,12.404304,1.199524,339.20381578463,50.370811,6.779489,1.053074,0.210050739884602,17.6959995269775,0.0179999992251396,0.88400000333786,-0.0049999998882412,2458155.925868,2458186.875729,0,70.135383434785,243.542980092805,0.0,243.542980092805,20.033360960148368,0.12540524127266364
7,525,3,1,ZTF_r,464277140815,0,1.9335,243.241,6.5232,26.0521,1.97129e-05,0.0338315,0.112706,2.86817e-05,364,30.0,0.057427,0.057742,20.3131,26.0521,3,2458218.7771412,525120208,1,304.91856341848,27.264641,12.44053,1.109466,267.85685765259,48.838833,5.521444,1.05458,0.210050739884602,17.6959995269775,0.0179999992251396,0.88400000333786,-0.0049999998882412,2458155.925868,2458186.875729,0,70.135383434785,234.783179983695,0.0,234.783179983695,20.12543254860708,0.12608317105803182
8,525,3,1,ZTF_r,464302110815,0,1.9981,270.72,6.04234,26.1404,1.34892e-05,0.0279299,0.119486,1.96443e-05,365,30.0,0.059552,0.06191,20.4755,26.1404,3,2458218.8021181,525120208,1,49.73796764016,25.352032,2.182379,1.115067,24.44927572133,46.263973,0.532033,1.058294,0.210050739884602,17.6959995269775,0.0179999992251396,0.88400000333786,-0.0049999998882412,2458155.925868,2458186.875729,0,70.135383434785,-20.397415794624997,0.0,-20.397415794624997,,
9,525,3,1,ZTF_r,465214360815,0,2.4522,302.413,7.151,26.1497,1.38859e-05,0.0283963,0.11813,2.03903e-05,363,30.0,0.066412,0.061178,20.1759,26.275,2,2458219.7143634,525120208,1,-198.872750413,37.212109,-5.944917,1.058824,-176.61021802038,62.023071,-2.86667,1.063205,0.210050739884602,17.6959995269775,0.0179999992251396,0.88400000333786,-0.0049999998882412,2458155.925868,2458186.875729,0,70.135383434785,-269.008133847785,0.0,-269.008133847785,,
