sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,473,14,2,ZTF_g,462262475315,0,4.0394,119.266,4.05368,26.2194,2.38236e-05,0.0390985,-0.0397167,4.12977e-05,361,30.0,0.09534,0.070579,20.3978,26.2194,3,2458216.7624769,473120153,1,-10.03041689269,31.888758,-0.349894,0.979478,-22.80982749943,42.646927,-0.538455,1.217795,0.106379451185406,19.0330001831055,0.0500000007450581,3.63299989700317,0.241999998688698,2458214.780787,2458283.734155,0,-22.19812417274,12.167707280049997,0.0,12.167707280049997,23.506378116755695,2.8454644978300436
1,525,3,4,ZTF_g,462264461115,0,3.7946,89.0816,4.27213,26.2407,1.82994e-05,0.0358285,-0.0241397,3.218e-05,382,30.0,0.08461,0.06508,20.3203,26.2407,3,2458216.7644676,525120111,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458166.907303,2458274.728357,"57,61",-99999.0,0.0,0.0,0.0,,
2,525,3,3,ZTF_g,462264461015,0,4.6526,88.2863,4.07218,26.2101,2.53278e-05,0.0369906,-0.0151998,4.32628e-05,327,30.0,0.105194,0.072702,20.3582,26.2101,3,2458216.7644676,525120110,1,36.89486509808,32.986675,1.244177,1.006606,56.23904777751,43.159668,1.311822,1.165222,0.0822217951539877,19.0289999961853,0.0549999997019768,4.12900018692017,0.298000007867813,2458166.907303,2458274.728357,0,9.859616638055,27.035248460024995,0.0,27.035248460024995,22.63027408701468,1.3247456325414053
3,525,3,4,ZTF_r,462282781115,0,3.3987,223.898,7.11578,26.1831,1.92888e-05,0.0361913,0.125257,3.10467e-05,383,30.0,0.080655,0.059838,19.9149,26.275,3,2458216.7827894,525120211,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
4,525,3,3,ZTF_r,463278911015,0,2.2968,213.471,6.72015,26.14,1.30033e-05,0.0271229,0.0999498,2.04637e-05,350,30.0,0.068727,0.052119,20.4377,26.275,3,2458217.778912,525120210,1,-55.66369650255,30.142967,-2.054191,1.01739,-32.71268021662,56.13641,-0.58666,1.040155,0.0668256153803722,17.8460000991821,0.068000003695488,4.3270001411438,0.555000007152557,2458155.939062,2458186.875729,0,-31.465583877975,-24.198112624575003,0.0,-24.198112624575003,,
5,525,3,4,ZTF_r,463278911115,0,1.8902,223.066,6.7293,26.1316,8.3832e-06,0.0244181,0.11557,1.34804e-05,401,30.0,0.056682,0.055421,20.4709,26.275,3,2458217.778912,525120211,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
6,473,14,2,ZTF_r,463279365315,0,2.2635,226.289,6.01952,26.1541,1.14408e-05,0.0277052,0.104921,1.82825e-05,387,30.0,0.059591,0.054105,20.3663,26.1541,1,2458217.7793634,473120253,1,26.9933362312,28.203114,1.064668,0.992952,30.64049947315,48.702209,0.633377,1.074938,0.136311287037095,17.8650001525879,0.0579999983310699,4.07200002670288,0.319999992847443,2458185.927488,2458227.771262,0,-18.06984267479,45.06317890599,0.0,45.06317890599,22.019545437398566,0.6795157976005676
7,525,3,4,ZTF_r,463279821115,0,2.1625,223.075,6.64119,26.1434,8.0738e-06,0.0239033,0.111652,1.29524e-05,400,30.0,0.056632,0.053195,20.4099,26.275,1,2458217.7798264,525120211,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
8,525,3,3,ZTF_r,463279821015,0,2.1515,213.428,6.90044,26.1097,1.21294e-05,0.0261685,0.103946,1.89898e-05,350,30.0,0.066195,0.052825,20.34,26.275,1,2458217.7798264,525120210,1,46.7209811696,36.269382,1.432935,0.906768,71.65157054988,65.486122,1.101518,1.040998,0.0668256153803722,17.8460000991821,0.068000003695488,4.3270001411438,0.555000007152557,2458155.939062,2458186.875729,0,-31.465583877975,78.186565047575,0.0,78.186565047575,21.54216966552718,0.5036540630432027
9,473,14,2,ZTF_r,463280275315,0,2.3724,227.096,6.02092,26.1534,8.5216e-06,0.0238009,0.10929,1.35601e-05,385,30.0,0.053666,0.05406,20.4502,26.1534,3,2458217.7802778,473120253,1,18.99151616214,29.328833,0.72031,0.931747,29.11517561708,52.203342,0.561483,1.069564,0.136311287037095,17.8650001525879,0.0579999983310699,4.07200002670288,0.319999992847443,2458185.927488,2458227.771262,0,-18.06984267479,37.06135883693,0.0,37.06135883693,22.231096653816287,0.8592069160635976
