sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,473,14,1,ZTF_g,462262475215,0,3.5237,115.683,4.04867,26.21,1.92751e-05,0.0363671,-0.0231357,3.3966e-05,371,30.0,0.076469,0.065103,20.3953,26.21,3,2458216.7624769,473120152,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458214.780787,2458283.734155,"57,61",-99999.0,0.0,0.0,0.0,,
1,525,3,1,ZTF_g,462264460815,0,3.4718,91.3952,4.16621,26.2466,2.65212e-05,0.0389082,-0.0218686,3.97305e-05,355,30.0,0.087482,0.074387,20.4353,26.2466,3,2458216.7644676,525120108,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458166.907303,2458249.690706,"57,61",-99999.0,0.0,0.0,0.0,,
2,525,2,2,ZTF_g,462264460515,0,3.4842,89.8273,4.35681,26.2439,2.2394e-05,0.0382996,-0.00858858,3.64985e-05,386,30.0,0.088457,0.070377,20.3978,26.2439,3,2458216.7644676,525120105,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458166.907303,2458275.711701,"57,61",-99999.0,0.0,0.0,0.0,,
3,525,3,4,ZTF_g,462264461115,0,3.7946,89.0816,4.27213,26.2407,1.82994e-05,0.0358285,-0.0241397,3.218e-05,382,30.0,0.08461,0.06508,20.3203,26.2407,3,2458216.7644676,525120111,1,184.48180941565,32.474369,6.31928,1.273173,103.86503104008,41.742176,2.50501,1.150144,0.135477015907503,16.2799999237061,0.0140000004321337,0.649999976158142,-0.0390000008046627,2458166.907303,2458274.728357,0,-61.79214399891001,246.27395341456,0.0,246.27395341456,20.262153794666304,0.1431681981026359
4,525,3,1,ZTF_r,462282780815,0,3.0006,299.563,6.77835,26.22,1.91816e-05,0.0322002,0.117863,2.79025e-05,341,30.0,0.086474,0.064031,20.0447,26.275,3,2458216.7827894,525120208,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
5,525,3,4,ZTF_r,462282781115,0,3.3987,223.898,7.11578,26.1831,1.92888e-05,0.0361913,0.125257,3.10467e-05,383,30.0,0.080655,0.059838,19.9149,26.275,3,2458216.7827894,525120211,1,250.63880605977,44.63456,6.24643,1.59316,-40.28801887491,60.826416,-0.666805,1.112186,0.162439638060907,15.6119998931885,0.025000000372529,1.7610000371933,-0.0930000022053719,2458155.939062,2458186.875729,0,-74.37356761111499,325.012373670885,0.0,325.012373670885,19.99525026128596,0.14910619318303892
6,525,3,1,ZTF_r,463278910815,0,1.7581,299.363,6.73012,26.1714,1.40981e-05,0.0285487,0.114373,2.04122e-05,366,30.0,0.059552,0.054196,20.5082,26.275,3,2458217.778912,525120208,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
7,525,3,4,ZTF_r,463278911115,0,1.8902,223.066,6.7293,26.1316,8.3832e-06,0.0244181,0.11557,1.34804e-05,401,30.0,0.056682,0.055421,20.4709,26.275,3,2458217.778912,525120211,1,-128.91018002668,35.399982,-4.050783,14.247139,-290.03636539187,60.942596,-4.791227,1.035552,0.162439638060907,15.6119998931885,0.025000000372529,1.7610000371933,-0.0930000022053719,2458155.939062,2458186.875729,0,-74.37356761111499,-54.536612415565,0.0,-54.536612415565,,
8,525,2,2,ZTF_r,463278910515,0,2.0872,216.129,6.38576,26.2212,7.7242e-06,0.0225235,0.108911,1.2018e-05,396,30.0,0.056462,0.053189,20.5326,26.275,3,2458217.778912,525120205,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
9,473,14,1,ZTF_r,463279365215,0,2.4095,220.747,5.96741,26.1306,8.8741e-06,0.0251601,0.105036,1.45292e-05,393,30.0,0.051821,0.055681,20.3519,26.1306,1,2458217.7793634,473120252,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
10,525,3,1,ZTF_r,463279820815,0,2.0283,299.351,6.62095,26.1834,1.35951e-05,0.0279766,0.113669,1.97369e-05,365,30.0,0.05795,0.053435,20.4479,26.275,1,2458217.7798264,525120208,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
11,525,3,4,ZTF_r,463279821115,0,2.1625,223.075,6.64119,26.1434,8.0738e-06,0.0239033,0.111652,1.29524e-05,400,30.0,0.056632,0.053195,20.4099,26.275,1,2458217.7798264,525120211,1,-81.28035996442,32.693745,-2.765513,8.783394,-111.23804933764,56.3517,-1.987291,1.039316,0.162439638060907,15.6119998931885,0.025000000372529,1.7610000371933,-0.0930000022053719,2458155.939062,2458186.875729,0,-74.37356761111499,-6.906792353305008,0.0,-6.906792353305008,,
12,525,2,2,ZTF_r,463279820515,0,2.1206,216.147,6.2829,26.233,8.3364e-06,0.0232906,0.109441,1.29198e-05,396,30.0,0.059046,0.049629,20.4541,26.275,1,2458217.7798264,525120205,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
13,473,14,1,ZTF_r,463280275215,0,2.3336,219.515,5.96856,26.1371,7.5907e-06,0.0231607,0.103534,1.24046e-05,392,30.0,0.051853,0.058226,20.4446,26.1371,3,2458217.7802778,473120252,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
14,473,14,1,ZTF_r,463304375215,0,2.0785,190.061,6.57108,25.9657,1.35484e-05,0.0308424,0.107625,2.20356e-05,390,30.0,0.056895,0.051616,20.2826,25.9657,3,2458217.804375,473120252,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
15,473,14,1,ZTF_r,463305305215,0,2.1147,194.536,6.3931,26.0122,8.8103e-06,0.0248909,0.0986028,1.43707e-05,389,30.0,0.052325,0.053352,20.2338,26.0122,1,2458217.8053009,473120252,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
16,525,2,2,ZTF_r,463305750515,0,1.772,216.211,7.75845,26.094,9.2401e-06,0.0245881,0.106518,1.42878e-05,398,30.0,0.05387,0.057381,20.3953,26.275,3,2458217.8057523,525120205,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
17,525,3,4,ZTF_r,463305751115,0,1.9494,223.202,8.01511,26.0232,1.11352e-05,0.0281969,0.109472,1.78663e-05,401,30.0,0.052404,0.064265,20.3098,26.275,3,2458217.8057523,525120211,1,87.82652645686,36.62291,2.667643,13.006392,-261.30076233178,66.373711,-3.963326,1.032117,0.162439638060907,15.6119998931885,0.025000000372529,1.7610000371933,-0.0930000022053719,2458155.939062,2458186.875729,0,-74.37356761111499,162.200094067975,0.0,162.200094067975,20.749872245639057,0.2451467093103824
18,525,3,1,ZTF_r,463305750815,0,1.7311,299.431,8.2896,26.0318,1.43901e-05,0.02893,0.113677,2.09259e-05,366,30.0,0.059082,0.067202,20.3396,26.275,3,2458217.8057523,525120208,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
19,525,3,1,ZTF_r,463306740815,0,1.4342,299.64,14.0559,25.647,2.96035e-05,0.0415234,0.112325,4.2997e-05,366,30.0,0.06982,0.064358,19.8315,26.275,1,2458217.8067477,525120208,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
20,525,2,2,ZTF_r,463306740515,0,1.7416,217.101,12.5301,25.7611,2.34053e-05,0.0393682,0.106584,3.65574e-05,397,30.0,0.058548,0.056448,19.9143,26.275,1,2458217.8067477,525120205,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
21,525,3,4,ZTF_r,463306741115,0,1.6718,223.851,12.4419,25.7277,3.47233e-05,0.049758,0.108722,5.60386e-05,399,30.0,0.05957,0.065567,19.9142,26.275,1,2458217.8067477,525120211,1,-913.73606499689,49.909061,-20.365551,12.099811,-715.21884890259,96.059044,-7.495764,1.031862,0.162439638060907,15.6119998931885,0.025000000372529,1.7610000371933,-0.0930000022053719,2458155.939062,2458186.875729,0,-74.37356761111499,-839.362497385775,0.0,-839.362497385775,,
22,525,3,4,ZTF_r,464259741115,0,2.1959,170.617,6.66837,25.9677,1.16087e-05,0.0285975,0.116632,1.86664e-05,397,30.0,0.058711,0.054074,20.1519,25.9677,2,2458218.7597454,525120211,1,31.77326220378,33.342293,1.060037,12.572927,41.60013469934,56.05101,0.747182,1.05315,0.162439638060907,15.6119998931885,0.025000000372529,1.7610000371933,-0.0930000022053719,2458155.939062,2458186.875729,0,-74.37356761111499,106.146829814895,0.0,106.146829814895,20.902932429897977,0.3410458392670119
