sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,525,1,2,ZTF_g,462264460115,0,3.5283,89.1054,4.53719,26.1781,1.89151e-05,0.0337684,-0.00652835,3.18233e-05,371,30.0,0.080419,0.063868,20.2546,26.1781,3,2458216.7644676,525120101,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.31648880803498,18.766999912262,0.0509999990463257,3.88499999046326,0.275000005960464,2458166.907303,2458248.707963,55,0.0,,0.0,,,
1,525,1,3,ZTF_g,462264460215,0,3.5719,83.4471,3.80869,26.1214,1.52757e-05,0.0326528,-0.0123554,2.49052e-05,408,30.0,0.096528,0.073628,20.3518,26.1214,3,2458216.7644676,525120102,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458166.92081,2458249.690706,"57,61",-99999.0,0.0,0.0,0.0,,
2,525,1,3,ZTF_r,462282780215,0,3.218,265.052,6.10847,26.0977,1.51654e-05,0.0312539,0.113552,2.24767e-05,392,30.0,0.088914,0.072224,20.0961,26.275,3,2458216.7827894,525120202,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
3,525,1,2,ZTF_r,463278910115,0,1.8309,300.935,6.5921,26.1209,9.3822e-06,0.0242607,0.108726,1.5164e-05,395,30.0,0.052552,0.046931,20.4978,26.275,3,2458217.778912,525120201,1,-59.97023296386,25.498737,-2.616205,1.187675,-71.63080540433,48.300957,-1.492998,1.034311,0.336823741028755,17.5479997634888,0.0500000007450581,4.26200008392334,0.270999997854233,2458155.925868,2458186.875729,0,-51.18449577231,-8.785737191549998,0.0,-8.785737191549998,,
4,525,1,3,ZTF_r,463278910215,0,1.863,268.18,8.0154,26.0482,7.0624e-06,0.0218558,0.105903,1.05554e-05,413,30.0,0.061541,0.054634,20.2506,26.275,3,2458217.778912,525120202,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
5,525,1,2,ZTF_r,463279820115,0,2.0638,300.967,6.56366,26.1274,1.15483e-05,0.0269291,0.103879,1.86103e-05,397,30.0,0.055588,0.052744,20.4004,26.275,1,2458217.7798264,525120201,1,-23.58479708435,30.368383,-0.863904,1.000572,-71.81910519441,55.552151,-1.30153,1.04085,0.336823741028755,17.5479997634888,0.0500000007450581,4.26200008392334,0.270999997854233,2458155.925868,2458186.875729,0,-51.18449577231,27.59969868796,0.0,27.59969868796,22.67273914799552,1.1946526400828033
6,525,1,3,ZTF_r,463279820215,0,2.0419,268.171,7.93709,26.0582,7.4498e-06,0.0223242,0.106285,1.11442e-05,409,30.0,0.062234,0.060749,20.1732,26.275,1,2458217.7798264,525120202,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
7,525,1,2,ZTF_r,463305750115,0,1.8967,300.972,7.90846,25.9948,9.7599e-06,0.0246773,0.10765,1.57645e-05,395,30.0,0.054592,0.049578,20.3169,26.275,3,2458217.8057523,525120201,1,-90.22165852065,33.42271,-3.002783,1.050148,-100.92989634115,63.96743,-1.588459,1.041084,0.336823741028755,17.5479997634888,0.0500000007450581,4.26200008392334,0.270999997854233,2458155.925868,2458186.875729,0,-51.18449577231,-39.037162748339995,0.0,-39.037162748339995,,
8,525,1,3,ZTF_r,463305750215,0,1.8758,268.203,9.66397,25.9146,1.35551e-05,0.0302041,0.111254,2.03012e-05,409,30.0,0.064139,0.053736,20.0619,26.275,3,2458217.8057523,525120202,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
9,525,1,3,ZTF_r,463306740215,0,1.8034,268.276,11.3706,25.795,1.35573e-05,0.0301004,0.108194,2.02212e-05,411,30.0,0.065651,0.054483,19.9019,26.275,1,2458217.8067477,525120202,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
