sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,473,14,2,ZTF_g,462262475315,0,4.0394,119.266,4.05368,26.2194,2.38236e-05,0.0390985,-0.0397167,4.12977e-05,361,30.0,0.09534,0.070579,20.3978,26.2194,3,2458216.7624769,473120153,1,13.82986864919,33.626392,0.457502,0.964752,29.05363906927,45.004341,0.649922,1.217795,0.382894987961202,21.2349998474121,0.0700000002980232,0.904999971389771,-0.0599999986588955,2458214.780787,2458283.734155,0,-2.25172117763,16.08158982682,0.0,16.08158982682,23.20357754772438,2.2702600689952153
1,525,3,4,ZTF_g,462264461115,0,3.7946,89.0816,4.27213,26.2407,1.82994e-05,0.0358285,-0.0241397,3.218e-05,382,30.0,0.08461,0.06508,20.3203,26.2407,3,2458216.7644676,525120111,1,-49.47858243224,34.39555,-1.600184,0.898056,-76.98010754663,45.259979,-1.712298,1.150144,0.179160490703128,21.4170000076294,0.068000003695488,0.833999991416931,-0.0759999975562096,2458166.907303,2458274.728357,0,9.96507795515,-59.443660387390004,0.0,-59.443660387390004,,
2,525,3,3,ZTF_g,462264461015,0,4.6526,88.2863,4.07218,26.2101,2.53278e-05,0.0369906,-0.0151998,4.32628e-05,327,30.0,0.105194,0.072702,20.3582,26.2101,3,2458216.7644676,525120110,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458166.907303,2458274.728357,"57,61",-99999.0,0.0,0.0,0.0,,
3,525,3,4,ZTF_r,462282781115,0,3.3987,223.898,7.11578,26.1831,1.92888e-05,0.0361913,0.125257,3.10467e-05,383,30.0,0.080655,0.059838,19.9149,26.275,3,2458216.7827894,525120211,1,56.01458516986,46.118435,1.351081,1.203618,33.26084529329,64.790016,0.516821,1.112186,0.210964807014466,21.0500000953674,0.0939999967813492,1.34700000286102,-0.185000002384186,2458155.939062,2458186.875729,0,9.585285154914999,46.429300014945,0.0,46.429300014945,22.108019659666052,1.0784667132643997
4,525,3,3,ZTF_r,463278911015,0,2.2968,213.471,6.72015,26.14,1.30033e-05,0.0271229,0.0999498,2.04637e-05,350,30.0,0.068727,0.052119,20.4377,26.275,3,2458217.778912,525120210,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
5,525,3,4,ZTF_r,463278911115,0,1.8902,223.066,6.7293,26.1316,8.3832e-06,0.0244181,0.11557,1.34804e-05,401,30.0,0.056682,0.055421,20.4709,26.275,3,2458217.778912,525120211,1,-0.70811597209,28.874834,-0.02728,0.973646,-51.60339913781,54.956432,-0.945311,1.035552,0.210964807014466,21.0500000953674,0.0939999967813492,1.34700000286102,-0.185000002384186,2458155.939062,2458186.875729,0,9.585285154914999,-10.293401127005,0.0,-10.293401127005,,
6,473,14,2,ZTF_r,463279365315,0,2.2635,226.289,6.01952,26.1541,1.14408e-05,0.0277052,0.104921,1.82825e-05,387,30.0,0.059591,0.054105,20.3663,26.1541,1,2458217.7793634,473120253,1,-22.54730120117,30.574989,-0.82032,0.965306,-62.76139539107,52.970116,-1.192825,1.074938,0.123041691904083,20.9830001831055,0.103000000119209,1.68299996852875,-0.180999994277954,2458185.927488,2458227.771262,0,14.68065116028,-37.22795236145,0.0,-37.22795236145,,
7,525,3,4,ZTF_r,463279821115,0,2.1625,223.075,6.64119,26.1434,8.0738e-06,0.0239033,0.111652,1.29524e-05,400,30.0,0.056632,0.053195,20.4099,26.275,1,2458217.7798264,525120211,1,1.49876458194,31.5229,0.052889,0.933973,-22.71975514194,58.172836,-0.393187,1.039316,0.210964807014466,21.0500000953674,0.0939999967813492,1.34700000286102,-0.185000002384186,2458155.939062,2458186.875729,0,9.585285154914999,-8.086520572975,0.0,-8.086520572975,,
8,525,3,3,ZTF_r,463279821015,0,2.1515,213.428,6.90044,26.1097,1.21294e-05,0.0261685,0.103946,1.89898e-05,350,30.0,0.066195,0.052825,20.34,26.275,1,2458217.7798264,525120210,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
9,473,14,2,ZTF_r,463280275315,0,2.3724,227.096,6.02092,26.1534,8.5216e-06,0.0238009,0.10929,1.35601e-05,385,30.0,0.053666,0.05406,20.4502,26.1534,3,2458217.7802778,473120253,1,22.94394024972,29.517128,0.864667,0.903531,96.33149483983,52.704605,1.840073,1.069564,0.123041691904083,20.9830001831055,0.103000000119209,1.68299996852875,-0.180999994277954,2458185.927488,2458227.771262,0,14.68065116028,8.26328908944,0.0,8.26328908944,23.86051763319047,3.878336360158952
10,473,14,2,ZTF_r,463304375315,0,1.9651,199.12,6.49657,26.0052,1.00146e-05,0.0259906,0.1049,1.59425e-05,389,30.0,0.059474,0.054416,20.323,26.0052,3,2458217.804375,473120253,1,-5.75783902313,29.373821,-0.218049,0.942903,38.40100402847,53.781487,0.718828,1.072951,0.123041691904083,20.9830001831055,0.103000000119209,1.68299996852875,-0.180999994277954,2458185.927488,2458227.771262,0,14.68065116028,-20.43849018341,0.0,-20.43849018341,,
11,473,14,2,ZTF_r,463305305315,0,2.2269,200.22,6.48874,26.0282,1.3718e-05,0.0302713,0.106041,2.18128e-05,387,30.0,0.055648,0.052203,20.2175,26.0282,1,2458217.8053009,473120253,1,-12.85162927253,31.630377,-0.451969,0.945415,-1.6765284842,56.681633,-0.029777,1.06908,0.123041691904083,20.9830001831055,0.103000000119209,1.68299996852875,-0.180999994277954,2458185.927488,2458227.771262,0,14.68065116028,-27.532280432809998,0.0,-27.532280432809998,,
12,525,3,3,ZTF_r,463305751015,0,2.0026,213.632,8.35418,25.9862,2.12162e-05,0.0348246,0.101881,3.31185e-05,352,30.0,0.069346,0.066311,20.304,26.275,3,2458217.8057523,525120210,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
13,525,3,4,ZTF_r,463305751115,0,1.9494,223.202,8.01511,26.0232,1.11352e-05,0.0281969,0.109472,1.78663e-05,401,30.0,0.052404,0.064265,20.3098,26.275,3,2458217.8057523,525120211,1,-32.23274375018,33.228199,-1.079059,1.025311,-114.91353572535,65.434021,-1.768002,1.032117,0.210964807014466,21.0500000953674,0.0939999967813492,1.34700000286102,-0.185000002384186,2458155.939062,2458186.875729,0,9.585285154914999,-41.818028905095,0.0,-41.818028905095,,
14,525,3,4,ZTF_r,463306741115,0,1.6718,223.851,12.4419,25.7277,3.47233e-05,0.049758,0.108722,5.60386e-05,399,30.0,0.05957,0.065567,19.9142,26.275,1,2458217.8067477,525120211,1,25.56363951436,49.07119,0.579497,0.993774,-22.0774769227,99.029449,-0.22444,1.031862,0.210964807014466,21.0500000953674,0.0939999967813492,1.34700000286102,-0.185000002384186,2458155.939062,2458186.875729,0,9.585285154914999,15.978354359445,0.0,15.978354359445,23.266169878796422,3.3344089381815207
15,525,3,3,ZTF_r,463306741015,0,1.7669,214.776,13.637,25.6548,4.48155e-05,0.0502895,0.107073,7.02927e-05,349,30.0,0.078182,0.06438,19.8355,26.275,1,2458217.8067477,525120210,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
16,525,3,3,ZTF_r,464259741015,0,2.4725,162.374,6.52504,25.951,1.24892e-05,0.0268857,0.107677,1.95357e-05,357,30.0,0.074671,0.054358,20.1823,25.951,2,2458218.7597454,525120210,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
17,525,3,4,ZTF_r,464259741115,0,2.1959,170.617,6.66837,25.9677,1.16087e-05,0.0285975,0.116632,1.86664e-05,397,30.0,0.058711,0.054074,20.1519,25.9677,2,2458218.7597454,525120211,1,15.75896028146,31.674744,0.553438,0.980018,6.77013375961,57.733204,0.118056,1.05315,0.210964807014466,21.0500000953674,0.0939999967813492,1.34700000286102,-0.185000002384186,2458155.939062,2458186.875729,0,9.585285154914999,6.173675126545001,0.0,6.173675126545001,23.99134056965061,5.570493366159902
18,473,14,2,ZTF_r,464276675315,0,2.2197,202.058,6.30651,26.0308,1.05073e-05,0.02627,0.104846,1.66605e-05,388,30.0,0.058751,0.059738,20.2266,26.0308,3,2458218.7766782,473120253,1,33.56899073758,30.702791,1.216229,1.098093,34.12201923723,52.456619,0.654862,1.093103,0.123041691904083,20.9830001831055,0.103000000119209,1.68299996852875,-0.180999994277954,2458185.927488,2458227.771262,0,14.68065116028,18.888339577300002,0.0,18.888339577300002,22.84031554512538,1.7648524180433627
19,525,3,4,ZTF_r,464277141115,0,2.1906,176.265,6.39924,26.0158,1.07609e-05,0.0275273,0.115155,1.73333e-05,398,30.0,0.059141,0.052175,20.1982,26.0158,3,2458218.7771412,525120211,1,8.47532464849,28.564859,0.330049,1.085804,-8.88201213723,52.104988,-0.171612,1.054261,0.210964807014466,21.0500000953674,0.0939999967813492,1.34700000286102,-0.185000002384186,2458155.939062,2458186.875729,0,9.585285154914999,-1.1099605064249989,0.0,-1.1099605064249989,,
20,525,3,3,ZTF_r,464277141015,0,13.3517,167.6,6.37362,25.9851,1.06706e-05,0.0247055,0.107589,1.65727e-05,354,30.0,0.070638,0.053285,20.1374,25.9851,3,2458218.7771412,525120210,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
21,525,3,4,ZTF_r,464302111115,0,2.2691,195.964,5.81808,26.1255,9.8641e-06,0.0263752,0.124848,1.58819e-05,397,30.0,0.064834,0.055016,20.3594,26.1255,3,2458218.8021181,525120211,1,-4.02548337948,29.436989,-0.152118,0.98361,-4.20398889293,52.351395,-0.080844,1.055431,0.210964807014466,21.0500000953674,0.0939999967813492,1.34700000286102,-0.185000002384186,2458155.939062,2458186.875729,0,9.585285154914999,-13.610768534395,0.0,-13.610768534395,,
22,473,14,2,ZTF_r,464302565315,0,2.0004,222.039,5.89499,26.1166,1.01807e-05,0.0259924,0.113516,1.60487e-05,388,30.0,0.056586,0.054207,20.4379,26.1166,3,2458218.8025694,473120253,1,-31.75183255692,30.690863,-1.150839,0.930802,8.25900909854,53.17778,0.156355,1.096383,0.123041691904083,20.9830001831055,0.103000000119209,1.68299996852875,-0.180999994277954,2458185.927488,2458227.771262,0,14.68065116028,-46.4324837172,0.0,-46.4324837172,,
23,525,3,3,ZTF_r,465214361015,0,2.8958,214.999,7.52331,26.0925,1.28763e-05,0.0272149,0.107657,2.01411e-05,355,30.0,0.07286,0.05811,20.0377,26.275,2,2458219.7143634,525120210,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
24,525,3,4,ZTF_r,465214361115,0,2.6468,223.1,7.08629,26.1162,1.10997e-05,0.0279386,0.127926,1.77225e-05,396,30.0,0.064297,0.061981,20.1163,26.275,2,2458219.7143634,525120211,1,-28.7621136444,44.486725,-0.719193,0.904432,-61.0848400875,71.5336,-0.859683,1.061983,0.210964807014466,21.0500000953674,0.0939999967813492,1.34700000286102,-0.185000002384186,2458155.939062,2458186.875729,0,9.585285154914999,-38.347398799315,0.0,-38.347398799315,,
