sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,468,3,2,ZTF_r,463199740915,0,1.9054,312.463,7.77719,25.8391,9.888e-06,0.027897,0.0914241,1.50438e-05,523,30.0,0.044145,0.044877,19.9023,25.8391,1,2458217.6997454,468120209,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458160.768681,2458450.010741,"57,61",-99999.0,0.0,0.0,0.0,,
1,468,4,1,ZTF_r,463199741215,0,1.843,358.611,7.67227,25.8375,7.7717e-06,0.0256975,0.0950849,1.16094e-05,561,30.0,0.043003,0.04869,19.9892,25.8375,1,2458217.6997454,468120212,1,-4.09724096282,28.375408,-0.160622,0.933925,67.63871834039,56.799103,1.198862,1.036297,0.133860638612692,20.6270002365112,0.0419999994337559,0.504999995231628,-0.0320000015199184,2458160.768681,2458450.010741,0,8.95111710657,-13.048358069390002,0.0,-13.048358069390002,,
2,468,3,2,ZTF_r,463218050915,0,1.746,385.092,7.0798,26.0699,7.8071e-06,0.0247117,0.101638,1.18405e-05,523,30.0,0.04659,0.045753,20.3081,26.0699,1,2458217.7180556,468120209,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458160.768681,2458450.010741,"57,61",-99999.0,0.0,0.0,0.0,,
3,468,4,1,ZTF_r,463218051215,0,1.6895,439.193,6.92166,26.0588,7.7489e-06,0.0255942,0.107496,1.16004e-05,560,30.0,0.046601,0.045965,20.3069,26.0588,1,2458217.7180556,468120212,1,31.44094625667,26.28615,1.330526,0.940265,28.49271790558,52.756462,0.543718,1.03555,0.133860638612692,20.6270002365112,0.0419999994337559,0.504999995231628,-0.0320000015199184,2458160.768681,2458450.010741,0,8.95111710657,22.4898291501,0.0,22.4898291501,22.678834609460125,1.2690102956418412
4,468,4,1,ZTF_r,467203401215,0,4.7394,309.939,8.39354,25.6772,2.8062e-05,0.0469401,0.120867,4.27743e-05,518,30.0,0.07408,0.061402,19.1315,25.6772,1,2458221.7034028,468120212,1,67.0950664453,53.000294,1.408209,1.02509,125.41120730329,72.72628,1.736042,1.151661,0.133860638612692,20.6270002365112,0.0419999994337559,0.504999995231628,-0.0320000015199184,2458160.768681,2458450.010741,0,8.95111710657,58.14394933873,0.0,58.14394933873,21.265938681940035,0.989687468998506
5,468,3,2,ZTF_r,467203400915,0,3.7137,279.589,8.15625,25.713,2.80631e-05,0.0456622,0.135124,4.26133e-05,498,30.0,0.060485,0.055223,19.2762,25.713,1,2458221.7034028,468120209,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458160.768681,2458450.010741,"57,61",-99999.0,0.0,0.0,0.0,,
6,468,4,1,ZTF_r,470178541215,0,1.8633,307.362,7.53145,25.6623,9.6658e-06,0.0284736,0.105983,1.4496e-05,556,30.0,0.042346,0.04913,19.8162,25.6623,1,2458224.6785417,468120212,1,-21.82718218164,28.273397,-0.858765,0.968971,-17.74543745774,53.920712,-0.331319,1.044766,0.133860638612692,20.6270002365112,0.0419999994337559,0.504999995231628,-0.0320000015199184,2458160.768681,2458450.010741,0,8.95111710657,-30.77829928821,0.0,-30.77829928821,,
7,468,3,2,ZTF_r,470178540915,0,1.8891,267.01,7.67553,25.6635,1.03804e-05,0.0283627,0.102636,1.57975e-05,521,30.0,0.042196,0.043302,19.7572,25.6635,1,2458224.6785417,468120209,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458160.768681,2458450.010741,"57,61",-99999.0,0.0,0.0,0.0,,
8,468,3,2,ZTF_r,473245330915,0,2.984,418.681,6.23999,26.1551,1.22735e-05,0.0306532,0.114062,1.86478e-05,514,30.0,0.061045,0.045847,20.1604,26.1551,1,2458227.7453356,468120209,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458160.768681,2458450.010741,"57,61",-99999.0,0.0,0.0,0.0,,
9,468,4,1,ZTF_r,473245331215,0,6.2992,473.321,6.08907,26.1428,1.3191e-05,0.0332457,0.118421,2.00651e-05,552,30.0,0.062448,0.051158,20.148,26.1428,1,2458227.7453356,468120212,1,-24.707471274,36.22126,-0.758786,0.945991,26.57041870132,57.946903,0.461619,1.06971,0.133860638612692,20.6270002365112,0.0419999994337559,0.504999995231628,-0.0320000015199184,2458160.768681,2458450.010741,0,8.95111710657,-33.65858838057,0.0,-33.65858838057,,
