sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,417,14,2,ZTF_r,463199295315,0,2.41,284.225,8.0755,25.8817,9.0945e-06,0.0279799,0.0828451,1.42611e-05,547,30.0,0.044176,0.045571,19.6972,25.8817,1,2458217.699294,417120253,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458165.895613,2458450.02287,"57,61",-99999.0,0.0,0.0,0.0,,
1,468,3,3,ZTF_r,463199741015,0,1.8439,326.731,7.83847,25.7982,9.7248e-06,0.0277099,0.0967656,1.45979e-05,531,30.0,0.046683,0.045828,19.9256,25.7982,1,2458217.6997454,468120210,1,-137.31279777951,30.460419,-5.014527,2.197455,-21.83280778343,61.076538,-0.359874,1.032575,0.0357458318417148,15.9979995727539,0.0140000004321337,0.370999991893768,-0.0189999993890524,2458160.768681,2458450.010741,0,-11.55181214541,-125.7609856341,0.0,-125.7609856341,,
2,417,14,2,ZTF_r,463215745315,0,2.4059,330.643,7.36928,26.0445,6.7205e-06,0.0241707,0.0901219,1.05817e-05,546,30.0,0.048559,0.044768,19.971,26.0445,1,2458217.7157407,417120253,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458165.895613,2458450.02287,"57,61",-99999.0,0.0,0.0,0.0,,
3,468,3,3,ZTF_r,463218051015,0,1.6906,409.696,6.7518,26.0207,7.5461e-06,0.0244823,0.0974939,1.13044e-05,532,30.0,0.051904,0.048288,20.2962,26.0207,1,2458217.7180556,468120210,1,-160.03921066245,27.541613,-6.463859,3.390955,117.79810697204,54.400665,2.179964,1.0319,0.0357458318417148,15.9979995727539,0.0140000004321337,0.370999991893768,-0.0189999993890524,2458160.768681,2458450.010741,0,-11.55181214541,-148.48739851704,0.0,-148.48739851704,,
4,468,3,3,ZTF_r,467203401015,0,4.6729,281.985,8.23594,25.6357,3.26797e-05,0.0456984,0.119401,5.06362e-05,426,30.0,0.073448,0.057453,19.0133,25.6357,1,2458221.7034028,468120210,1,-489.54946610966,60.088882,-9.062693,1.545857,-176.88344780208,80.226646,-2.219646,1.158448,0.0357458318417148,15.9979995727539,0.0140000004321337,0.370999991893768,-0.0189999993890524,2458160.768681,2458450.010741,0,-11.55181214541,-477.99765396425,0.0,-477.99765396425,,
5,417,14,2,ZTF_r,469179905315,0,2.4466,369.645,6.41624,26.1572,6.1887e-06,0.0231964,0.0858842,9.75659e-06,548,30.0,0.045108,0.048583,20.3269,26.1572,1,2458223.6799074,417120253,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458165.895613,2458450.02287,"57,61",-99999.0,0.0,0.0,0.0,,
6,468,3,3,ZTF_r,470178541015,0,1.9319,279.53,7.63967,25.6266,1.13582e-05,0.0299798,0.101346,1.68568e-05,535,30.0,0.041876,0.045211,19.716,25.6266,1,2458224.6785417,468120210,1,-123.59715405646,34.862564,-3.943701,1.451858,-12.24865957305,65.185135,-0.189171,1.041481,0.0357458318417148,15.9979995727539,0.0140000004321337,0.370999991893768,-0.0189999993890524,2458160.768681,2458450.010741,0,-11.55181214541,-112.04534191105,0.0,-112.04534191105,,
7,468,3,3,ZTF_r,473245331015,33554432,3.8054,443.939,6.17652,26.2952,7.69973e-05,0.0760394,0.103413,0.000115477,506,30.0,0.061372,0.052028,20.2272,26.2952,1,2458227.7453356,468120210,1,-270.75037861092,36.876194,-8.167286,4.652832,125.64781871184,56.997643,2.219286,1.066269,0.0357458318417148,15.9979995727539,0.0140000004321337,0.370999991893768,-0.0189999993890524,2458160.768681,2458450.010741,0,-11.55181214541,-259.19856646551,0.0,-259.19856646551,,
8,417,14,2,ZTF_g,475166565315,0,3.9837,153.514,6.45913,26.2878,2.08852e-05,0.0396336,-0.103754,3.91224e-05,470,30.0,0.06255,0.059445,19.8383,26.2878,1,2458229.6665625,417120153,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458202.754676,2458441.984757,"57,61",,,0.0,,,
9,468,3,3,ZTF_r,477147211015,0,1.6793,451.017,10.3221,26.1441,9.8056e-06,0.0279102,0.0912963,1.46397e-05,534,30.0,0.04617,0.044712,19.958,26.1441,1,2458231.6472106,468120210,1,314.62644156178,38.186398,9.165187,2.023747,221.91587580852,76.136749,2.934332,1.028194,0.0357458318417148,15.9979995727539,0.0140000004321337,0.370999991893768,-0.0189999993890524,2458160.768681,2458450.010741,0,-11.55181214541,326.17825370719,0.0,326.17825370719,19.860462491821423,0.12710950030139762
10,417,14,2,ZTF_g,480229035315,0,2.7774,150.609,16.6494,26.2509,2.27769e-05,0.0351669,-0.0550766,5.19514e-05,354,30.0,0.051781,0.071367,19.1133,26.2509,1,2458234.7290394,417120153,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458202.754676,2458441.984757,"57,61",,,0.0,,,
11,468,3,3,ZTF_g,481207541015,0,2.5524,131.4,14.7783,26.2311,2.74144e-05,0.0403748,-0.0242453,5.55813e-05,374,30.0,0.049989,0.056622,19.3183,26.2311,1,2458235.7075463,468120110,1,-86.743862725,83.279846,-1.158654,1.024639,-112.29312236013,132.922104,-0.850494,1.07275,0.0336468321185604,16.6119997024536,0.0120000001043081,0.40599998831749,-0.0199999995529652,2458166.891343,2458444.02037,0,,,0.0,,,
12,468,3,3,ZTF_g,484147781015,0,2.8068,130.854,15.2406,26.2606,2.9774e-05,0.0411064,-0.064589,6.13947e-05,354,30.0,0.046858,0.057802,19.197,26.2606,1,2458238.6477894,468120110,1,39.99096901937,84.186348,0.528415,1.034582,-7.15614097878,130.17009,-0.055346,1.064197,0.0336468321185604,16.6119997024536,0.0120000001043081,0.40599998831749,-0.0199999995529652,2458166.891343,2458444.02037,0,,,0.0,,,
13,468,3,3,ZTF_r,489150701015,0,2.1235,437.694,7.12822,26.1293,6.1714e-06,0.022007,0.0775852,9.21415e-06,534,30.0,0.044519,0.049117,20.1866,26.1293,1,2458243.650706,468120210,1,162.30984526991,31.650564,5.704508,2.40114,229.04728833485,60.496521,3.811623,1.0297,0.0357458318417148,15.9979995727539,0.0140000004321337,0.370999991893768,-0.0189999993890524,2458160.768681,2458450.010741,0,-11.55181214541,173.86165741532,0.0,173.86165741532,20.528790461453617,0.19765233891521755
