sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,468,8,4,ZTF_r,463199743115,0,1.8007,321.124,7.64639,25.8768,1.09814e-05,0.0285408,0.116187,1.71499e-05,499,30.0,0.047996,0.054881,20.0481,25.8768,1,2458217.6997454,468120231,1,-4.58022158502,27.883928,-0.182721,1.004233,-21.09898611459,54.677208,-0.388482,1.044549,0.089043298529488,19.525,0.025000000372529,0.754000008106232,0.0489999987185001,2458160.768681,2458450.010741,0,1.96351678945,-6.54373837447,0.0,-6.54373837447,,
1,468,8,4,ZTF_r,463218053115,0,1.7656,388.616,6.72166,26.0865,1.04995e-05,0.028011,0.11545,1.6382e-05,501,30.0,0.05247,0.048391,20.3638,26.0865,1,2458217.7180556,468120231,1,-8.70024874043,25.913551,-0.373473,1.058346,15.72445389829,49.335545,0.320871,1.047414,0.089043298529488,19.525,0.025000000372529,0.754000008106232,0.0489999987185001,2458160.768681,2458450.010741,0,1.96351678945,-10.663765529880001,0.0,-10.663765529880001,,
2,468,8,4,ZTF_r,467203403115,0,5.8224,283.124,8.25238,25.7504,4.11865e-05,0.0513791,0.127525,6.57305e-05,440,30.0,0.073778,0.070222,19.0716,25.7504,1,2458221.7034028,468120231,1,-88.45529574087,59.855034,-1.64391,0.954064,-47.35265414987,77.228554,-0.617279,1.211385,0.089043298529488,19.525,0.025000000372529,0.754000008106232,0.0489999987185001,2458160.768681,2458450.010741,0,1.96351678945,-90.41881253032,0.0,-90.41881253032,,
3,468,8,4,ZTF_r,470178543115,0,2.0023,273.64,7.46664,25.6904,1.26009e-05,0.0308052,0.122488,1.98765e-05,503,30.0,0.045472,0.047034,19.765,25.6904,1,2458224.6785417,468120231,1,-5.80598426045,32.880863,-0.196421,1.038507,6.02355799037,59.143467,0.102533,1.059853,0.089043298529488,19.525,0.025000000372529,0.754000008106232,0.0489999987185001,2458160.768681,2458450.010741,0,1.96351678945,-7.7695010499,0.0,-7.7695010499,,
4,468,8,4,ZTF_r,473245333115,0,4.0694,420.523,6.08314,26.185,1.37222e-05,0.0320158,0.12519,2.15945e-05,498,30.0,0.063769,0.052823,20.0821,26.185,1,2458227.7453356,468120231,1,20.3951661222,33.763199,0.671952,0.966929,59.05643650235,51.910938,1.145311,1.089485,0.089043298529488,19.525,0.025000000372529,0.754000008106232,0.0489999987185001,2458160.768681,2458450.010741,0,1.96351678945,18.43164933275,0.0,18.43164933275,23.021089501878688,1.9888576915153429
5,468,8,4,ZTF_r,477147213115,0,1.6044,433.328,10.8566,26.2064,1.05906e-05,0.0281985,0.116391,1.67076e-05,502,30.0,0.052868,0.055413,20.0011,26.2064,1,2458231.6472106,468120231,1,89.96729406018,37.700943,2.654528,1.158075,171.46178699952,76.237709,2.264189,1.037886,0.089043298529488,19.525,0.025000000372529,0.754000008106232,0.0489999987185001,2458160.768681,2458450.010741,0,1.96351678945,88.00377727073,0.0,88.00377727073,21.345146716993078,0.46513093003607864
6,468,8,4,ZTF_g,481207543115,0,2.9526,129.885,14.5504,26.2152,2.34364e-05,0.0335886,-0.0335063,4.81752e-05,336,30.0,0.059806,0.060095,19.2942,26.2152,1,2458235.7075463,468120131,1,-39.45491500631,86.66201,-0.506439,0.905698,114.2131975433,133.269165,0.862783,1.097695,0.208001487179933,19.7009999275208,0.0240000002086163,0.802999973297119,-0.0109999999403954,2458166.891343,2458444.02037,0,,,0.0,,,
7,468,8,4,ZTF_g,484147783115,0,2.8232,129.764,14.6358,26.2268,3.02997e-05,0.0385342,-0.0580434,6.49281e-05,332,30.0,0.055304,0.056793,19.2262,26.2268,1,2458238.6477894,468120131,1,0.94251970268,80.974625,0.012948,0.950412,-98.01297994093,125.944206,-0.783467,1.071505,0.208001487179933,19.7009999275208,0.0240000002086163,0.802999973297119,-0.0109999999403954,2458166.891343,2458444.02037,0,,,0.0,,,
8,468,8,4,ZTF_r,489150703115,0,1.8466,417.834,7.0803,26.1868,7.3982e-06,0.023487,0.099839,1.15805e-05,498,30.0,0.049671,0.049866,20.3716,26.1868,1,2458243.650706,468120231,1,23.25798732849,26.213598,0.986962,0.984961,121.17555963404,53.019218,2.300896,1.032152,0.089043298529488,19.525,0.025000000372529,0.754000008106232,0.0489999987185001,2458160.768681,2458450.010741,0,1.96351678945,21.29447053904,0.0,21.29447053904,22.866132884142512,1.336546609759398
9,468,8,4,ZTF_g,489192613115,0,2.5266,120.447,5.40281,26.1786,1.48818e-05,0.032925,-0.117449,2.36252e-05,489,30.0,0.062597,0.055442,20.3362,26.1786,1,2458243.6926157,468120131,1,-34.71317638036,24.765015,-1.559231,0.994025,-84.34199381902,42.413311,-2.001967,1.04011,0.208001487179933,19.7009999275208,0.0240000002086163,0.802999973297119,-0.0109999999403954,2458166.891343,2458444.02037,0,,,0.0,,,
10,468,8,4,ZTF_g,493187783115,0,1.8011,127.414,5.08624,26.1829,8.028e-06,0.0245189,-0.0491936,1.26158e-05,499,30.0,0.048991,0.056458,20.769,26.1829,1,2458247.6877894,468120131,1,-2.58042056843,19.160339,-0.14981,1.042758,-19.92735909001,35.367878,-0.567226,1.06178,0.208001487179933,19.7009999275208,0.0240000002086163,0.802999973297119,-0.0109999999403954,2458166.891343,2458444.02037,0,,,0.0,,,
