sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,468,4,1,ZTF_r,445257211215,0,1.7194,64.2223,11.0818,24.0348,5.84576e-05,0.0497287,0.09133,0.000104858,295,30.0,0.062774,0.050246,17.7045,24.0348,1,2458199.7572106,468120212,1,-4.22901648027,38.967617,-0.120723,1.082238,-11.23206042679,80.566559,-0.140352,1.033452,0.182650997677471,19.8289999008179,0.0359999984502792,1.14699995517731,0.063000001013279,2458160.768681,2458450.010741,0,-61.62657350225,57.39755702198,0.0,57.39755702198,19.63756647956482,0.7371141697519737
1,468,4,1,ZTF_r,445273271215,0,1.8154,333.901,8.17979,25.7521,8.6289e-06,0.0269989,0.102327,1.29973e-05,556,30.0,0.043175,0.046309,19.8423,25.7521,1,2458199.7732755,468120212,1,-38.28316514539,28.866743,-1.475247,1.170147,38.55751988517,57.868793,0.67078,1.032036,0.182650997677471,19.8289999008179,0.0359999984502792,1.14699995517731,0.063000001013279,2458160.768681,2458450.010741,0,-61.62657350225,23.343408356859996,0.0,23.343408356859996,22.331689331469164,1.3426346105682476
2,468,4,1,ZTF_g,448255121215,0,2.4471,136.132,8.27526,26.2746,1.50416e-05,0.0344441,-0.03056,2.54222e-05,507,30.0,0.053707,0.052331,20.0888,26.2746,1,2458202.7551273,468120112,1,-48.86784828437,43.213348,-1.257941,1.055152,-89.51861597099,70.260284,-1.282681,1.077189,0.209387749011775,19.9800002098083,0.0299999993294477,1.02400004863739,0.0379999987781048,2458166.891343,2458444.02037,0,-82.15442265211499,33.28657436774499,0.0,33.28657436774499,22.468927243088846,1.4095261330909614
3,468,4,1,ZTF_g,453262481215,0,2.1064,136.399,19.9497,26.2679,3.15141e-05,0.041937,-0.0219593,6.56533e-05,367,30.0,0.04868,0.048236,19.17,26.2679,1,2458207.7624884,468120112,1,-18.36686416073,92.694954,-0.220411,1.019769,61.0708244834,161.126617,0.381577,1.063604,0.209387749011775,19.9800002098083,0.0299999993294477,1.02400004863739,0.0379999987781048,2458166.891343,2458444.02037,0,-82.15442265211499,63.787558491384985,0.0,63.787558491384985,21.756060051059467,1.5777726869696997
4,468,4,1,ZTF_g,453286671215,0,2.1676,135.288,20.5676,26.2711,2.91299e-05,0.0386523,-0.0206516,6.09373e-05,348,30.0,0.056093,0.05211,19.1008,26.2711,1,2458207.7866782,468120112,1,-42.05364759364,107.970741,-0.433264,0.900312,16.00038846312,183.515472,0.087775,1.068714,0.209387749011775,19.9800002098083,0.0299999993294477,1.02400004863739,0.0379999987781048,2458166.891343,2458444.02037,0,-82.15442265211499,40.10077505847499,0.0,40.10077505847499,22.263218083389326,2.9233285986946975
5,468,4,1,ZTF_g,456264091215,0,2.1771,109.817,14.4761,26.0376,2.88515e-05,0.0411202,-0.0139398,5.80143e-05,383,30.0,0.056715,0.059891,19.3244,26.0376,1,2458210.7640972,468120112,1,-119.29866607356,62.141823,-2.135533,1.14032,-273.80001415163,106.272591,-2.593745,1.061552,0.209387749011775,19.9800002098083,0.0299999993294477,1.02400004863739,0.0379999987781048,2458166.891343,2458444.02037,0,-82.15442265211499,-37.14424342144501,0.0,-37.14424342144501,,
6,468,4,1,ZTF_g,456275421215,0,2.441,99.3623,15.2167,25.939,4.43635e-05,0.0455085,-0.0281871,9.60492e-05,326,30.0,0.057979,0.055201,19.0069,25.939,1,2458210.7754282,468120112,1,-22.7829293289,77.539375,-0.326845,1.064031,-122.63061872733,123.32515,-1.001065,1.080036,0.209387749011775,19.9800002098083,0.0299999993294477,1.02400004863739,0.0379999987781048,2458166.891343,2458444.02037,0,-82.15442265211499,59.37149332321499,0.0,59.37149332321499,21.505055068695643,1.4179752271600536
7,468,4,1,ZTF_r,460195481215,0,2.2543,83.2733,10.5728,24.2376,0.00011654,0.0703763,0.122037,0.000206327,292,30.0,0.07056,0.057379,17.7638,24.2376,1,2458214.6954861,468120212,1,39.16711425566,53.632774,0.812355,0.910669,72.11989734199,93.251671,0.778599,1.054957,0.182650997677471,19.8289999008179,0.0359999984502792,1.14699995517731,0.063000001013279,2458160.768681,2458450.010741,0,-61.62657350225,100.79368775790999,0.0,100.79368775790999,19.229016662229856,0.577725111450153
8,468,4,1,ZTF_r,460220251215,33554432,2.1006,95.3714,10.9034,24.4197,6.45791e-05,0.0572193,0.126078,0.000106666,345,30.0,0.065091,0.054881,17.9723,24.4197,1,2458214.7202546,468120212,1,-58.69272377729,47.226376,-1.382466,0.969392,-57.17101095191,83.957283,-0.68554,1.054891,0.182650997677471,19.8289999008179,0.0359999984502792,1.14699995517731,0.063000001013279,2458160.768681,2458450.010741,0,-61.62657350225,2.933849724959998,0.0,2.933849724959998,23.251105337421382,17.477168583820198
9,468,4,1,ZTF_r,463199741215,0,1.843,358.611,7.67227,25.8375,7.7717e-06,0.0256975,0.0950849,1.16094e-05,561,30.0,0.043003,0.04869,19.9892,25.8375,1,2458217.6997454,468120212,1,-13.23892352793,29.340958,-0.501918,1.44627,105.50278070188,58.861763,1.804454,1.036297,0.182650997677471,19.8289999008179,0.0359999984502792,1.14699995517731,0.063000001013279,2458160.768681,2458450.010741,0,-61.62657350225,48.38764997432,0.0,48.38764997432,21.625663674009715,0.6583609743352774
