sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,473,13,3,ZTF_g,462262475015,0,3.5981,129.313,4.6132,26.2383,3.47403e-05,0.0432635,-0.0275967,5.41712e-05,353,30.0,0.098475,0.079769,20.2451,26.2383,3,2458216.7624769,473120150,1,-0.6903909806,32.901016,-0.023342,0.990477,11.30070708758,43.407108,0.262096,1.228326,0.163991473419507,19.4150001525879,0.0590000003576279,3.63700008392334,0.252999991178513,2458214.780787,2458278.690648,0,-3.53086109578,2.84047011518,0.0,2.84047011518,25.104824439026736,12.57602537468091
1,473,13,3,ZTF_r,463279365015,0,2.0557,238.252,6.82928,26.1787,1.03174e-05,0.0239136,0.109562,1.51196e-05,375,30.0,0.055762,0.05708,20.3193,26.1787,1,2458217.7793634,473120250,1,26.79829659897,28.702583,1.038583,1.001544,38.35574683825,50.337887,0.767098,1.070836,0.145967220357242,18.4100002288818,0.0610000006854534,3.93099999427795,0.296000003814697,2458185.927488,2458227.771262,0,-33.32649088317,60.12478748214001,0.0,60.12478748214001,21.731066114195883,0.5183125768624507
2,473,13,3,ZTF_r,463280275015,0,1.8546,238.064,6.8469,26.1892,1.01029e-05,0.0235067,0.108845,1.47477e-05,374,30.0,0.054452,0.055928,20.4201,26.1892,3,2458217.7802778,473120250,1,-43.95727140581,25.972782,-1.882639,0.96163,6.32447926825,47.926331,0.132851,1.066852,0.145967220357242,18.4100002288818,0.0610000006854534,3.93099999427795,0.296000003814697,2458185.927488,2458227.771262,0,-33.32649088317,-10.630780522639995,0.0,-10.630780522639995,,
3,473,13,3,ZTF_r,463304375015,0,1.7107,203.959,7.57909,26.011,1.38965e-05,0.0276613,0.106181,2.04653e-05,373,30.0,0.064023,0.064186,20.1509,26.011,3,2458217.804375,473120250,1,-33.32649088317,28.34927,-1.307683,0.958077,-1.04421515088,52.908218,-0.019869,1.07193,0.145967220357242,18.4100002288818,0.0610000006854534,3.93099999427795,0.296000003814697,2458185.927488,2458227.771262,0,-33.32649088317,0.0,0.0,0.0,,
4,473,13,3,ZTF_r,463305305015,0,1.9987,217.815,7.20468,26.0809,1.23298e-05,0.0260321,0.108381,1.80591e-05,374,30.0,0.056823,0.054198,20.2558,26.0809,1,2458217.8053009,473120250,1,-20.87260099847,27.403276,-0.847284,0.989825,-84.47970035756,49.828335,-1.706833,1.071037,0.145967220357242,18.4100002288818,0.0610000006854534,3.93099999427795,0.296000003814697,2458185.927488,2458227.771262,0,-33.32649088317,12.453889884700004,0.0,12.453889884700004,23.34263744639976,2.389030990127165
5,473,13,3,ZTF_r,464276675015,0,2.0946,208.642,7.09192,26.0403,1.20044e-05,0.025672,0.105333,1.76234e-05,374,30.0,0.055401,0.059925,20.1393,26.0403,3,2458218.7766782,473120250,1,14.18416261486,32.054996,0.492224,0.971537,21.56143847136,55.497215,0.391131,1.086606,0.145967220357242,18.4100002288818,0.0610000006854534,3.93099999427795,0.296000003814697,2458185.927488,2458227.771262,0,-33.32649088317,47.51065349803,0.0,47.51065349803,21.848322489799358,0.7325361184943523
6,473,13,3,ZTF_r,464302565015,0,1.8546,233.083,6.59353,26.1465,1.13146e-05,0.0248514,0.107797,1.66074e-05,374,30.0,0.058731,0.06205,20.4071,26.1465,3,2458218.8025694,473120250,1,-62.11855101621,27.451019,-2.5172,0.972841,0.30972299779,48.005856,0.006495,1.097257,0.145967220357242,18.4100002288818,0.0610000006854534,3.93099999427795,0.296000003814697,2458185.927488,2458227.771262,0,-33.32649088317,-28.792060133039996,0.0,-28.792060133039996,,
7,473,13,3,ZTF_r,465244445015,0,2.7929,205.799,7.84907,26.0235,2.05669e-05,0.0336151,0.104976,2.98824e-05,377,30.0,0.069492,0.071011,19.8518,26.0235,3,2458219.7444444,473120250,1,0.59412657609,40.388035,0.016364,1.034316,-38.41313333688,64.334824,-0.601103,1.10643,0.145967220357242,18.4100002288818,0.0610000006854534,3.93099999427795,0.296000003814697,2458185.927488,2458227.771262,0,-33.32649088317,33.92061745926,0.0,33.92061745926,22.19734062712994,1.292746274185751
8,473,13,3,ZTF_r,465303985015,33554432,2.0917,106.872,10.2984,25.2928,5.58985e-05,0.0518461,0.124277,8.20723e-05,334,30.0,0.071069,0.069853,18.8957,25.2928,3,2458219.8039815,473120250,1,45.68569944953,55.329983,0.91849,0.966556,138.19766378323,88.35276,1.574692,1.13849,0.145967220357242,18.4100002288818,0.0610000006854534,3.93099999427795,0.296000003814697,2458185.927488,2458227.771262,0,-33.32649088317,79.0121903327,0.0,79.0121903327,20.548564746906873,0.7603100926426245
9,473,13,3,ZTF_r,467255035015,0,11.1196,190.12,6.93767,25.9387,3.0685e-05,0.0399434,0.118649,4.59521e-05,346,30.0,0.093827,0.100017,19.6503,25.9387,1,2458221.7550347,473120250,1,-25.75992601798,53.045219,-0.540198,0.892273,-73.61281048607,73.106956,-1.013701,1.297511,0.145967220357242,18.4100002288818,0.0610000006854534,3.93099999427795,0.296000003814697,2458185.927488,2458227.771262,0,-33.32649088317,7.566564865190003,0.0,7.566564865190003,23.741453101343986,7.611527262864164
10,473,13,3,ZTF_r,470262405015,0,2.9035,206.418,7.05525,26.0217,1.41965e-05,0.0279788,0.106394,2.08145e-05,372,30.0,0.067113,0.066457,19.9568,26.0217,3,2458224.7624074,473120250,1,-33.25825456532,36.818352,-1.004824,0.982293,-25.45517493227,56.901463,-0.450368,1.116985,0.145967220357242,18.4100002288818,0.0610000006854534,3.93099999427795,0.296000003814697,2458185.927488,2458227.771262,0,-33.32649088317,0.06823631785000117,0.0,0.06823631785000117,28.936661041228362,585.8319883819493
11,473,13,3,ZTF_r,470263315015,0,2.3992,213.486,6.97081,26.0435,1.5143e-05,0.0288229,0.111511,2.22124e-05,372,30.0,0.061494,0.063854,20.1038,26.0435,1,2458224.7633102,473120250,1,-5.91614943807,33.660553,-0.195512,0.953723,-0.36226810348,54.549065,-0.006686,1.109221,0.145967220357242,18.4100002288818,0.0610000006854534,3.93099999427795,0.296000003814697,2458185.927488,2458227.771262,0,-33.32649088317,27.410341445100002,0.0,27.410341445100002,22.4487138862699,1.3333099530145796
