sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,525,2,1,ZTF_g,462264460415,0,3.7073,90.6379,4.19107,26.2217,2.27465e-05,0.0375754,-0.00048747,3.62184e-05,376,30.0,0.083061,0.070512,20.3713,26.2217,3,2458216.7644676,525120104,1,-0.38410201293,29.185011,-0.01464,1.019387,-16.20183471105,39.36607,-0.41434,1.164963,0.134535252629028,21.8539998054504,0.0890000015497208,0.513999998569489,-0.148000001907349,2458166.907303,2458249.690706,0,-0.38410201293,0.0,0.0,0.0,,
1,525,2,1,ZTF_r,463278910415,0,1.8171,221.065,6.68892,26.188,1.10675e-05,0.0263894,0.116702,1.69024e-05,391,30.0,0.055602,0.048488,20.496,26.275,3,2458217.778912,525120204,1,-8.10295149715,28.016722,-0.321722,0.945444,-69.57695023705,53.70586,-1.304244,1.038272,0.113722910660152,21.5370000839233,0.0869999974966049,0.745999991893768,-0.0860000029206276,2458155.925868,2458186.875729,0,10.0717452405,-18.174696737650002,0.0,-18.174696737650002,,
2,525,2,1,ZTF_r,463279820415,0,2.1128,221.055,6.65053,26.1838,1.50665e-05,0.0306594,0.124236,2.30104e-05,389,30.0,0.058925,0.052402,20.3843,26.275,1,2458217.7798264,525120204,1,-30.56034041583,29.11446,-1.167627,0.998113,-52.12306515727,53.495728,-0.980903,1.043076,0.113722910660152,21.5370000839233,0.0869999974966049,0.745999991893768,-0.0860000029206276,2458155.925868,2458186.875729,0,10.0717452405,-40.632085656330005,0.0,-40.632085656330005,,
3,525,2,1,ZTF_r,463305750415,0,1.6993,221.28,8.12276,26.0481,1.44331e-05,0.0301052,0.118501,2.20673e-05,389,30.0,0.053187,0.051901,20.3223,26.275,3,2458217.8057523,525120204,1,31.20914953908,30.961357,1.121287,1.018269,48.34071649314,60.095898,0.809811,1.036933,0.113722910660152,21.5370000839233,0.0869999974966049,0.745999991893768,-0.0860000029206276,2458155.925868,2458186.875729,0,10.0717452405,21.137404298579998,0.0,21.137404298579998,22.962370864238633,1.5903497784541047
4,525,2,1,ZTF_r,463306740415,0,1.6504,220.57,11.6143,25.7959,3.8984e-05,0.0495214,0.114805,5.96818e-05,389,30.0,0.05529,0.05337,19.9755,26.275,1,2458217.8067477,525120204,1,20.27811843026,43.497158,0.518587,1.057451,102.20812936817,86.038239,1.195939,1.040767,0.113722910660152,21.5370000839233,0.0869999974966049,0.745999991893768,-0.0860000029206276,2458155.925868,2458186.875729,0,10.0717452405,10.20637318976,0.0,10.20637318976,23.75282139000693,4.627151914459363
5,525,2,1,ZTF_r,464259740415,0,2.0194,167.962,7.26288,25.9866,1.23902e-05,0.0277013,0.126917,1.88115e-05,388,30.0,0.0538,0.052113,20.0486,25.9866,2,2458218.7597454,525120204,1,38.46209163934,30.437431,1.405658,0.970817,144.95597914046,55.304932,2.638684,1.062876,0.113722910660152,21.5370000839233,0.0869999974966049,0.745999991893768,-0.0860000029206276,2458155.925868,2458186.875729,0,10.0717452405,28.390346398840002,0.0,28.390346398840002,22.353673271222608,1.1640231630945406
6,525,2,1,ZTF_r,464277140415,0,2.1188,182.521,6.44695,26.0475,1.06549e-05,0.0258357,0.116232,1.63609e-05,390,30.0,0.051782,0.051073,20.2933,26.0475,3,2458218.7771412,525120204,1,-32.90596620172,27.949043,-1.309672,0.953269,-17.63008734737,52.170582,-0.340208,1.061875,0.113722910660152,21.5370000839233,0.0869999974966049,0.745999991893768,-0.0860000029206276,2458155.925868,2458186.875729,0,10.0717452405,-42.97771144222,0.0,-42.97771144222,,
7,525,2,1,ZTF_r,464302110415,0,1.9659,201.82,6.05479,26.1585,9.8901e-06,0.0249427,0.119686,1.51592e-05,391,30.0,0.060341,0.052973,20.4287,26.1585,3,2458218.8021181,525120204,1,-21.298756828,29.122173,-0.813552,0.967172,24.98351757173,52.342777,0.480521,1.06809,0.113722910660152,21.5370000839233,0.0869999974966049,0.745999991893768,-0.0860000029206276,2458155.925868,2458186.875729,0,10.0717452405,-31.3705020685,0.0,-31.3705020685,,
8,525,2,1,ZTF_r,465214360415,0,2.5841,222.739,7.06578,26.1631,1.5437e-05,0.0308642,0.129331,2.34592e-05,387,30.0,0.061996,0.058989,20.1195,26.275,2,2458219.7143634,525120204,1,51.94228702866,41.971085,1.376657,0.867784,76.63714144307,67.31665,1.146125,1.07177,0.113722910660152,21.5370000839233,0.0869999974966049,0.745999991893768,-0.0860000029206276,2458155.925868,2458186.875729,0,10.0717452405,41.87054178816,0.0,41.87054178816,22.220228548686304,1.0883433696185618
9,525,2,1,ZTF_r,465243980415,0,2.6384,175.909,7.75358,26.0039,1.53215e-05,0.031049,0.128399,2.36311e-05,389,30.0,0.060913,0.062492,19.7427,26.0039,3,2458219.7439815,525120204,1,-6.98037169935,44.062485,-0.176224,0.889462,38.60992096091,69.042542,0.562986,1.091464,0.113722910660152,21.5370000839233,0.0869999974966049,0.745999991893768,-0.0860000029206276,2458155.925868,2458186.875729,0,10.0717452405,-17.052116939850002,0.0,-17.052116939850002,,
