sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,468,3,1,ZTF_r,463199740815,0,2.0113,302.146,8.50316,25.8338,9.2927e-06,0.028156,0.0930353,1.49016e-05,531,30.0,0.044801,0.04526,19.7399,25.8338,1,2458217.6997454,468120208,1,441.87914565096,35.949272,13.673138,3.638522,85.41634698861,63.782543,1.3482,1.038383,0.18475883971891,15.4790004730225,0.0149999996647239,0.513999998569489,-0.0320000015199184,2458160.768681,2458450.010741,0,-97.37972242814,539.2588680791,0.0,539.2588680791,19.004306760551255,0.07237975758123731
1,468,3,1,ZTF_r,463218050815,0,1.8861,385.373,6.99861,26.0912,6.8646e-06,0.0241881,0.0969146,1.1036e-05,529,30.0,0.047431,0.049278,20.2698,26.0912,1,2458217.7180556,468120208,1,226.03737548903,30.790583,8.166146,3.111037,56.88389767634,56.576019,1.012214,1.039208,0.18475883971891,15.4790004730225,0.0149999996647239,0.513999998569489,-0.0320000015199184,2458160.768681,2458450.010741,0,-97.37972242814,323.41709791717,0.0,323.41709791717,19.816792560526775,0.10336636790078431
2,468,3,1,ZTF_r,467203400815,0,3.3433,288.738,8.39338,25.7654,1.67938e-05,0.0378213,0.124638,2.71204e-05,523,30.0,0.06059,0.056914,19.373,25.7654,1,2458221.7034028,468120208,1,-717.53394229697,48.447609,-16.474981,2.581774,-224.34643584682,72.575768,-3.112023,1.126707,0.18475883971891,15.4790004730225,0.0149999996647239,0.513999998569489,-0.0320000015199184,2458160.768681,2458450.010741,0,-97.37972242814,-620.1542198688301,0.0,-620.1542198688301,,
3,468,3,1,ZTF_r,470178540815,0,1.9006,264.524,8.31724,25.6748,1.08197e-05,0.0303267,0.101449,1.72843e-05,525,30.0,0.047573,0.047957,19.6553,25.6748,1,2458224.6785417,468120208,1,-97.37972242814,34.667171,-3.124676,2.440192,57.6400807399,65.386497,0.887466,1.046417,0.18475883971891,15.4790004730225,0.0149999996647239,0.513999998569489,-0.0320000015199184,2458160.768681,2458450.010741,0,-97.37972242814,0.0,0.0,0.0,,
4,468,3,1,ZTF_r,473245330815,0,7.6041,421.049,6.2125,26.179,1.27564e-05,0.03287,0.108991,2.05084e-05,524,30.0,0.064854,0.048157,20.19,26.179,1,2458227.7453356,468120208,1,-481.14565452467,38.009758,-14.08109,4.739403,-41.85581269334,61.690601,-0.683049,1.06922,0.18475883971891,15.4790004730225,0.0149999996647239,0.513999998569489,-0.0320000015199184,2458160.768681,2458450.010741,0,-97.37972242814,-383.76593209653004,0.0,-383.76593209653004,,
5,468,3,1,ZTF_r,477147210815,0,1.9309,429.512,11.0285,26.2066,7.4774e-06,0.0252678,0.0925272,1.19955e-05,525,30.0,0.049679,0.051147,19.8886,26.2066,1,2458231.6472106,468120208,1,451.3571499735,45.329906,11.076188,4.346153,174.31494680408,84.699265,2.071907,1.034606,0.18475883971891,15.4790004730225,0.0149999996647239,0.513999998569489,-0.0320000015199184,2458160.768681,2458450.010741,0,-97.37972242814,548.73687240164,0.0,548.73687240164,19.35818964095986,0.08969020049095515
6,468,3,1,ZTF_g,481207540815,0,2.4881,132.898,15.6639,26.2915,1.93668e-05,0.0345258,-0.0307835,4.33966e-05,373,30.0,0.048823,0.050164,19.3189,26.2915,1,2458235.7075463,468120108,1,-433.37004130575,80.5299,-5.986273,1.070645,-359.4370507828,132.104828,-2.739172,1.071457,0.18569916868046,16.1910001754761,0.0120000001043081,0.449000000953674,-0.0149999996647239,2458166.891343,2458442.020185,0,,,0.0,,,
7,468,3,1,ZTF_g,484147780815,0,3.022,131.349,15.9356,26.3065,3.26652e-05,0.0408949,-0.047508,7.72324e-05,330,30.0,0.052293,0.051011,19.1294,26.3065,1,2458238.6477894,468120108,1,160.37437724343,89.802147,1.986566,1.012047,101.80807575229,134.4953,0.762062,1.071504,0.18569916868046,16.1910001754761,0.0120000001043081,0.449000000953674,-0.0149999996647239,2458166.891343,2458442.020185,0,,,0.0,,,
8,468,3,1,ZTF_r,489150700815,0,2.3072,413.496,7.81968,26.1861,8.9397e-06,0.027497,0.0758236,1.42619e-05,526,30.0,0.051462,0.052289,20.068,26.1861,1,2458243.650706,468120208,1,572.46029875072,37.042011,17.191177,6.743576,224.52892278678,61.254864,3.690175,1.037937,0.18475883971891,15.4790004730225,0.0149999996647239,0.513999998569489,-0.0320000015199184,2458160.768681,2458450.010741,0,-97.37972242814,669.84002117886,0.0,669.84002117886,19.12117227017083,0.06004098167942992
9,468,3,1,ZTF_g,489192610815,0,3.1294,124.202,5.30162,26.2604,1.87173e-05,0.0389101,-0.123935,3.2448e-05,498,30.0,0.063565,0.058943,20.1961,26.2604,1,2458243.6926157,468120108,1,131.37695640359,32.040981,4.561085,2.411383,-34.32360355525,46.992298,-0.735329,1.047817,0.18569916868046,16.1910001754761,0.0120000001043081,0.449000000953674,-0.0149999996647239,2458166.891343,2458442.020185,0,,,0.0,,,
10,468,3,1,ZTF_g,493187780815,0,1.8149,130.229,5.00712,26.2764,7.9474e-06,0.0259863,-0.0559591,1.29026e-05,526,30.0,0.049193,0.050934,20.774,26.2764,1,2458247.6877894,468120108,1,-29.01935031402,23.0173,-1.402452,3.224803,67.3452160949,43.223892,1.568549,1.04488,0.18569916868046,16.1910001754761,0.0120000001043081,0.449000000953674,-0.0149999996647239,2458166.891343,2458442.020185,0,,,0.0,,,
