sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,473,13,3,ZTF_g,462262475015,0,3.5981,129.313,4.6132,26.2383,3.47403e-05,0.0432635,-0.0275967,5.41712e-05,353,30.0,0.098475,0.079769,20.2451,26.2383,3,2458216.7624769,473120150,1,-100.31400815355,32.007694,-3.486278,1.038536,-86.04091647717,42.351349,-2.045281,1.228326,0.967441506338117,18.1370002746582,0.0529999993741512,4.24599981307983,0.368999987840652,2458214.780787,2458278.690648,0,-22.98013817574,-77.33386997781001,0.0,-77.33386997781001,,
1,473,13,3,ZTF_r,463279365015,0,2.0557,238.252,6.82928,26.1787,1.03174e-05,0.0239136,0.109562,1.51196e-05,375,30.0,0.055762,0.05708,20.3193,26.1787,1,2458217.7793634,473120250,1,-6.69114518228,27.669983,-0.268996,1.063444,-28.64107769387,48.820534,-0.590612,1.070836,0.955653530749665,17.3289999008179,0.0599999986588955,4.15399980545044,0.305999994277954,2458185.927488,2458227.771262,0,0.0,,0.0,,,
2,473,13,3,ZTF_r,463280275015,0,1.8546,238.064,6.8469,26.1892,1.01029e-05,0.0235067,0.108845,1.47477e-05,374,30.0,0.054452,0.055928,20.4201,26.1892,3,2458217.7802778,473120250,1,-13.8905158623,26.095034,-0.592128,1.015841,-9.69401226962,47.951012,-0.203527,1.066852,0.955653530749665,17.3289999008179,0.0599999986588955,4.15399980545044,0.305999994277954,2458185.927488,2458227.771262,0,0.0,,0.0,,,
3,473,13,3,ZTF_r,463304375015,0,1.7107,203.959,7.57909,26.011,1.38965e-05,0.0276613,0.106181,2.04653e-05,373,30.0,0.064023,0.064186,20.1509,26.011,3,2458217.804375,473120250,1,27.87226099814,27.741453,1.117629,1.066532,112.37662893852,51.707012,2.187972,1.07193,0.955653530749665,17.3289999008179,0.0599999986588955,4.15399980545044,0.305999994277954,2458185.927488,2458227.771262,0,0.0,,0.0,,,
4,473,13,3,ZTF_r,463305305015,0,1.9987,217.815,7.20468,26.0809,1.23298e-05,0.0260321,0.108381,1.80591e-05,374,30.0,0.056823,0.054198,20.2558,26.0809,1,2458217.8053009,473120250,1,10.31750296219,26.964609,0.425633,1.011551,-41.4273444516,48.86972,-0.853419,1.071037,0.955653530749665,17.3289999008179,0.0599999986588955,4.15399980545044,0.305999994277954,2458185.927488,2458227.771262,0,0.0,,0.0,,,
5,473,13,3,ZTF_r,464276675015,0,2.0946,208.642,7.09192,26.0403,1.20044e-05,0.025672,0.105333,1.76234e-05,374,30.0,0.055401,0.059925,20.1393,26.0403,3,2458218.7766782,473120250,1,10.06985200968,29.222057,0.383325,0.985846,-32.82982325154,50.329594,-0.65669,1.086606,0.955653530749665,17.3289999008179,0.0599999986588955,4.15399980545044,0.305999994277954,2458185.927488,2458227.771262,0,0.0,,0.0,,,
6,473,13,3,ZTF_r,464302565015,0,1.8546,233.083,6.59353,26.1465,1.13146e-05,0.0248514,0.107797,1.66074e-05,374,30.0,0.058731,0.06205,20.4071,26.1465,3,2458218.8025694,473120250,1,47.6728825232,26.261091,2.019359,0.995896,47.5083783385,45.364777,1.054306,1.097257,0.955653530749665,17.3289999008179,0.0599999986588955,4.15399980545044,0.305999994277954,2458185.927488,2458227.771262,0,0.0,,0.0,,,
7,473,13,3,ZTF_r,465244445015,0,2.7929,205.799,7.84907,26.0235,2.05669e-05,0.0336151,0.104976,2.98824e-05,377,30.0,0.069492,0.071011,19.8518,26.0235,3,2458219.7444444,473120250,1,-6.05036745701,40.807259,-0.16493,0.928518,-25.10577714646,64.985542,-0.388931,1.10643,0.955653530749665,17.3289999008179,0.0599999986588955,4.15399980545044,0.305999994277954,2458185.927488,2458227.771262,0,0.0,,0.0,,,
8,473,13,3,ZTF_r,465303985015,33554432,2.0917,106.872,10.2984,25.2928,5.58985e-05,0.0518461,0.124277,8.20723e-05,334,30.0,0.071069,0.069853,18.8957,25.2928,3,2458219.8039815,473120250,1,24.53049824186,54.898804,0.497048,0.906872,60.47414217309,87.771484,0.693636,1.13849,0.955653530749665,17.3289999008179,0.0599999986588955,4.15399980545044,0.305999994277954,2458185.927488,2458227.771262,0,0.0,,0.0,,,
9,473,13,3,ZTF_r,467255035015,0,11.1196,190.12,6.93767,25.9387,3.0685e-05,0.0399434,0.118649,4.59521e-05,346,30.0,0.093827,0.100017,19.6503,25.9387,1,2458221.7550347,473120250,1,-78.80976296501,53.080341,-1.651586,1.054933,179.48902210921,73.452675,2.460059,1.297511,0.955653530749665,17.3289999008179,0.0599999986588955,4.15399980545044,0.305999994277954,2458185.927488,2458227.771262,0,0.0,,0.0,,,
10,473,13,3,ZTF_r,470262405015,0,2.9035,206.418,7.05525,26.0217,1.41965e-05,0.0279788,0.106394,2.08145e-05,372,30.0,0.067113,0.066457,19.9568,26.0217,3,2458224.7624074,473120250,1,-12.25000528664,36.824692,-0.370043,1.112634,2.73733787194,56.989464,0.048356,1.116985,0.955653530749665,17.3289999008179,0.0599999986588955,4.15399980545044,0.305999994277954,2458185.927488,2458227.771262,0,0.0,,0.0,,,
