sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,468,3,2,ZTF_r,463199740915,0,1.9054,312.463,7.77719,25.8391,9.888e-06,0.027897,0.0914241,1.50438e-05,523,30.0,0.044145,0.044877,19.9023,25.8391,1,2458217.6997454,468120209,1,24.53422267457,30.077892,0.90736,0.94239,54.47673902833,59.368427,0.923785,1.038155,0.172918085454556,20.7499999046326,0.0590000003576279,1.18499994277954,-0.0579999983310699,2458160.768681,2458450.010741,0,-6.3791720273,30.91339470187,0.0,30.91339470187,22.113733252519836,1.0563917881600187
1,468,3,2,ZTF_r,463218050915,0,1.746,385.092,7.0798,26.0699,7.8071e-06,0.0247117,0.101638,1.18405e-05,523,30.0,0.04659,0.045753,20.3081,26.0699,1,2458217.7180556,468120209,1,-6.70633777528,25.001268,-0.298386,1.019425,-4.37321216446,49.84795,-0.088322,1.039065,0.172918085454556,20.7499999046326,0.0590000003576279,1.18499994277954,-0.0579999983310699,2458160.768681,2458450.010741,0,-6.3791720273,-0.32716574797999964,0.0,-0.32716574797999964,,
2,468,3,2,ZTF_r,467203400915,0,3.7137,279.589,8.15625,25.713,2.80631e-05,0.0456622,0.135124,4.26133e-05,498,30.0,0.060485,0.055223,19.2762,25.713,1,2458221.7034028,468120209,1,46.44918478186,55.778652,0.926328,0.903542,92.43312160784,79.800377,1.166106,1.146711,0.172918085454556,20.7499999046326,0.0590000003576279,1.18499994277954,-0.0579999983310699,2458160.768681,2458450.010741,0,-6.3791720273,52.82835680916,0.0,52.82835680916,21.405832243858693,1.146371107997508
3,468,3,2,ZTF_r,470178540915,0,1.8891,267.01,7.67553,25.6635,1.03804e-05,0.0283627,0.102636,1.57975e-05,521,30.0,0.042196,0.043302,19.7572,25.6635,1,2458224.6785417,468120209,1,-14.48930000196,33.749241,-0.477571,0.841658,71.67271414654,64.181747,1.124236,1.048397,0.172918085454556,20.7499999046326,0.0590000003576279,1.18499994277954,-0.0579999983310699,2458160.768681,2458450.010741,0,-6.3791720273,-8.11012797466,0.0,-8.11012797466,,
4,468,3,2,ZTF_r,473245330915,0,2.984,418.681,6.23999,26.1551,1.22735e-05,0.0306532,0.114062,1.86478e-05,514,30.0,0.061045,0.045847,20.1604,26.1551,1,2458227.7453356,468120209,1,74.41687953623,30.910463,2.678063,0.933279,125.49190976755,50.095776,2.521911,1.070294,0.172918085454556,20.7499999046326,0.0590000003576279,1.18499994277954,-0.0579999983310699,2458160.768681,2458450.010741,0,-6.3791720273,80.79605156353,0.0,80.79605156353,21.386624655800862,0.4153743671316395
5,468,3,2,ZTF_r,477147210915,0,1.8178,426.077,10.4685,26.1954,9.5404e-06,0.0273225,0.0929452,1.45358e-05,522,30.0,0.042486,0.047514,19.9641,26.1954,1,2458231.6472106,468120209,1,-11.6883629915,40.104122,-0.324205,0.984779,91.37489581941,81.030533,1.135255,1.033931,0.172918085454556,20.7499999046326,0.0590000003576279,1.18499994277954,-0.0579999983310699,2458160.768681,2458450.010741,0,-6.3791720273,-5.3091909642,0.0,-5.3091909642,,
6,468,3,2,ZTF_g,481207540915,0,2.512,128.814,14.9923,26.2617,2.75852e-05,0.0400252,-0.0204105,5.6329e-05,371,30.0,0.049272,0.045446,19.3435,26.2617,1,2458235.7075463,468120109,1,27.79160001592,77.376465,0.399539,1.042337,153.83582486858,125.349007,1.235526,1.076134,0.087033796812321,20.9839999198914,0.0710000023245811,1.33299994468689,-0.105999998748302,2458166.891343,2458442.020185,0,,,0.0,,,
7,468,3,2,ZTF_g,484147780915,0,2.9323,126.916,15.2413,26.2771,3.01743e-05,0.0382684,-0.050279,6.6089e-05,323,30.0,0.053501,0.048206,19.172,26.2771,1,2458238.6477894,468120109,1,-3.24279964383,88.937553,-0.040559,0.925191,-138.03889708607,134.784836,-1.03104,1.06895,0.087033796812321,20.9839999198914,0.0710000023245811,1.33299994468689,-0.105999998748302,2458166.891343,2458442.020185,0,,,0.0,,,
8,468,3,2,ZTF_r,489150700915,0,2.3194,413.207,7.19123,26.1536,7.2149e-06,0.0238238,0.0756607,1.09195e-05,522,30.0,0.045709,0.04937,20.1367,26.1536,1,2458243.650706,468120209,1,32.70545543807,31.329105,1.161253,0.921914,47.43957473473,57.538345,0.830039,1.037159,0.172918085454556,20.7499999046326,0.0590000003576279,1.18499994277954,-0.0579999983310699,2458160.768681,2458450.010741,0,-6.3791720273,39.08462746537,0.0,39.08462746537,22.173585057898677,0.8702946853288352
9,468,3,2,ZTF_g,489192610915,0,3.0071,119.489,5.18692,26.248,1.69147e-05,0.0356032,-0.129903,2.7292e-05,495,30.0,0.060617,0.055442,20.262,26.248,1,2458243.6926157,468120109,1,-25.94976870464,28.127863,-1.026246,1.021736,15.03604536934,43.704533,0.346356,1.044536,0.087033796812321,20.9839999198914,0.0710000023245811,1.33299994468689,-0.105999998748302,2458166.891343,2458442.020185,0,,,0.0,,,
