sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,473,13,2,ZTF_g,462262474915,0,3.3421,110.511,4.38795,26.161,2.35425e-05,0.0373575,-0.0275452,3.93217e-05,333,30.0,0.082594,0.083493,20.2813,26.161,3,2458216.7624769,473120149,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458230.815625,2458284.711921,"57,61",-99999.0,0.0,0.0,0.0,,
1,473,14,1,ZTF_g,462262475215,0,3.5237,115.683,4.04867,26.21,1.92751e-05,0.0363671,-0.0231357,3.3966e-05,371,30.0,0.076469,0.065103,20.3953,26.21,3,2458216.7624769,473120152,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458214.780787,2458283.734155,"57,61",-99999.0,0.0,0.0,0.0,,
2,525,2,3,ZTF_g,462264460615,0,3.5853,90.6096,3.94489,26.1946,2.59354e-05,0.0396975,0.00477674,4.41594e-05,344,30.0,0.091737,0.061795,20.3879,26.1946,3,2458216.7644676,525120106,1,42.50630775568,30.849594,1.532706,0.919185,25.11187011,41.300545,0.612123,1.134857,0.880548869906833,18.883000087738,0.0439999997615814,3.32999992370605,0.226999998092651,2458166.907303,2458249.690706,0,5.647107494409999,36.85920026127,0.0,36.85920026127,22.278235229892562,0.9087153511326642
3,525,2,3,ZTF_r,462282780615,0,3.1975,302.82,6.1833,26.2206,2.20532e-05,0.0344294,0.111322,3.55912e-05,309,30.0,0.087428,0.062612,20.0963,26.275,3,2458216.7827894,525120206,1,6.89705156387,43.049397,0.178218,1.375159,21.38087060632,61.814621,0.348217,1.106487,0.932963020134019,17.7839998245239,0.0450000017881393,3.91799998283386,0.202000007033348,2458155.925868,2458186.875729,0,-48.593734801455,55.490786365325,0.0,55.490786365325,21.914447801782316,0.8423072004817181
4,525,2,3,ZTF_r,463278910615,0,1.81,303.003,6.46515,26.1726,9.1024e-06,0.0237316,0.106829,1.4797e-05,359,30.0,0.057186,0.050335,20.5145,26.275,3,2458217.778912,525120206,1,-174.49201697726,29.260891,-6.633501,0.996233,-283.19026229015,56.281342,-5.065578,1.02924,0.932963020134019,17.7839998245239,0.0450000017881393,3.91799998283386,0.202000007033348,2458155.925868,2458186.875729,0,-48.593734801455,-125.898282175805,0.0,-125.898282175805,,
5,473,14,1,ZTF_r,463279365215,0,2.4095,220.747,5.96741,26.1306,8.8741e-06,0.0251601,0.105036,1.45292e-05,393,30.0,0.051821,0.055681,20.3519,26.1306,1,2458217.7793634,473120252,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
6,473,13,2,ZTF_r,463279364915,0,2.2317,215.676,6.26114,26.1062,9.5057e-06,0.0239977,0.109502,1.46009e-05,353,30.0,0.057614,0.070184,20.2461,26.1062,1,2458217.7793634,473120249,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
7,525,2,3,ZTF_r,463279820615,0,2.0418,303.04,6.54341,26.1668,1.06236e-05,0.0257673,0.102929,1.73012e-05,359,30.0,0.059988,0.050515,20.4317,26.275,1,2458217.7798264,525120206,1,-54.84395632453,28.126432,-2.169047,1.082066,-110.67237021905,52.553043,-2.120101,1.034212,0.932963020134019,17.7839998245239,0.0450000017881393,3.91799998283386,0.202000007033348,2458155.925868,2458186.875729,0,-48.593734801455,-6.250221523074998,0.0,-6.250221523074998,,
8,473,13,2,ZTF_r,463280274915,0,2.0227,217.15,6.26786,26.1002,1.07274e-05,0.0254635,0.100604,1.64827e-05,354,30.0,0.057736,0.062215,20.3587,26.1002,3,2458217.7802778,473120249,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
9,473,14,1,ZTF_r,463280275215,0,2.3336,219.515,5.96856,26.1371,7.5907e-06,0.0231607,0.103534,1.24046e-05,392,30.0,0.051853,0.058226,20.4446,26.1371,3,2458217.7802778,473120252,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
