sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,525,3,1,ZTF_g,462264460815,0,3.4718,91.3952,4.16621,26.2466,2.65212e-05,0.0389082,-0.0218686,3.97305e-05,355,30.0,0.087482,0.074387,20.4353,26.2466,3,2458216.7644676,525120108,1,14.3087077166,26.987837,0.589776,1.007891,32.92684877903,37.203743,0.891002,1.150295,0.207798884505861,21.0289999961853,0.0520000010728836,0.751999974250793,-0.068000003695488,2458166.907303,2458249.690706,0,-2.55645582617,16.865163542770002,0.0,16.865163542770002,23.179123607669577,1.737408098338452
1,525,3,1,ZTF_r,462282780815,0,3.0006,299.563,6.77835,26.22,1.91816e-05,0.0322002,0.117863,2.79025e-05,341,30.0,0.086474,0.064031,20.0447,26.275,3,2458216.7827894,525120208,1,-107.75996810251,37.774975,-3.173278,1.499427,-103.14931542592,56.212463,-1.847349,1.106494,0.0562258657422943,20.5240000724792,0.0469999983906746,0.829999983310699,0.0080000003799796,2458155.925868,2458186.875729,0,-41.405561691755,-66.354406410755,0.0,-66.354406410755,,
2,525,3,1,ZTF_r,463278910815,0,1.7581,299.363,6.73012,26.1714,1.40981e-05,0.0285487,0.114373,2.04122e-05,366,30.0,0.059552,0.054196,20.5082,26.275,3,2458217.778912,525120208,1,-40.58891891487,24.944878,-1.81001,0.991876,-98.59480034702,48.531815,-2.045233,1.03405,0.0562258657422943,20.5240000724792,0.0469999983906746,0.829999983310699,0.0080000003799796,2458155.925868,2458186.875729,0,-41.405561691755,0.8166427768849971,0.0,0.8166427768849971,26.494919687169787,33.164509543796
3,525,3,1,ZTF_r,463279820815,0,2.0283,299.351,6.62095,26.1834,1.35951e-05,0.0279766,0.113669,1.97369e-05,365,30.0,0.05795,0.053435,20.4479,26.275,1,2458217.7798264,525120208,1,-58.21916436069,30.81077,-2.10193,0.862982,-59.40098296212,57.589859,-1.038396,1.039879,0.0562258657422943,20.5240000724792,0.0469999983906746,0.829999983310699,0.0080000003799796,2458155.925868,2458186.875729,0,-41.405561691755,-16.813602668935005,0.0,-16.813602668935005,,
4,525,3,1,ZTF_r,463305750815,0,1.7311,299.431,8.2896,26.0318,1.43901e-05,0.02893,0.113677,2.09259e-05,366,30.0,0.059082,0.067202,20.3396,26.275,3,2458217.8057523,525120208,1,-4.5570047858,28.027502,-0.180863,1.164893,14.04211951714,56.102489,0.25198,1.03173,0.0562258657422943,20.5240000724792,0.0469999983906746,0.829999983310699,0.0080000003799796,2458155.925868,2458186.875729,0,-41.405561691755,36.84855690595499,0.0,36.84855690595499,22.35894878919025,0.8258253838269877
5,525,3,1,ZTF_r,463306740815,0,1.4342,299.64,14.0559,25.647,2.96035e-05,0.0415234,0.112325,4.2997e-05,366,30.0,0.06982,0.064358,19.8315,26.275,1,2458217.8067477,525120208,1,-128.112484391,53.921745,-2.64291,0.939376,12.77074330905,110.775261,0.116062,1.029436,0.0562258657422943,20.5240000724792,0.0469999983906746,0.829999983310699,0.0080000003799796,2458155.925868,2458186.875729,0,-41.405561691755,-86.70692269924501,0.0,-86.70692269924501,,
6,525,3,1,ZTF_r,464259740815,0,2.0878,237.37,6.76022,25.9998,1.37918e-05,0.0282429,0.115505,2.00973e-05,363,30.0,0.057987,0.058821,20.234,25.9998,2,2458218.7597454,525120208,1,-22.00776727524,25.377386,-0.964681,1.027711,-10.95391276728,48.286709,-0.228379,1.053074,0.0562258657422943,20.5240000724792,0.0469999983906746,0.829999983310699,0.0080000003799796,2458155.925868,2458186.875729,0,-41.405561691755,19.397794416514998,0.0,19.397794416514998,22.78041911940011,1.4204267851639742
7,525,3,1,ZTF_r,464277140815,0,1.9335,243.241,6.5232,26.0521,1.97129e-05,0.0338315,0.112706,2.86817e-05,364,30.0,0.057427,0.057742,20.3131,26.0521,3,2458218.7771412,525120208,1,-9.92036408632,28.707121,-0.384408,0.974886,12.78013902834,53.877098,0.238807,1.05458,0.0562258657422943,20.5240000724792,0.0469999983906746,0.829999983310699,0.0080000003799796,2458155.925868,2458186.875729,0,-41.405561691755,31.485197605434998,0.0,31.485197605434998,22.306833941653508,0.9899369536969999
8,525,3,1,ZTF_r,464302110815,0,1.9981,270.72,6.04234,26.1404,1.34892e-05,0.0279299,0.119486,1.96443e-05,365,30.0,0.059552,0.06191,20.4755,26.1404,3,2458218.8021181,525120208,1,-36.05375730213,26.698456,-1.50217,1.034565,-54.72646510881,49.895061,-1.104218,1.058294,0.0562258657422943,20.5240000724792,0.0469999983906746,0.829999983310699,0.0080000003799796,2458155.925868,2458186.875729,0,-41.405561691755,5.351804389624995,0.0,5.351804389624995,24.319149421424093,5.416393832804693
9,525,3,1,ZTF_r,465214360815,0,2.4522,302.413,7.151,26.1497,1.38859e-05,0.0283963,0.11813,2.03903e-05,363,30.0,0.066412,0.061178,20.1759,26.275,2,2458219.7143634,525120208,1,-38.86422878841,38.247345,-1.130326,0.952066,-45.40501362089,63.670933,-0.717923,1.063205,0.0562258657422943,20.5240000724792,0.0469999983906746,0.829999983310699,0.0080000003799796,2458155.925868,2458186.875729,0,-41.405561691755,2.541332903344994,0.0,2.541332903344994,25.262346101427813,16.340451558989418
