sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,468,4,1,ZTF_r,463199741215,0,1.843,358.611,7.67227,25.8375,7.7717e-06,0.0256975,0.0950849,1.16094e-05,561,30.0,0.043003,0.04869,19.9892,25.8375,1,2458217.6997454,468120212,1,-13.4453998565,28.880867,-0.517867,0.883412,-69.77028908876,57.698254,-1.217371,1.036297,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,-23.54795999066,0.0,-23.54795999066,,
1,468,4,1,ZTF_r,463218051215,0,1.6895,439.193,6.92166,26.0588,7.7489e-06,0.0255942,0.107496,1.16004e-05,560,30.0,0.046601,0.045965,20.3069,26.0588,1,2458217.7180556,468120212,1,47.36864860095,26.64283,1.977723,0.947778,83.1456592015,53.400909,1.567495,1.03555,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,37.26608846679,0.0,37.26608846679,22.130515473470815,0.7762307856375819
2,468,4,1,ZTF_r,467203401215,0,4.7394,309.939,8.39354,25.6772,2.8062e-05,0.0469401,0.120867,4.27743e-05,518,30.0,0.07408,0.061402,19.1315,25.6772,1,2458221.7034028,468120212,1,-88.38942551206,52.853466,-1.860294,1.000626,-149.32793178784,72.501213,-2.073533,1.151661,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,-98.49198564622,0.0,-98.49198564622,,
3,468,4,1,ZTF_r,470178541215,0,1.8633,307.362,7.53145,25.6623,9.6658e-06,0.0284736,0.105983,1.4496e-05,556,30.0,0.042346,0.04913,19.8162,25.6623,1,2458224.6785417,468120212,1,-5.59962929283,32.570396,-0.191245,0.921808,-38.79468456739,61.930065,-0.630646,1.044766,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,-15.702189426990001,0.0,-15.702189426990001,,
4,468,4,1,ZTF_r,473245331215,0,6.2992,473.321,6.08907,26.1428,1.3191e-05,0.0332457,0.118421,2.00651e-05,552,30.0,0.062448,0.051158,20.148,26.1428,1,2458227.7453356,468120212,1,26.41267083189,33.426537,0.878973,0.958535,78.79906476511,53.339783,1.487254,1.06971,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,16.31011069773,0.0,16.31011069773,23.111657728415537,2.225147461791187
5,468,4,1,ZTF_r,477147211215,0,1.7876,483.5,10.9918,26.1757,7.6419e-06,0.0253601,0.0965496,1.1467e-05,557,30.0,0.046647,0.056238,19.9388,26.1757,1,2458231.6472106,468120212,1,-31.7254783524,41.175388,-0.857088,0.903136,-17.73590962822,83.931297,-0.212738,1.032167,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,-41.828038486560004,0.0,-41.828038486560004,,
6,468,4,1,ZTF_g,481207541215,0,2.4771,134.919,15.3477,26.2641,2.35499e-05,0.0381889,-0.0278005,4.73127e-05,401,30.0,0.060093,0.05483,19.3306,26.2641,1,2458235.7075463,468120112,1,-49.71751517369,74.806099,-0.739311,1.013014,35.2229613289,121.155891,0.292682,1.074506,,,,,,2458166.891343,2458444.02037,57,,,0.0,,,
7,468,4,1,ZTF_g,484147781215,0,2.8599,133.686,15.6964,26.2691,2.4149e-05,0.0363706,-0.052527,5.01651e-05,364,30.0,0.060611,0.060662,19.1602,26.2691,1,2458238.6477894,468120112,1,110.50128811948,80.678673,1.523574,1.064166,1.28151790319,124.241623,0.010384,1.06613,,,,,,2458166.891343,2458444.02037,57,,,0.0,,,
8,468,4,1,ZTF_r,489150701215,0,2.3145,468.026,7.23749,26.1487,6.0342e-06,0.0226997,0.0797872,9.01993e-06,559,30.0,0.046269,0.04985,20.1296,26.1487,1,2458243.650706,468120212,1,56.05649515126,31.332539,1.990147,1.000294,112.42415186885,57.956413,1.95287,1.035311,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,45.9539350171,0.0,45.9539350171,21.992893235556373,0.740282023000582
9,468,4,1,ZTF_g,489192611215,0,3.0994,124.531,5.15609,26.2366,2.06692e-05,0.0417396,-0.119298,3.19225e-05,546,30.0,0.071012,0.063514,20.2574,26.2366,1,2458243.6926157,468120112,1,4.83358459291,31.490662,0.170743,0.902438,-11.96463549158,48.246475,-0.24966,1.044001,,,,,,2458166.891343,2458444.02037,57,,,0.0,,,
10,468,4,1,ZTF_g,493187781215,0,1.7839,132.171,4.93345,26.2416,1.01157e-05,0.0294053,-0.0536048,1.52484e-05,557,30.0,0.048258,0.052944,20.8973,26.2416,1,2458247.6877894,468120112,1,-23.13110670269,18.63895,-1.380479,1.063894,-47.22526214237,36.113884,-1.316483,1.043743,,,,,,2458166.891343,2458444.02037,57,,,0.0,,,
11,468,4,1,ZTF_r,493216581215,0,2.0071,475.072,6.3914,26.1366,7.0907e-06,0.0245422,0.114856,1.06149e-05,559,30.0,0.056479,0.056145,20.4878,26.1366,1,2458247.7165856,468120212,1,27.6514362094,25.302824,1.215636,1.051641,12.2463997928,47.320175,0.260542,1.047009,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,17.54887607524,0.0,17.54887607524,23.025976732176556,1.5654673257499314
12,468,4,1,ZTF_r,500169491215,0,1.9428,480.445,6.79609,26.1579,7.0381e-06,0.0244203,0.105121,1.05576e-05,560,30.0,0.045276,0.04824,20.3835,26.1579,1,2458254.6694907,468120212,1,21.93866524928,26.489367,0.921284,0.962737,122.83643156602,50.856003,2.431645,1.038988,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,11.836105115119999,0.0,11.836105115119999,23.47487796643442,2.4298926473950675
13,468,4,1,ZTF_i,503184951215,0,2.5201,199.652,7.88926,25.4486,3.7415e-06,0.0276793,0.183366,1.52465e-05,559,30.0,0.05777,0.059484,19.22,25.4486,1,2458257.6849537,468120312,1,-42.63180666459,39.869591,-1.189452,0.941848,-85.74266322995,67.343178,-1.281795,1.056234,0.410384447815244,20.3989998435974,0.0860000029206276,1.14499998092651,-0.158000007271767,2459204.98963,2459307.706493,0,,,0.0,,,
14,468,4,1,ZTF_g,504162961215,0,2.2666,123.433,8.42684,26.1891,1.35234e-05,0.0328444,-0.0871224,2.20098e-05,520,30.0,0.052852,0.053082,19.9969,26.1891,1,2458258.662963,468120112,1,4.63767925257,40.766392,0.126547,0.955067,-104.80772494241,74.022392,-1.425428,1.035875,,,,,,2458166.891343,2458444.02037,57,,,0.0,,,
15,468,4,1,ZTF_r,504192361215,0,1.8204,436.551,8.041,26.0499,6.9877e-06,0.0242874,0.109122,1.05015e-05,555,30.0,0.051353,0.054447,20.1345,26.0499,1,2458258.6923611,468120212,1,-32.04740040837,30.997553,-1.150059,1.037869,-76.95647074187,59.920227,-1.292965,1.039301,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,-42.14996054253,0.0,-42.14996054253,,
16,468,4,1,ZTF_g,668498861215,0,2.5194,122.097,9.88813,26.1495,1.78192e-05,0.0358204,-0.0295288,3.28914e-05,455,30.0,0.065243,0.054302,19.6795,26.1495,3,2458422.9988657,468120112,1,-60.20518776306,47.927555,-1.397344,1.061869,-21.58705494295,78.480301,-0.276916,1.053438,,,,,,2458166.891343,2458444.02037,57,,,0.0,,,
17,468,4,1,ZTF_r,668524591215,0,2.3207,470.634,10.1597,26.145,8.8578e-06,0.027461,0.0993916,1.32293e-05,554,30.0,0.052396,0.047882,19.6981,26.145,3,2458423.0245949,468120212,1,32.32562263367,50.675877,0.709578,0.915355,70.08456343297,88.225327,0.799732,1.042009,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,22.22306249951,0.0,22.22306249951,22.77799023083822,2.4758349290509774
18,468,4,1,ZTF_g,671542621215,0,3.5173,133.498,7.40139,26.2866,2.22768e-05,0.0409876,-0.0857918,3.92008e-05,483,30.0,0.08122,0.066486,19.8366,26.2866,1,2458426.0426273,468120112,1,2.26455127747,45.582005,0.055264,1.017782,-45.87817584608,64.771851,-0.713075,1.067195,,,,,,2458166.891343,2458444.02037,57,,,0.0,,,
19,468,4,1,ZTF_g,672481581215,0,3.2166,123.801,5.3741,26.2329,1.77195e-05,0.0381903,-0.133797,2.9062e-05,526,30.0,0.068121,0.057165,20.1218,26.2329,3,2458426.9815856,468120112,1,0.88218353319,32.195087,0.030481,0.917108,24.59019959096,49.502666,0.500091,1.037332,,,,,,2458166.891343,2458444.02037,57,,,0.0,,,
20,468,4,2,ZTF_r,672539241315,0,2.4957,400.962,7.24254,26.1329,9.0065e-06,0.025156,0.0760504,1.2873e-05,481,30.0,0.061549,0.050195,19.9704,26.1329,3,2458427.0392477,468120213,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458160.768681,2458450.010741,"57,61",,,0.0,,,
21,468,4,1,ZTF_r,672539241215,0,2.2206,486.448,7.20094,26.1792,6.8363e-06,0.0241303,0.0878889,1.01727e-05,564,30.0,0.055654,0.043099,20.1473,26.1792,3,2458427.0392477,468120212,1,10.00538597201,33.281815,0.334412,1.011842,69.28879895253,61.1236,1.14122,1.036423,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,-0.09717416215000085,0.0,-0.09717416215000085,,
22,468,4,1,ZTF_r,673498471215,0,3.389,428.208,7.27122,26.0341,1.6264e-05,0.0376997,0.0901905,2.44599e-05,567,30.0,0.064806,0.056866,19.6214,26.0341,3,2458427.9984722,468120212,1,24.96937179998,48.91888,0.567788,0.914913,11.1114735861,67.695526,0.165244,1.109117,4.95917734607844,22.3790000915527,0.231000006198883,0.833999991416931,-0.250999987125397,2458160.768681,2458450.010741,0,10.10256013416,14.866811665819998,0.0,14.866811665819998,23.1035554005527,3.5725884141203887
