sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,473,14,2,ZTF_g,462262475315,0,4.0394,119.266,4.05368,26.2194,2.38236e-05,0.0390985,-0.0397167,4.12977e-05,361,30.0,0.09534,0.070579,20.3978,26.2194,3,2458216.7624769,473120153,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458214.780787,2458283.734155,"57,61",-99999.0,0.0,0.0,0.0,,
1,525,3,2,ZTF_g,462264460915,0,3.6651,91.0845,4.02624,26.2096,2.03529e-05,0.0360209,-0.00737574,3.38052e-05,388,30.0,0.089269,0.06285,20.4163,26.2096,3,2458216.7644676,525120109,1,2.66600161346,30.553146,0.097064,1.02409,38.55146864065,41.780357,0.928932,1.164291,0.166778242675655,19.5499999046326,0.0240000002086163,0.794000029563904,-0.0489999987185001,2458166.907303,2458242.72787,0,20.829787102735,-18.163785489275,0.0,-18.163785489275,,
2,525,3,1,ZTF_g,462264460815,0,3.4718,91.3952,4.16621,26.2466,2.65212e-05,0.0389082,-0.0218686,3.97305e-05,355,30.0,0.087482,0.074387,20.4353,26.2466,3,2458216.7644676,525120108,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458166.907303,2458249.690706,"57,61",-99999.0,0.0,0.0,0.0,,
3,525,3,3,ZTF_g,462264461015,0,4.6526,88.2863,4.07218,26.2101,2.53278e-05,0.0369906,-0.0151998,4.32628e-05,327,30.0,0.105194,0.072702,20.3582,26.2101,3,2458216.7644676,525120110,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458166.907303,2458274.728357,"57,61",-99999.0,0.0,0.0,0.0,,
4,525,3,1,ZTF_r,462282780815,0,3.0006,299.563,6.77835,26.22,1.91816e-05,0.0322002,0.117863,2.79025e-05,341,30.0,0.086474,0.064031,20.0447,26.275,3,2458216.7827894,525120208,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
5,525,3,2,ZTF_r,463278910915,0,1.8538,298.563,6.82935,26.1471,8.624e-06,0.0239655,0.113356,1.34287e-05,408,30.0,0.057658,0.052504,20.484,26.275,3,2458217.778912,525120209,1,-78.86917858922,27.677246,-3.169854,0.937257,-82.98056511964,52.25676,-1.598634,1.036855,0.155047429875115,18.2850002288818,0.0160000007599592,0.726000010967255,-0.0099999997764825,2458155.925868,2458186.875729,0,-21.958708234915,-56.910470354305,0.0,-56.910470354305,,
6,525,3,3,ZTF_r,463278911015,0,2.2968,213.471,6.72015,26.14,1.30033e-05,0.0271229,0.0999498,2.04637e-05,350,30.0,0.068727,0.052119,20.4377,26.275,3,2458217.778912,525120210,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
7,525,3,1,ZTF_r,463278910815,0,1.7581,299.363,6.73012,26.1714,1.40981e-05,0.0285487,0.114373,2.04122e-05,366,30.0,0.059552,0.054196,20.5082,26.275,3,2458217.778912,525120208,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
8,473,14,2,ZTF_r,463279365315,0,2.2635,226.289,6.01952,26.1541,1.14408e-05,0.0277052,0.104921,1.82825e-05,387,30.0,0.059591,0.054105,20.3663,26.1541,1,2458217.7793634,473120253,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
9,525,3,1,ZTF_r,463279820815,0,2.0283,299.351,6.62095,26.1834,1.35951e-05,0.0279766,0.113669,1.97369e-05,365,30.0,0.05795,0.053435,20.4479,26.275,1,2458217.7798264,525120208,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
10,525,3,3,ZTF_r,463279821015,0,2.1515,213.428,6.90044,26.1097,1.21294e-05,0.0261685,0.103946,1.89898e-05,350,30.0,0.066195,0.052825,20.34,26.275,1,2458217.7798264,525120210,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.939062,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
