sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,473,14,3,ZTF_g,462262475415,0,4.4181,129.192,3.99902,26.2073,2.81866e-05,0.0408818,-0.0157788,4.70773e-05,342,30.0,0.098672,0.081248,20.3485,26.2073,3,2458216.7624769,473120154,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458214.780787,2458278.690648,"57,61",-99999.0,0.0,0.0,0.0,,
1,473,14,2,ZTF_g,462262475315,0,4.0394,119.266,4.05368,26.2194,2.38236e-05,0.0390985,-0.0397167,4.12977e-05,361,30.0,0.09534,0.070579,20.3978,26.2194,3,2458216.7624769,473120153,1,-16.93329737804,31.339245,-0.601046,1.021441,-75.6452945887,41.955563,-1.815129,1.217795,,,,,,2458214.780787,2458283.734155,57,-0.76338554666,-16.16991183138,0.0,-16.16991183138,,
2,473,14,3,ZTF_r,463279365415,0,2.0636,231.976,6.14407,26.165,1.02218e-05,0.0253357,0.105576,1.5254e-05,379,30.0,0.060304,0.059515,20.4347,26.165,1,2458217.7793634,473120254,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
3,473,14,2,ZTF_r,463279365315,0,2.2635,226.289,6.01952,26.1541,1.14408e-05,0.0277052,0.104921,1.82825e-05,387,30.0,0.059591,0.054105,20.3663,26.1541,1,2458217.7793634,473120253,1,14.83419703422,27.474319,0.600609,1.009163,-64.7318969497,47.506886,-1.371756,1.074938,0.823989394901192,21.5909999847412,0.123000003397465,0.936999976634979,0.180000007152557,2458185.927488,2458227.771262,0,6.13583792873,8.69835910549,0.0,8.69835910549,23.805506666914294,3.4293666745199034
4,473,14,2,ZTF_r,463280275315,0,2.3724,227.096,6.02092,26.1534,8.5216e-06,0.0238009,0.10929,1.35601e-05,385,30.0,0.053666,0.05406,20.4502,26.1534,3,2458217.7802778,473120253,1,44.22253138268,27.852413,1.766182,0.888938,78.78435483732,49.420986,1.604884,1.069564,0.823989394901192,21.5909999847412,0.123000003397465,0.936999976634979,0.180000007152557,2458185.927488,2458227.771262,0,6.13583792873,38.086693453950005,0.0,38.086693453950005,22.201466823863296,0.7939878850480712
5,473,14,3,ZTF_r,463280275415,0,1.9404,233.075,6.04843,26.1707,1.00651e-05,0.0252657,0.109516,1.50768e-05,380,30.0,0.055725,0.059035,20.53,26.1707,3,2458217.7802778,473120254,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
6,473,14,3,ZTF_r,463304375415,0,1.7533,206.356,6.51208,26.044,1.1889e-05,0.0274024,0.110521,1.7704e-05,379,30.0,0.064307,0.056638,20.3157,26.044,3,2458217.804375,473120254,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
7,473,14,2,ZTF_r,463304375315,0,1.9651,199.12,6.49657,26.0052,1.00146e-05,0.0259906,0.1049,1.59425e-05,389,30.0,0.059474,0.054416,20.323,26.0052,3,2458217.804375,473120253,1,27.61640424747,26.759462,1.148007,1.050466,86.44714649463,49.012215,1.775667,1.072951,0.823989394901192,21.5909999847412,0.123000003397465,0.936999976634979,0.180000007152557,2458185.927488,2458227.771262,0,6.13583792873,21.480566318740003,0.0,21.480566318740003,22.67508568244731,1.352558227848138
8,473,14,3,ZTF_r,463305305415,0,1.9515,208.977,6.5652,26.0676,1.11025e-05,0.0264254,0.102138,1.66332e-05,378,30.0,0.056333,0.055924,20.3456,26.0676,1,2458217.8053009,473120254,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
9,473,14,2,ZTF_r,463305305315,0,2.2269,200.22,6.48874,26.0282,1.3718e-05,0.0302713,0.106041,2.18128e-05,387,30.0,0.055648,0.052203,20.2175,26.0282,1,2458217.8053009,473120253,1,13.35603684468,29.155411,0.509581,0.972471,-59.21985685686,51.996311,-1.146595,1.06908,0.823989394901192,21.5909999847412,0.123000003397465,0.936999976634979,0.180000007152557,2458185.927488,2458227.771262,0,6.13583792873,7.22019891595,0.0,7.22019891595,23.881827093711134,4.384240054297505
