sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,468,4,1,ZTF_r,445257211215,0,1.7194,64.2223,11.0818,24.0348,5.84576e-05,0.0497287,0.09133,0.000104858,295,30.0,0.062774,0.050246,17.7045,24.0348,1,2458199.7572106,468120212,1,36.41750303838,44.443855,0.911493,1.023428,5.08245636397,91.816109,0.055728,1.033452,0.0434560694456881,20.0440000534058,0.0350000001490116,0.899999976158142,-0.0309999994933605,2458160.768681,2458450.010741,0,-65.23500851727,101.65251155565,0.0,101.65251155565,19.01700471666016,0.4746985757071397
1,468,4,1,ZTF_r,445273271215,0,1.8154,333.901,8.17979,25.7521,8.6289e-06,0.0269989,0.102327,1.29973e-05,556,30.0,0.043175,0.046309,19.8423,25.7521,1,2458199.7732755,468120212,1,-7.73059272933,28.587282,-0.300812,1.046641,-10.05290808565,57.281727,-0.176681,1.032036,0.0434560694456881,20.0440000534058,0.0350000001490116,0.899999976158142,-0.0309999994933605,2458160.768681,2458450.010741,0,-65.23500851727,57.504415787940005,0.0,57.504415787940005,21.352847010941087,0.5397541499680762
2,468,4,1,ZTF_g,448255121215,0,2.4471,136.132,8.27526,26.2746,1.50416e-05,0.0344441,-0.03056,2.54222e-05,507,30.0,0.053707,0.052331,20.0888,26.2746,1,2458202.7551273,468120112,1,30.84456686176,45.836624,0.74855,0.87472,-1.38657732196,74.40197,-0.018762,1.077189,0.0347020302865046,20.2659999847412,0.0540000014007092,2.15799999237061,-0.133000001311302,2458166.891343,2458444.02037,0,-30.82975273513,61.67431959689,0.0,61.67431959689,21.79933908258284,0.8069238948392861
3,468,4,1,ZTF_g,453262481215,0,2.1064,136.399,19.9497,26.2679,3.15141e-05,0.041937,-0.0219593,6.56533e-05,367,30.0,0.04868,0.048236,19.17,26.2679,1,2458207.7624884,468120112,1,135.38974362976,89.49971,1.682747,1.063226,320.75267627084,155.475128,2.076943,1.063604,0.0347020302865046,20.2659999847412,0.0540000014007092,2.15799999237061,-0.133000001311302,2458166.891343,2458444.02037,0,-30.82975273513,166.21949636489,0.0,166.21949636489,20.71619509477477,0.5846069660146
4,468,4,1,ZTF_g,453286671215,0,2.1676,135.288,20.5676,26.2711,2.91299e-05,0.0386523,-0.0206516,6.09373e-05,348,30.0,0.056093,0.05211,19.1008,26.2711,1,2458207.7866782,468120112,1,-77.61271159344,99.016022,-0.871931,1.045091,68.10127797464,168.400131,0.407125,1.068714,0.0347020302865046,20.2659999847412,0.0540000014007092,2.15799999237061,-0.133000001311302,2458166.891343,2458444.02037,0,-30.82975273513,-46.782958858309996,0.0,-46.782958858309996,,
5,468,4,1,ZTF_g,456264091215,0,2.1771,109.817,14.4761,26.0376,2.88515e-05,0.0411202,-0.0139398,5.80143e-05,383,30.0,0.056715,0.059891,19.3244,26.0376,1,2458210.7640972,468120112,1,-42.66838036007,69.475571,-0.68317,0.98124,-80.99236873667,118.888245,-0.685836,1.061552,0.0347020302865046,20.2659999847412,0.0540000014007092,2.15799999237061,-0.133000001311302,2458166.891343,2458444.02037,0,-30.82975273513,-11.838627624940003,0.0,-11.838627624940003,,
6,468,4,1,ZTF_g,456275421215,0,2.441,99.3623,15.2167,25.939,4.43635e-05,0.0455085,-0.0281871,9.60492e-05,326,30.0,0.057979,0.055201,19.0069,25.939,1,2458210.7754282,468120112,1,79.04325693796,85.357956,1.030091,0.943414,-4.4501181979,135.576996,-0.033045,1.080036,0.0347020302865046,20.2659999847412,0.0540000014007092,2.15799999237061,-0.133000001311302,2458166.891343,2458444.02037,0,-30.82975273513,109.87300967309,0.0,109.87300967309,20.836772447504718,0.8434848874086097
7,468,4,1,ZTF_r,460195481215,0,2.2543,83.2733,10.5728,24.2376,0.00011654,0.0703763,0.122037,0.000206327,292,30.0,0.07056,0.057379,17.7638,24.2376,1,2458214.6954861,468120212,1,33.82019352056,51.364265,0.732436,0.931811,93.81698222695,89.263084,1.058095,1.054957,0.0434560694456881,20.0440000534058,0.0350000001490116,0.899999976158142,-0.0309999994933605,2458160.768681,2458450.010741,0,-65.23500851727,99.05520203783,0.0,99.05520203783,19.247906779692684,0.5629996304484094
8,468,4,1,ZTF_r,460220251215,33554432,2.1006,95.3714,10.9034,24.4197,6.45791e-05,0.0572193,0.126078,0.000106666,345,30.0,0.065091,0.054881,17.9723,24.4197,1,2458214.7202546,468120212,1,-14.95804363627,43.963585,-0.378474,1.095173,-40.69930682689,78.10553,-0.52459,1.054891,0.0434560694456881,20.0440000534058,0.0350000001490116,0.899999976158142,-0.0309999994933605,2458160.768681,2458450.010741,0,-65.23500851727,50.276964881000005,0.0,50.276964881000005,20.166277369192496,0.9493981197639874
9,468,4,1,ZTF_r,463199741215,0,1.843,358.611,7.67227,25.8375,7.7717e-06,0.0256975,0.0950849,1.16094e-05,561,30.0,0.043003,0.04869,19.9892,25.8375,1,2458217.6997454,468120212,1,-11.88445981245,29.02331,-0.455499,0.962432,-6.8957169496,58.143944,-0.119396,1.036297,0.0434560694456881,20.0440000534058,0.0350000001490116,0.899999976158142,-0.0309999994933605,2458160.768681,2458450.010741,0,-65.23500851727,53.35054870482,0.0,53.35054870482,21.51965277385791,0.5906529401087812
