sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,468,7,4,ZTF_r,463199742715,0,1.8715,294.1,7.6895,25.8767,9.7657e-06,0.0269016,0.115928,1.49156e-05,481,30.0,0.04529,0.047946,19.9844,25.8767,1,2458217.6997454,468120227,1,11.33075632138,31.136497,0.404803,1.619718,153.61621892723,61.567635,2.511885,1.036597,0.11399316138565,16.3320001602173,0.0149999996647239,0.483999997377396,-0.0149999996647239,2458160.768681,2458450.010741,0,-66.9647607438,78.29551706518001,0.0,78.29551706518001,21.14235775863518,0.4317746832695389
1,468,7,4,ZTF_r,463218052715,0,1.8175,367.563,6.89515,26.1151,1.03224e-05,0.0277991,0.120817,1.58152e-05,482,30.0,0.05017,0.045352,20.3361,26.1151,1,2458217.7180556,468120227,1,-4.80933937201,29.649693,-0.180435,2.066079,30.4512391523,56.331161,0.544216,1.04017,0.11399316138565,16.3320001602173,0.0149999996647239,0.483999997377396,-0.0149999996647239,2458160.768681,2458450.010741,0,-66.9647607438,62.15542137179,0.0,62.15542137179,21.63140246244048,0.5179233675773018
2,468,7,4,ZTF_r,467203402715,0,3.7538,275.97,7.92698,25.7891,2.27889e-05,0.0406682,0.146131,3.46764e-05,469,30.0,0.065128,0.058221,19.2913,25.7891,1,2458221.7034028,468120227,1,235.65172928838,50.141727,5.227886,1.290491,88.95783983056,67.881485,1.319314,1.140012,0.11399316138565,16.3320001602173,0.0149999996647239,0.483999997377396,-0.0149999996647239,2458160.768681,2458450.010741,0,-66.9647607438,302.61649003218,0.0,302.61649003218,19.586868525755172,0.1798999399114339
3,468,7,4,ZTF_r,470178542715,0,1.9604,250.144,7.74184,25.6817,1.07908e-05,0.0285088,0.125541,1.66012e-05,479,30.0,0.046532,0.043705,19.7371,25.6817,1,2458224.6785417,468120227,1,182.16947518577,31.829884,6.366421,1.068136,180.36488313481,58.445244,3.106834,1.048736,0.11399316138565,16.3320001602173,0.0149999996647239,0.483999997377396,-0.0149999996647239,2458160.768681,2458450.010741,0,-66.9647607438,249.13423592957002,0.0,249.13423592957002,19.690616469460235,0.1387158104670177
4,468,7,4,ZTF_r,473245332715,0,2.9188,396.637,6.07835,26.1942,9.0694e-06,0.0259897,0.128571,1.38611e-05,482,30.0,0.060571,0.049086,20.1795,26.1942,1,2458227.7453356,468120227,1,262.20799619425,35.272518,8.269215,1.776404,7.66158379235,53.609795,0.143876,1.065872,0.11399316138565,16.3320001602173,0.0149999996647239,0.483999997377396,-0.0149999996647239,2458160.768681,2458450.010741,0,-66.9647607438,329.17275693805,0.0,329.17275693805,19.900640287849466,0.1163421000626434
5,468,7,4,ZTF_r,477147212715,0,1.6029,404.234,10.4054,26.2306,1.91224e-05,0.0378831,0.114984,2.94433e-05,480,30.0,0.04676,0.04973,20.0714,26.2306,1,2458231.6472106,468120227,1,-202.14731965663,39.865135,-5.640656,2.070268,60.95392381612,83.579948,0.734201,1.031224,0.11399316138565,16.3320001602173,0.0149999996647239,0.483999997377396,-0.0149999996647239,2458160.768681,2458450.010741,0,-66.9647607438,-135.18255891283002,0.0,-135.18255891283002,,
6,468,7,4,ZTF_g,481207542715,0,2.8049,130.981,14.8643,26.2141,2.70283e-05,0.0371674,-0.0344391,5.71596e-05,328,30.0,0.048996,0.047457,19.2912,26.2141,1,2458235.7075463,468120127,1,138.81462515224,79.915894,1.932221,0.967952,150.35887631712,126.519829,1.196425,1.078901,0.127255161162644,16.7860004425049,0.017000000923872,0.772000014781952,-0.0590000003576279,2458166.891343,2458444.02037,0,,,0.0,,,
7,468,7,4,ZTF_g,484147782715,0,2.8888,131.049,15.0715,26.2307,3.49625e-05,0.0398697,-0.0603528,7.34061e-05,298,30.0,0.05522,0.051456,19.1648,26.2307,1,2458238.6477894,468120127,1,73.23125407336,84.239594,0.967019,0.965651,-4.4824603715,128.376694,-0.035152,1.069548,0.127255161162644,16.7860004425049,0.017000000923872,0.772000014781952,-0.0590000003576279,2458166.891343,2458444.02037,0,,,0.0,,,
8,468,7,4,ZTF_r,489150702715,0,1.79,392.822,7.23856,26.2104,9.1401e-06,0.0258567,0.0992518,1.39657e-05,479,30.0,0.044433,0.052672,20.4084,26.2104,1,2458243.650706,468120227,1,-400.28502005737,26.273382,-16.947598,2.64679,-51.36629902074,54.289539,-0.952527,1.028706,0.11399316138565,16.3320001602173,0.0149999996647239,0.483999997377396,-0.0149999996647239,2458160.768681,2458450.010741,0,-66.9647607438,-333.32025931357,0.0,-333.32025931357,,
9,468,7,4,ZTF_g,489192612715,0,2.5467,121.733,5.15378,26.1876,1.92904e-05,0.0376913,-0.124096,3.05179e-05,473,30.0,0.060204,0.049413,20.3903,26.1876,1,2458243.6926157,468120127,1,-88.223207757,27.536276,-3.563957,1.152933,56.2532610503,47.269108,1.198079,1.036867,0.127255161162644,16.7860004425049,0.017000000923872,0.772000014781952,-0.0590000003576279,2458166.891343,2458444.02037,0,,,0.0,,,
