sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,473,15,1,ZTF_r,462239125615,0,3.3114,220.14,4.93098,26.1226,1.3801e-05,0.0289935,0.111508,2.21005e-05,364,30.0,0.074412,0.064994,20.1671,26.1226,3,2458216.7391204,473120256,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458224.781377,"57,61",-99999.0,0.0,0.0,0.0,,
1,473,15,1,ZTF_g,462262475615,0,3.5555,128.187,4.08901,26.2232,2.09375e-05,0.0353836,-0.0277434,3.59869e-05,347,30.0,0.086426,0.075125,20.3769,26.2232,3,2458216.7624769,473120156,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458214.780787,2458278.690648,"57,61",-99999.0,0.0,0.0,0.0,,
2,473,14,2,ZTF_g,462262475315,0,4.0394,119.266,4.05368,26.2194,2.38236e-05,0.0390985,-0.0397167,4.12977e-05,361,30.0,0.09534,0.070579,20.3978,26.2194,3,2458216.7624769,473120153,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458214.780787,2458283.734155,"57,61",-99999.0,0.0,0.0,0.0,,
3,525,3,3,ZTF_g,462264461015,0,4.6526,88.2863,4.07218,26.2101,2.53278e-05,0.0369906,-0.0151998,4.32628e-05,327,30.0,0.105194,0.072702,20.3582,26.2101,3,2458216.7644676,525120110,1,-62.4920703543,29.579176,-2.35014,0.995894,-86.36996134108,38.867802,-2.237113,1.165222,0.146887574703306,19.364999961853,0.0209999997168779,0.929000020027161,-0.0280000008642673,2458166.907303,2458274.728357,0,43.776038154839995,-106.26810850913999,0.0,-106.26810850913999,,
4,525,3,3,ZTF_r,463278911015,0,2.2968,213.471,6.72015,26.14,1.30033e-05,0.0271229,0.0999498,2.04637e-05,350,30.0,0.068727,0.052119,20.4377,26.275,3,2458217.778912,525120210,1,-68.46994127463,29.664837,-2.567514,0.906762,-57.40672043498,53.827305,-1.073681,1.040155,0.157306474833177,19.1579998970032,0.0260000005364418,0.819999992847443,-0.0329999998211861,2458155.939062,2458186.875729,56,1.98656727922,-70.45650855385,0.0,-70.45650855385,,
5,473,14,2,ZTF_r,463279365315,0,2.2635,226.289,6.01952,26.1541,1.14408e-05,0.0277052,0.104921,1.82825e-05,387,30.0,0.059591,0.054105,20.3663,26.1541,1,2458217.7793634,473120253,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
6,473,15,1,ZTF_r,463279365615,0,2.1719,223.512,6.00674,26.1354,1.14619e-05,0.0264466,0.103772,1.84302e-05,363,30.0,0.061651,0.057475,20.354,26.1354,1,2458217.7793634,473120256,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458224.781377,"57,61",-99999.0,0.0,0.0,0.0,,
7,525,3,3,ZTF_r,463279821015,0,2.1515,213.428,6.90044,26.1097,1.21294e-05,0.0261685,0.103946,1.89898e-05,350,30.0,0.066195,0.052825,20.34,26.275,1,2458217.7798264,525120210,1,-41.16968769573,31.113598,-1.471913,1.017082,-49.56266162239,56.556553,-0.88224,1.040998,0.157306474833177,19.1579998970032,0.0260000005364418,0.819999992847443,-0.0329999998211861,2458155.939062,2458186.875729,0,1.98656727922,-43.156254974949995,0.0,-43.156254974949995,,
8,473,15,1,ZTF_r,463280275615,0,1.9767,223.137,5.98548,26.1376,1.2028e-05,0.0272168,0.101133,1.94017e-05,363,30.0,0.05263,0.056688,20.4929,26.1376,3,2458217.7802778,473120256,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458224.781377,"57,61",-99999.0,0.0,0.0,0.0,,
9,473,14,2,ZTF_r,463280275315,0,2.3724,227.096,6.02092,26.1534,8.5216e-06,0.0238009,0.10929,1.35601e-05,385,30.0,0.053666,0.05406,20.4502,26.1534,3,2458217.7802778,473120253,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
