sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,473,10,1,ZTF_g,462262473615,0,4.2532,120.359,4.11824,26.1732,3.17047e-05,0.0448992,-0.0244468,5.93721e-05,360,30.0,0.090955,0.071303,20.2523,26.1732,3,2458216.7624769,473120136,1,-29.49080344391,30.13941,-1.088446,1.160757,-62.07372489145,38.835098,-1.609158,1.242586,0.187644664278887,18.1910001754761,0.017000000923872,0.566999971866608,-0.0480000004172325,2458229.759537,2458280.711678,0,7.591920763525,-37.082724207435,0.0,-37.082724207435,,
1,473,10,1,ZTF_r,463279363615,0,2.0424,237.391,6.07529,26.1984,6.6367e-06,0.0208723,0.109277,1.12247e-05,388,30.0,0.056323,0.054867,20.515,26.1984,1,2458217.7793634,473120236,1,-20.12949261913,25.177708,-0.889347,1.025147,18.30143081052,44.688972,0.412287,1.071196,0.155366423380253,18.146000289917,0.017000000923872,0.549000024795532,-0.003000000026077,2458185.927488,2458227.771262,0,0.21549839149,-20.344991010620003,0.0,-20.344991010620003,,
2,473,10,1,ZTF_r,463280273615,0,2.0686,236.64,6.06966,26.2068,8.0537e-06,0.023172,0.10453,1.36013e-05,390,30.0,0.054741,0.054064,20.56,26.2068,3,2458217.7802778,473120236,1,-0.72276828412,25.34457,-0.031723,1.058028,13.51327134004,45.758675,0.297305,1.066053,0.155366423380253,18.146000289917,0.017000000923872,0.549000024795532,-0.003000000026077,2458185.927488,2458227.771262,0,0.21549839149,-0.93826667561,0.0,-0.93826667561,,
3,473,10,1,ZTF_r,463304373615,0,1.7189,213.978,6.54373,26.0713,8.5717e-06,0.023951,0.111497,1.44293e-05,391,30.0,0.06003,0.056582,20.3388,26.0713,3,2458217.804375,473120236,1,-21.84057593567,28.607485,-0.849257,0.929593,8.06919848395,52.571049,0.154525,1.068309,0.155366423380253,18.146000289917,0.017000000923872,0.549000024795532,-0.003000000026077,2458185.927488,2458227.771262,0,0.21549839149,-22.05607432716,0.0,-22.05607432716,,
4,473,10,1,ZTF_r,463305303615,0,1.8386,215.425,6.39221,26.1041,9.53e-06,0.0251743,0.107929,1.59767e-05,389,30.0,0.053751,0.052031,20.4451,26.1041,1,2458217.8053009,473120236,1,-11.83191591492,24.070677,-0.546791,1.083015,-24.13458617354,43.481197,-0.558796,1.068562,0.155366423380253,18.146000289917,0.017000000923872,0.549000024795532,-0.003000000026077,2458185.927488,2458227.771262,0,0.21549839149,-12.04741430641,0.0,-12.04741430641,,
5,473,10,1,ZTF_r,464276673615,0,2.283,211.966,6.52681,26.0711,8.5363e-06,0.0239361,0.107596,1.44496e-05,394,30.0,0.055017,0.053329,20.2465,26.0711,3,2458218.7766782,473120236,1,-10.50424150544,30.115868,-0.387993,1.016741,-52.02520624269,51.255753,-1.021848,1.085706,0.155366423380253,18.146000289917,0.017000000923872,0.549000024795532,-0.003000000026077,2458185.927488,2458227.771262,0,0.21549839149,-10.71973989693,0.0,-10.71973989693,,
6,473,10,1,ZTF_r,464302563615,0,2.475,233.723,5.9997,26.1744,8.3674e-06,0.0237507,0.11119,1.41023e-05,394,30.0,0.058239,0.057211,20.4435,26.1744,3,2458218.8025694,473120236,1,-24.47585614835,27.724154,-0.982052,0.964438,-27.1459405287,46.91988,-0.582456,1.094664,0.155366423380253,18.146000289917,0.017000000923872,0.549000024795532,-0.003000000026077,2458185.927488,2458227.771262,0,0.21549839149,-24.691354539840003,0.0,-24.691354539840003,,
7,473,10,1,ZTF_r,465244443615,0,2.9342,203.284,7.19402,26.0186,1.13275e-05,0.027656,0.11463,1.90566e-05,397,30.0,0.062948,0.058914,19.9349,26.0186,3,2458219.7444444,473120236,1,-48.35985651883,39.840179,-1.350263,0.982958,-0.80261732613,62.994205,-0.012827,1.107008,0.155366423380253,18.146000289917,0.017000000923872,0.549000024795532,-0.003000000026077,2458185.927488,2458227.771262,0,0.21549839149,-48.57535491032,0.0,-48.57535491032,,
8,473,10,1,ZTF_r,465303983615,33554432,6.0988,105.567,9.34443,25.3225,4.00648e-05,0.0493998,0.123853,6.65076e-05,362,30.0,0.069646,0.069219,18.9646,25.3225,3,2458219.8039815,473120236,1,58.71658423903,52.67218,1.240036,1.025311,20.81088548888,81.734802,0.25633,1.132206,0.155366423380253,18.146000289917,0.017000000923872,0.549000024795532,-0.003000000026077,2458185.927488,2458227.771262,0,0.21549839149,58.50108584754,0.0,58.50108584754,20.904590182092917,0.9775560911565856
9,473,10,1,ZTF_r,467255033615,0,11.8888,192.313,6.77182,25.9603,2.18997e-05,0.0360799,0.116832,3.77496e-05,348,30.0,0.076186,0.081174,19.7158,25.9603,1,2458221.7550347,473120236,1,0.21549839149,51.612583,0.004645,0.99079,-20.54726498812,69.97934,-0.295597,1.264939,0.155366423380253,18.146000289917,0.017000000923872,0.549000024795532,-0.003000000026077,2458185.927488,2458227.771262,0,0.21549839149,0.0,0.0,0.0,,
