sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,417,14,2,ZTF_r,463199295315,0,2.41,284.225,8.0755,25.8817,9.0945e-06,0.0279799,0.0828451,1.42611e-05,547,30.0,0.044176,0.045571,19.6972,25.8817,1,2458217.699294,417120253,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458165.895613,2458450.02287,"57,61",-99999.0,0.0,0.0,0.0,,
1,468,3,3,ZTF_r,463199741015,0,1.8439,326.731,7.83847,25.7982,9.7248e-06,0.0277099,0.0967656,1.45979e-05,531,30.0,0.046683,0.045828,19.9256,25.7982,1,2458217.6997454,468120210,1,24.11290240467,28.934366,0.927023,1.181807,6.61024859539,58.077381,0.114585,1.032575,0.652579490804606,16.7240003585815,0.0540000014007092,4.3600001335144,0.259999990463257,2458160.768681,2458450.010741,0,13.15508918161,10.957813223059999,0.0,10.957813223059999,23.198890266069597,2.8669122286015667
2,417,14,2,ZTF_r,463215745315,0,2.4059,330.643,7.36928,26.0445,6.7205e-06,0.0241707,0.0901219,1.05817e-05,546,30.0,0.048559,0.044768,19.971,26.0445,1,2458217.7157407,417120253,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458165.895613,2458450.02287,"57,61",-99999.0,0.0,0.0,0.0,,
3,468,3,3,ZTF_r,463218051015,0,1.6906,409.696,6.7518,26.0207,7.5461e-06,0.0244823,0.0974939,1.13044e-05,532,30.0,0.051904,0.048288,20.2962,26.0207,1,2458217.7180556,468120210,1,58.03983962303,23.759159,2.717377,1.186483,176.21120241345,47.274353,3.752521,1.0319,0.652579490804606,16.7240003585815,0.0540000014007092,4.3600001335144,0.259999990463257,2458160.768681,2458450.010741,0,13.15508918161,44.884750441419996,0.0,44.884750441419996,21.89045296286256,0.5747203419248609
4,468,3,3,ZTF_r,467203401015,0,4.6729,281.985,8.23594,25.6357,3.26797e-05,0.0456984,0.119401,5.06362e-05,426,30.0,0.073448,0.057453,19.0133,25.6357,1,2458221.7034028,468120210,1,-156.41355138223,58.03302,-2.998154,1.027861,-9.6419310397,77.602844,-0.125084,1.158448,0.652579490804606,16.7240003585815,0.0540000014007092,4.3600001335144,0.259999990463257,2458160.768681,2458450.010741,0,13.15508918161,-169.56864056384,0.0,-169.56864056384,,
5,417,14,2,ZTF_r,469179905315,0,2.4466,369.645,6.41624,26.1572,6.1887e-06,0.0231964,0.0858842,9.75659e-06,548,30.0,0.045108,0.048583,20.3269,26.1572,1,2458223.6799074,417120253,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458165.895613,2458450.02287,"57,61",-99999.0,0.0,0.0,0.0,,
6,468,3,3,ZTF_r,470178541015,0,1.9319,279.53,7.63967,25.6266,1.13582e-05,0.0299798,0.101346,1.68568e-05,535,30.0,0.041876,0.045211,19.716,25.6266,1,2458224.6785417,468120210,1,38.05796956451,30.324932,1.396049,1.022407,101.14020291428,56.887112,1.789885,1.041481,0.652579490804606,16.7240003585815,0.0540000014007092,4.3600001335144,0.259999990463257,2458160.768681,2458450.010741,0,13.15508918161,24.9028803829,0.0,24.9028803829,22.13597604370122,1.3221312584321288
7,468,3,3,ZTF_r,473245331015,33554432,3.8054,443.939,6.17652,26.2952,7.69973e-05,0.0760394,0.103413,0.000115477,506,30.0,0.061372,0.052028,20.2272,26.2952,1,2458227.7453356,468120210,1,-57.82382162688,40.004597,-1.607873,0.922464,-90.5230123039,63.323009,-1.439172,1.066269,0.652579490804606,16.7240003585815,0.0540000014007092,4.3600001335144,0.259999990463257,2458160.768681,2458450.010741,0,13.15508918161,-70.97891080849,0.0,-70.97891080849,,
8,417,14,2,ZTF_g,475166565315,0,3.9837,153.514,6.45913,26.2878,2.08852e-05,0.0396336,-0.103754,3.91224e-05,470,30.0,0.06255,0.059445,19.8383,26.2878,1,2458229.6665625,417120153,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458202.754676,2458441.984757,"57,61",,,0.0,,,
9,468,3,3,ZTF_r,477147211015,0,1.6793,451.017,10.3221,26.1441,9.8056e-06,0.0279102,0.0912963,1.46397e-05,534,30.0,0.04617,0.044712,19.958,26.1441,1,2458231.6472106,468120210,1,-14.47499289441,42.224277,-0.381339,0.9565,118.42948262072,88.079071,1.353637,1.028194,0.652579490804606,16.7240003585815,0.0540000014007092,4.3600001335144,0.259999990463257,2458160.768681,2458450.010741,0,13.15508918161,-27.630082076020003,0.0,-27.630082076020003,,
