sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,473,15,1,ZTF_r,462239125615,0,3.3114,220.14,4.93098,26.1226,1.3801e-05,0.0289935,0.111508,2.21005e-05,364,30.0,0.074412,0.064994,20.1671,26.1226,3,2458216.7391204,473120256,1,46.55695420443,36.595932,1.415163,0.899029,65.62590773562,50.719692,1.302608,1.147399,0.217103083756289,19.2270001411438,0.0240000002086163,0.640999972820282,0.0280000008642673,2458185.927488,2458224.781377,0,-48.17830952733,94.73526373176,0.0,94.73526373176,21.1813208288011,0.41941645332587923
1,473,15,1,ZTF_g,462262475615,0,3.5555,128.187,4.08901,26.2232,2.09375e-05,0.0353836,-0.0277434,3.59869e-05,347,30.0,0.086426,0.075125,20.3769,26.2232,3,2458216.7624769,473120156,1,81.4432029861,34.37326,2.635657,0.961993,75.53850780384,45.403679,1.674914,1.246236,0.177441551679039,19.4430000305176,0.0280000008642673,1.44000005722046,-0.0270000007003546,2458214.780787,2458278.690648,0,13.77844846416,67.66475452194001,0.0,67.66475452194001,21.64729372350517,0.5515470073192015
2,525,3,3,ZTF_g,462264461015,0,4.6526,88.2863,4.07218,26.2101,2.53278e-05,0.0369906,-0.0151998,4.32628e-05,327,30.0,0.105194,0.072702,20.3582,26.2101,3,2458216.7644676,525120110,1,-7.63517245765,27.578066,-0.307971,0.985355,-17.98600422671,36.21693,-0.499963,1.165222,0.142134818796792,19.3640000343323,0.0240000002086163,1.01499998569489,-0.0070000002160668,2458166.907303,2458274.728357,0,-40.046981592645,32.411809134994996,0.0,32.411809134994996,22.433341818021354,0.9238146685579582
3,525,3,3,ZTF_r,463278911015,0,2.2968,213.471,6.72015,26.14,1.30033e-05,0.0271229,0.0999498,2.04637e-05,350,30.0,0.068727,0.052119,20.4377,26.275,3,2458217.778912,525120210,1,-36.56858393658,28.192108,-1.442897,1.055837,-52.50529879175,52.404064,-1.00868,1.040155,0.0832494832605697,19.2159999847412,0.0230000000447035,0.730000019073486,-0.0509999990463257,2458155.939062,2458186.875729,0,-83.40841073812,46.83982680154,0.0,46.83982680154,22.098461798691464,0.6534864544598387
4,473,15,1,ZTF_r,463279365615,0,2.1719,223.512,6.00674,26.1354,1.14619e-05,0.0264466,0.103772,1.84302e-05,363,30.0,0.061651,0.057475,20.354,26.1354,1,2458217.7793634,473120256,1,-4.4222491828,28.794809,-0.170838,1.057179,-13.12142147145,49.342976,-0.267714,1.085023,0.217103083756289,19.2270001411438,0.0240000002086163,0.640999972820282,0.0280000008642673,2458185.927488,2458224.781377,0,-48.17830952733,43.75606034453,0.0,43.75606034453,22.032804468494955,0.7144968352778936
5,525,3,3,ZTF_r,463279821015,0,2.1515,213.428,6.90044,26.1097,1.21294e-05,0.0261685,0.103946,1.89898e-05,350,30.0,0.066195,0.052825,20.34,26.275,1,2458217.7798264,525120210,1,-54.6825022115,32.445129,-1.874795,0.945973,-36.64445151074,58.942322,-0.625887,1.040998,0.0832494832605697,19.2159999847412,0.0230000000447035,0.730000019073486,-0.0509999990463257,2458155.939062,2458186.875729,0,-83.40841073812,28.725908526619996,0.0,28.725908526619996,22.629315567011894,1.226309385156733
6,473,15,1,ZTF_r,463280275615,0,1.9767,223.137,5.98548,26.1376,1.2028e-05,0.0272168,0.101133,1.94017e-05,363,30.0,0.05263,0.056688,20.4929,26.1376,3,2458217.7802778,473120256,1,41.18575049169,27.680141,1.655135,0.966142,29.5856886845,48.954407,0.608422,1.079101,0.217103083756289,19.2270001411438,0.0240000002086163,0.640999972820282,0.0280000008642673,2458185.927488,2458224.781377,0,-48.17830952733,89.36406001902,0.0,89.36406001902,21.25969277106611,0.3363022140009465
7,473,15,1,ZTF_r,463304375615,0,1.8321,196.31,6.40728,26.0035,1.45526e-05,0.0298396,0.110816,2.32939e-05,363,30.0,0.058717,0.055621,20.3615,26.0035,3,2458217.804375,473120256,1,-53.2607451977,26.830782,-2.208151,0.910764,-67.38464652866,48.967262,-1.385384,1.07725,0.217103083756289,19.2270001411438,0.0240000002086163,0.640999972820282,0.0280000008642673,2458185.927488,2458224.781377,0,-48.17830952733,-5.082435670369996,0.0,-5.082435670369996,,
8,473,15,1,ZTF_r,463305305615,0,2.0574,196.434,6.42904,26.0107,1.30055e-05,0.0280553,0.0991013,2.093e-05,360,30.0,0.058123,0.052422,20.2684,26.0107,1,2458217.8053009,473120256,1,5.95559354476,28.306063,0.234046,1.025264,27.45579067017,50.771263,0.544416,1.076197,0.217103083756289,19.2270001411438,0.0240000002086163,0.640999972820282,0.0280000008642673,2458185.927488,2458224.781377,0,-48.17830952733,54.13390307209,0.0,54.13390307209,21.677026647515202,0.5677203317916603
9,525,3,3,ZTF_r,463305751015,0,2.0026,213.632,8.35418,25.9862,2.12162e-05,0.0348246,0.101881,3.31185e-05,352,30.0,0.069346,0.066311,20.304,26.275,3,2458217.8057523,525120210,1,-12.90483391301,33.791161,-0.424819,0.874547,77.89580030323,66.86071,1.172893,1.032387,0.0832494832605697,19.2159999847412,0.0230000000447035,0.730000019073486,-0.0509999990463257,2458155.939062,2458186.875729,0,-83.40841073812,70.50357682511,0.0,70.50357682511,21.654472123975278,0.5203748313297533
10,525,3,3,ZTF_r,463306741015,0,1.7669,214.776,13.637,25.6548,4.48155e-05,0.0502895,0.107073,7.02927e-05,349,30.0,0.078182,0.06438,19.8355,26.275,1,2458217.8067477,525120210,1,-59.97488333567,51.867348,-1.286264,0.919162,-53.69496035269,105.153473,-0.514073,1.028907,0.0832494832605697,19.2159999847412,0.0230000000447035,0.730000019073486,-0.0509999990463257,2458155.939062,2458186.875729,0,-83.40841073812,23.433527402449997,0.0,23.433527402449997,22.850405832485997,2.4031489839852895
11,525,3,3,ZTF_r,464259741015,0,2.4725,162.374,6.52504,25.951,1.24892e-05,0.0268857,0.107677,1.95357e-05,357,30.0,0.074671,0.054358,20.1823,25.951,2,2458218.7597454,525120210,1,-22.0917652341,31.062109,-0.791142,0.908733,1.84870287974,56.563087,0.032904,1.056091,0.0832494832605697,19.2159999847412,0.0230000000447035,0.730000019073486,-0.0509999990463257,2458155.939062,2458186.875729,0,-83.40841073812,61.31664550402,0.0,61.31664550402,21.482054031109026,0.550017961032005
12,473,15,1,ZTF_r,464276675615,0,2.0591,201.942,6.28497,26.0248,1.20875e-05,0.027391,0.105799,1.96445e-05,366,30.0,0.057487,0.060908,20.2732,26.0248,3,2458218.7766782,473120256,1,11.07728004327,29.837349,0.412979,1.053527,37.49423516891,50.552876,0.746679,1.107042,0.217103083756289,19.2270001411438,0.0240000002086163,0.640999972820282,0.0280000008642673,2458185.927488,2458224.781377,0,-48.17830952733,59.2555895706,0.0,59.2555895706,21.592976691135554,0.546707750240274
13,525,3,3,ZTF_r,464277141015,0,13.3517,167.6,6.37362,25.9851,1.06706e-05,0.0247055,0.107589,1.65727e-05,354,30.0,0.070638,0.053285,20.1374,25.9851,3,2458218.7771412,525120210,1,-35.65610601336,29.521276,-1.343549,1.014804,-5.16328299198,53.006954,-0.098064,1.090066,0.0832494832605697,19.2159999847412,0.0230000000447035,0.730000019073486,-0.0509999990463257,2458155.939062,2458186.875729,0,-83.40841073812,47.752304724759995,0.0,47.752304724759995,21.7876141567927,0.6712203389680129
14,473,15,1,ZTF_r,464302565615,0,2.0195,219.491,5.89579,26.112,1.03841e-05,0.0255,0.109848,1.69397e-05,368,30.0,0.059583,0.059006,20.4243,26.112,3,2458218.8025694,473120256,1,-57.03835737702,26.548969,-2.389869,1.145108,-36.96536513899,45.282555,-0.821825,1.107994,0.217103083756289,19.2270001411438,0.0240000002086163,0.640999972820282,0.0280000008642673,2458185.927488,2458224.781377,0,-48.17830952733,-8.860047849689998,0.0,-8.860047849689998,,
15,525,3,3,ZTF_r,465214361015,0,2.8958,214.999,7.52331,26.0925,1.28763e-05,0.0272149,0.107657,2.01411e-05,355,30.0,0.07286,0.05811,20.0377,26.275,2,2458219.7143634,525120210,1,-3.77191360849,39.835503,-0.105329,0.881931,9.74922739259,63.500866,0.154563,1.065863,0.0832494832605697,19.2159999847412,0.0230000000447035,0.730000019073486,-0.0509999990463257,2458155.939062,2458186.875729,0,-83.40841073812,79.63649712963,0.0,79.63649712963,21.522219627473234,0.5431033433257191
16,525,3,3,ZTF_r,465243981015,0,3.4184,165.8,7.04839,25.9604,1.52777e-05,0.0299047,0.114579,2.39784e-05,356,30.0,0.083326,0.062967,19.7918,25.9604,3,2458219.7439815,525120210,1,-117.23842550593,36.441227,-3.578753,0.998498,-114.23789520314,56.631565,-2.030798,1.074848,0.0832494832605697,19.2159999847412,0.0230000000447035,0.730000019073486,-0.0509999990463257,2458155.939062,2458186.875729,0,-83.40841073812,-33.83001476781,0.0,-33.83001476781,,
17,473,15,1,ZTF_r,465244445615,0,2.5954,194.269,6.85035,25.9845,1.34797e-05,0.0291906,0.100851,2.21109e-05,369,30.0,0.061787,0.061926,19.994,25.9845,3,2458219.7444444,473120256,1,9.77632482013,38.087379,0.285528,0.94743,42.05423331901,60.66264,0.697917,1.111127,0.217103083756289,19.2270001411438,0.0240000002086163,0.640999972820282,0.0280000008642673,2458185.927488,2458224.781377,0,-48.17830952733,57.95463434746,0.0,57.95463434746,21.57677957478784,0.7135382146787173
18,525,3,3,ZTF_r,465303511015,33554432,8.0678,78.2816,9.36972,25.1798,7.68957e-05,0.0582752,0.112983,0.000123975,276,30.0,0.09361,0.064038,18.6512,25.1798,3,2458219.8035185,525120210,1,-3.80463431855,56.758923,-0.074565,0.906219,12.42759046321,84.602844,0.147883,1.085382,0.0832494832605697,19.2159999847412,0.0230000000447035,0.730000019073486,-0.0509999990463257,2458155.939062,2458186.875729,0,-83.40841073812,79.60377641957,0.0,79.60377641957,20.42746582188456,0.774149423758102
19,473,15,1,ZTF_r,465303985615,33554432,2.0828,91.2444,9.43435,25.1718,4.57316e-05,0.0489039,0.113193,7.40057e-05,315,30.0,0.06775,0.061876,18.8822,25.1718,3,2458219.8039815,473120256,1,11.25314194849,53.387695,0.23447,0.956586,20.09327165931,86.737289,0.233217,1.140462,0.217103083756289,19.2270001411438,0.0240000002086163,0.640999972820282,0.0280000008642673,2458185.927488,2458224.781377,0,-48.17830952733,59.43145147582,0.0,59.43145147582,20.736759157433667,0.9753245446759434
20,473,15,1,ZTF_r,467255035615,0,8.3706,180.209,6.52582,25.9688,3.92065e-05,0.0485244,0.129894,6.30511e-05,354,30.0,0.077441,0.091905,19.7286,25.9688,1,2458221.7550347,473120256,1,27.58775766945,48.61747,0.631217,0.962931,64.58732465244,66.592476,0.976422,1.271568,0.217103083756289,19.2270001411438,0.0240000002086163,0.640999972820282,0.0280000008642673,2458185.927488,2458224.781377,0,-48.17830952733,75.76606719678,0.0,75.76606719678,21.270113137923175,0.6966937748747972
21,525,3,3,ZTF_r,467255491015,8,5.1473,151.346,6.64466,25.9254,5.28724e-05,0.0413075,0.11774,8.38718e-05,203,30.0,0.097633,0.089398,19.4076,25.9254,1,2458221.7554977,525120210,1,-46.51624165107,47.807011,-1.08235,1.046711,-65.92834381125,61.247547,-1.083674,1.229677,0.0832494832605697,19.2159999847412,0.0230000000447035,0.730000019073486,-0.0509999990463257,2458155.939062,2458186.875729,0,-83.40841073812,36.89216908705,0.0,36.89216908705,22.00806452384389,1.4069599041870995
