sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,468,3,2,ZTF_r,463199740915,0,1.9054,312.463,7.77719,25.8391,9.888e-06,0.027897,0.0914241,1.50438e-05,523,30.0,0.044145,0.044877,19.9023,25.8391,1,2458217.6997454,468120209,1,22.2993913453,32.880806,0.754406,3.867432,188.75909265076,62.278187,3.051316,1.038155,0.511093166616638,15.4950002670288,0.0140000004321337,0.448000013828278,-0.0370000004768372,2458160.768681,2458450.010741,0,22.2993913453,0.0,0.0,0.0,,
1,468,3,2,ZTF_r,463218050915,0,1.746,385.092,7.0798,26.0699,7.8071e-06,0.0247117,0.101638,1.18405e-05,523,30.0,0.04659,0.045753,20.3081,26.0699,1,2458217.7180556,468120209,1,39.23569667696,27.535147,1.585071,5.79564,310.25541294331,52.822227,5.913136,1.039065,0.511093166616638,15.4950002670288,0.0140000004321337,0.448000013828278,-0.0370000004768372,2458160.768681,2458450.010741,0,22.2993913453,16.936305331660005,0.0,16.936305331660005,22.997853313389808,1.7651964472647443
2,468,3,2,ZTF_r,467203400915,0,3.7137,279.589,8.15625,25.713,2.80631e-05,0.0456622,0.135124,4.26133e-05,498,30.0,0.060485,0.055223,19.2762,25.713,1,2458221.7034028,468120209,1,-1065.96070025364,53.953178,-21.977533,2.04541,-402.23913826102,77.604256,-5.218119,1.146711,0.511093166616638,15.4950002670288,0.0140000004321337,0.448000013828278,-0.0370000004768372,2458160.768681,2458450.010741,0,22.2993913453,-1088.2600915989399,0.0,-1088.2600915989399,,
3,468,3,2,ZTF_r,470178540915,0,1.8891,267.01,7.67553,25.6635,1.03804e-05,0.0283627,0.102636,1.57975e-05,521,30.0,0.042196,0.043302,19.7572,25.6635,1,2458224.6785417,468120209,1,-0.61119981433,30.600796,-0.022218,2.643895,149.82401066804,57.108299,2.641176,1.048397,0.511093166616638,15.4950002670288,0.0140000004321337,0.448000013828278,-0.0370000004768372,2458160.768681,2458450.010741,0,22.2993913453,-22.91059115963,0.0,-22.91059115963,,
4,468,3,2,ZTF_r,473245330915,0,2.984,418.681,6.23999,26.1551,1.22735e-05,0.0306532,0.114062,1.86478e-05,514,30.0,0.061045,0.045847,20.1604,26.1551,1,2458227.7453356,468120209,1,-426.02851649963,37.897438,-12.504997,7.794818,156.26397513682,60.136318,2.615997,1.070294,0.511093166616638,15.4950002670288,0.0140000004321337,0.448000013828278,-0.0370000004768372,2458160.768681,2458450.010741,0,22.2993913453,-448.32790784493,0.0,-448.32790784493,,
5,468,3,2,ZTF_r,477147210915,0,1.8178,426.077,10.4685,26.1954,9.5404e-06,0.0273225,0.0929452,1.45358e-05,522,30.0,0.042486,0.047514,19.9641,26.1954,1,2458231.6472106,468120209,1,527.82290529862,43.97794,13.350826,4.107759,211.97857708715,83.878883,2.544219,1.033931,0.511093166616638,15.4950002670288,0.0140000004321337,0.448000013828278,-0.0370000004768372,2458160.768681,2458450.010741,0,22.2993913453,505.52351395331993,0.0,505.52351395331993,19.436046597004058,0.09445345340175378
6,468,3,2,ZTF_g,481207540915,0,2.512,128.814,14.9923,26.2617,2.75852e-05,0.0400252,-0.0204105,5.6329e-05,371,30.0,0.049272,0.045446,19.3435,26.2617,1,2458235.7075463,468120109,1,-307.14390432146,71.355507,-4.788166,1.130419,-185.78874113909,115.660721,-1.617144,1.076134,0.507732256674624,16.2679998397827,0.0099999997764825,0.425999999046326,-0.017000000923872,2458166.891343,2458442.020185,0,,,0.0,,,
7,468,3,2,ZTF_g,484147780915,0,2.9323,126.916,15.2413,26.2771,3.01743e-05,0.0382684,-0.050279,6.6089e-05,323,30.0,0.053501,0.048206,19.172,26.2771,1,2458238.6477894,468120109,1,-89.59077036435,83.29245,-1.196499,1.07399,-170.57528663051,126.37307,-1.358866,1.06895,0.507732256674624,16.2679998397827,0.0099999997764825,0.425999999046326,-0.017000000923872,2458166.891343,2458442.020185,0,,,0.0,,,
8,468,3,2,ZTF_r,489150700915,0,2.3194,413.207,7.19123,26.1536,7.2149e-06,0.0238238,0.0756607,1.09195e-05,522,30.0,0.045709,0.04937,20.1367,26.1536,1,2458243.650706,468120209,1,44.48593948135,33.988079,1.455965,3.151955,-228.82310621433,60.920181,-3.781411,1.037159,0.511093166616638,15.4950002670288,0.0140000004321337,0.448000013828278,-0.0370000004768372,2458160.768681,2458450.010741,0,22.2993913453,22.186548136050003,0.0,22.186548136050003,22.78837565407291,1.6632640496481201
9,468,3,2,ZTF_g,489192610915,0,3.0071,119.489,5.18692,26.248,1.69147e-05,0.0356032,-0.129903,2.7292e-05,495,30.0,0.060617,0.055442,20.262,26.248,1,2458243.6926157,468120109,1,-213.51870852304,28.008907,-8.479976,1.759684,-112.33586448943,43.393036,-2.606235,1.044536,0.507732256674624,16.2679998397827,0.0099999997764825,0.425999999046326,-0.017000000923872,2458166.891343,2458442.020185,0,,,0.0,,,
10,468,3,2,ZTF_g,493187780915,0,1.8297,125.608,4.94071,26.2628,8.0926e-06,0.0252736,-0.0563297,1.23228e-05,520,30.0,0.045916,0.051252,20.7831,26.2628,1,2458247.6877894,468120109,1,-65.27635214757,19.472557,-3.72896,1.391078,31.4964893322,37.493553,0.845709,1.047799,0.507732256674624,16.2679998397827,0.0099999997764825,0.425999999046326,-0.017000000923872,2458166.891343,2458442.020185,0,,,0.0,,,
11,468,3,2,ZTF_r,493216580915,0,1.8653,419.088,6.51927,26.1606,6.9239e-06,0.0231568,0.106684,1.04678e-05,519,30.0,0.051329,0.05212,20.4891,26.1606,1,2458247.7165856,468120209,1,-109.76687637592,29.548876,-4.132236,6.902379,34.74868460989,54.398319,0.643085,1.050328,0.511093166616638,15.4950002670288,0.0140000004321337,0.448000013828278,-0.0370000004768372,2458160.768681,2458450.010741,0,22.2993913453,-132.06626772122002,0.0,-132.06626772122002,,
12,468,3,2,ZTF_r,500169490915,0,1.9166,426.326,6.95416,26.1667,7.2275e-06,0.0236935,0.106561,1.0942e-05,521,30.0,0.042854,0.045183,20.3466,26.1667,1,2458254.6694907,468120209,1,-43.31730634942,29.101561,-1.65577,5.113158,-141.31229158578,54.399651,-2.615165,1.041565,0.511093166616638,15.4950002670288,0.0140000004321337,0.448000013828278,-0.0370000004768372,2458160.768681,2458450.010741,0,22.2993913453,-65.61669769472,0.0,-65.61669769472,,
13,468,3,2,ZTF_i,503184950915,0,2.5008,202.414,7.49402,25.4732,3.7535e-06,0.0258646,0.176627,1.74963e-05,527,30.0,0.05692,0.056765,19.2831,25.4732,1,2458257.6849537,468120309,1,81.42244936468,39.893528,2.270369,1.955882,166.72628587207,65.873817,2.548041,1.056647,0.460184395977494,15.1429998016357,0.0160000007599592,0.59799998998642,-0.034000001847744,2459204.98963,2459307.706493,0,,,0.0,,,
14,468,3,2,ZTF_g,504162960915,0,2.2384,117.765,8.47457,26.2115,1.48251e-05,0.0334154,-0.0924477,2.48018e-05,488,30.0,0.047863,0.048012,20.0866,26.2115,1,2458258.662963,468120109,1,-44.2774548538,34.537663,-1.426082,1.306833,111.60775137316,62.687206,1.792382,1.038271,0.507732256674624,16.2679998397827,0.0099999997764825,0.425999999046326,-0.017000000923872,2458166.891343,2458442.020185,0,,,0.0,,,
