sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,473,14,1,ZTF_g,462262475215,0,3.5237,115.683,4.04867,26.21,1.92751e-05,0.0363671,-0.0231357,3.3966e-05,371,30.0,0.076469,0.065103,20.3953,26.21,3,2458216.7624769,473120152,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458214.780787,2458283.734155,"57,61",-99999.0,0.0,0.0,0.0,,
1,473,13,2,ZTF_g,462262474915,0,3.3421,110.511,4.38795,26.161,2.35425e-05,0.0373575,-0.0275452,3.93217e-05,333,30.0,0.082594,0.083493,20.2813,26.161,3,2458216.7624769,473120149,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458230.815625,2458284.711921,"57,61",-99999.0,0.0,0.0,0.0,,
2,473,14,4,ZTF_g,462262475515,0,3.6889,128.4,4.15557,26.2264,2.36934e-05,0.0384745,-0.0251215,4.22565e-05,362,30.0,0.088071,0.073679,20.326,26.2264,3,2458216.7624769,473120155,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458214.780787,2458278.690648,"57,61",-99999.0,0.0,0.0,0.0,,
3,473,13,3,ZTF_g,462262475015,0,3.5981,129.313,4.6132,26.2383,3.47403e-05,0.0432635,-0.0275967,5.41712e-05,353,30.0,0.098475,0.079769,20.2451,26.2383,3,2458216.7624769,473120150,1,-26.52289893741,31.342806,-0.941321,0.904139,-33.41443982528,41.324657,-0.814029,1.228326,0.244276550009917,19.843000125885,0.0280000008642673,0.991999983787537,-0.0450000017881393,2458214.780787,2458278.690648,0,-11.10744947647,-15.415449460940001,0.0,-15.415449460940001,,
4,525,2,3,ZTF_g,462264460615,0,3.5853,90.6096,3.94489,26.1946,2.59354e-05,0.0396975,0.00477674,4.41594e-05,344,30.0,0.091737,0.061795,20.3879,26.1946,3,2458216.7644676,525120106,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458166.907303,2458249.690706,"57,61",-99999.0,0.0,0.0,0.0,,
5,525,2,3,ZTF_r,462282780615,0,3.1975,302.82,6.1833,26.2206,2.20532e-05,0.0344294,0.111322,3.55912e-05,309,30.0,0.087428,0.062612,20.0963,26.275,3,2458216.7827894,525120206,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
6,525,2,3,ZTF_r,463278910615,0,1.81,303.003,6.46515,26.1726,9.1024e-06,0.0237316,0.106829,1.4797e-05,359,30.0,0.057186,0.050335,20.5145,26.275,3,2458217.778912,525120206,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458155.925868,2458186.875729,"57,61",-99999.0,0.0,0.0,0.0,,
7,473,14,4,ZTF_r,463279365515,0,2.0614,231.013,6.11612,26.1572,8.936e-06,0.0244192,0.107844,1.40493e-05,401,30.0,0.057319,0.05723,20.4574,26.1572,1,2458217.7793634,473120255,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458243.668808,"57,61",-99999.0,0.0,0.0,0.0,,
8,473,13,3,ZTF_r,463279365015,0,2.0557,238.252,6.82928,26.1787,1.03174e-05,0.0239136,0.109562,1.51196e-05,375,30.0,0.055762,0.05708,20.3193,26.1787,1,2458217.7793634,473120250,1,17.98065496212,27.904263,0.716786,0.943857,-2.67408885769,49.180325,-0.054739,1.070836,0.190733286604056,19.6690000534058,0.0350000001490116,0.995999991893768,-0.0649999976158142,2458185.927488,2458227.771262,0,20.90187415858,-2.921219196460001,0.0,-2.921219196460001,,
9,473,13,2,ZTF_r,463279364915,0,2.2317,215.676,6.26114,26.1062,9.5057e-06,0.0239977,0.109502,1.46009e-05,353,30.0,0.057614,0.070184,20.2461,26.1062,1,2458217.7793634,473120249,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,2458185.927488,2458227.771262,"57,61",-99999.0,0.0,0.0,0.0,,
