sindex,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc
0,525,2,2,ZTF_g,462264460515,0,3.4842,89.8273,4.35681,26.2439,2.2394e-05,0.0382996,-0.00858858,3.64985e-05,386,30.0,0.088457,0.070377,20.3978,26.2439,3,2458216.7644676,525120105,1,-7.95252864499,29.078514,-0.30422,0.932597,20.18015747832,39.409981,0.515506,1.157162,0.143693283860474,19.6629998207092,0.017000000923872,0.340999990701675,0.0070000002160668,2458166.907303,2458275.711701,0,-23.556839117350002,15.604310472360002,0.0,15.604310472360002,23.260788543252044,2.023261167886211
1,525,2,2,ZTF_r,463278910515,0,2.0872,216.129,6.38576,26.2212,7.7242e-06,0.0225235,0.108911,1.2018e-05,396,30.0,0.056462,0.053189,20.5326,26.275,3,2458217.778912,525120205,1,-70.28098106547,26.653435,-2.933185,0.943642,-104.04451619722,51.166588,-2.047142,1.042637,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,0,-47.49969235682,-22.781288708650003,0.0,-22.781288708650003,,
2,525,2,2,ZTF_r,463279820515,0,2.1206,216.147,6.2829,26.233,8.3364e-06,0.0232906,0.109441,1.29198e-05,396,30.0,0.059046,0.049629,20.4541,26.275,1,2458217.7798264,525120205,1,-32.74653117531,28.41226,-1.282078,0.977038,-16.04806833643,52.135788,-0.309886,1.041965,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,0,-47.49969235682,14.753161181510002,0.0,14.753161181510002,23.352787281995784,2.090956572728494
3,525,2,2,ZTF_r,463305750515,0,1.772,216.211,7.75845,26.094,9.2401e-06,0.0245881,0.106518,1.42878e-05,398,30.0,0.05387,0.057381,20.3953,26.275,3,2458217.8057523,525120205,1,-72.79800357259,29.238205,-2.769642,0.997441,-129.81030611966,57.706566,-2.26464,1.03576,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,0,-47.49969235682,-25.298311215770006,0.0,-25.298311215770006,,
4,525,2,2,ZTF_r,463306740515,0,1.7416,217.101,12.5301,25.7611,2.34053e-05,0.0393682,0.106584,3.65574e-05,397,30.0,0.058548,0.056448,19.9143,26.275,1,2458217.8067477,525120205,1,3.50195741234,4.343231,0.896918,0.922719,-35.47942006456,71.176147,-0.501831,1.037107,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,56,-47.49969235682,51.00164976916,0.0,51.00164976916,22.006039438477988,0.09245981578382816
5,525,2,2,ZTF_r,464259740515,0,2.0912,174.427,6.77495,26.0219,1.03343e-05,0.0258339,0.112268,1.58423e-05,395,30.0,0.056242,0.049081,20.2163,26.0219,2,2458218.7597454,525120205,1,-54.9041342753,29.736881,-2.05383,1.005622,-101.85625128729,54.825974,-1.870323,1.060037,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,0,-47.49969235682,-7.404441918480003,0.0,-7.404441918480003,,
6,525,2,2,ZTF_r,464277140515,0,1.9566,182.801,6.5266,26.0718,8.9317e-06,0.0240144,0.110467,1.37639e-05,396,30.0,0.056939,0.050279,20.3002,26.0718,3,2458218.7771412,525120205,1,-19.362824933,29.468636,-0.730909,0.947311,-13.584408229,54.802261,-0.24955,1.058907,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,0,-47.49969235682,28.13686742382,0.0,28.13686742382,22.448610639346175,1.1371260534480268
7,525,2,2,ZTF_r,464302110515,0,2.1582,203.686,6.03327,26.199,1.04179e-05,0.0259631,0.113332,1.60569e-05,396,30.0,0.058537,0.054578,20.4617,26.199,3,2458218.8021181,525120205,1,-40.64884245713,28.107452,-1.608724,1.03881,-8.1441188907,50.815147,-0.161349,1.064153,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,0,-47.49969235682,6.850849899689997,0.0,6.850849899689997,24.109638869134137,4.4545244322579896
8,525,2,2,ZTF_r,465214360515,0,2.5266,220.373,7.3215,26.1774,1.10342e-05,0.0265344,0.117945,1.70395e-05,394,30.0,0.060477,0.059197,20.1542,26.275,2,2458219.7143634,525120205,1,-26.12010194436,34.247177,-0.848408,1.067021,-16.64939933754,55.7132,-0.300854,1.067656,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,0,-47.49969235682,21.379590412459997,0.0,21.379590412459997,22.95000154801833,1.7392007640141445
9,525,2,2,ZTF_r,465243980515,0,2.6274,180.773,7.51818,26.0452,1.32541e-05,0.0291521,0.118614,2.03882e-05,395,30.0,0.063401,0.059432,19.887,26.0452,3,2458219.7439815,525120205,1,-36.51527231867,42.589195,-0.95374,0.945981,-34.65886653976,67.926735,-0.513675,1.084379,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,0,-47.49969235682,10.984420038149999,0.0,10.984420038149999,23.443257170682156,4.209656111329093
10,525,2,2,ZTF_r,465303510515,33554432,2.8356,91.917,9.60759,25.3236,5.41926e-05,0.0526182,0.103759,8.46725e-05,321,30.0,0.068327,0.067434,18.7718,25.3236,3,2458219.8035185,525120205,1,-66.45702518471,51.768021,-1.42802,1.024306,-154.15660142005,78.948242,-1.96578,1.094243,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,0,-47.49969235682,-18.957332827890006,0.0,-18.957332827890006,,
11,525,2,2,ZTF_r,467255490515,0,4.0016,168.674,6.99348,25.9599,2.11007e-05,0.0369823,0.136314,3.26558e-05,393,30.0,0.086223,0.082974,19.5471,25.9599,1,2458221.7554977,525120205,1,-31.37770012129,47.5275,-0.734397,0.969242,-20.52116676118,65.218491,-0.316772,1.21564,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,0,-47.49969235682,16.121992235529998,0.0,16.121992235529998,22.941353230856386,3.2007413673056897
12,525,2,2,ZTF_r,468278780515,0,3.3376,216.098,6.18418,26.2091,1.20094e-05,0.0282444,0.117048,1.87134e-05,397,30.0,0.069726,0.062203,20.0487,26.275,3,2458222.7787847,525120205,1,-11.56747759663,39.013279,-0.329823,1.039744,28.18038945566,54.163746,0.523786,1.122968,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,0,-47.49969235682,35.93221476019,0.0,35.93221476019,22.386290033213985,1.1788343624050535
13,525,2,2,ZTF_r,470233180515,0,2.1572,216.121,6.41724,26.1917,8.2087e-06,0.0233514,0.108243,1.27985e-05,397,30.0,0.057006,0.05004,20.3706,26.275,2,2458224.7331829,525120205,1,-20.40922960888,31.102882,-0.729929,0.992271,12.51228802029,55.1674,0.228333,1.052844,0.0968260742157426,19.3670000076294,0.0179999992251396,0.344999998807907,-0.0099999997764825,2458155.925868,2458186.875729,0,-47.49969235682,27.09046274794,0.0,27.09046274794,22.6929589411675,1.2465466305955895
