# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v6.1 on 2026-04-07 at 06:53:22
#
# Requested input R.A. = 187.8747342 degrees
# Requested input Dec. = 7.9019877 degrees
# Requested JD start = 2458216.1234 days
# Requested JD end = 2458450.0253 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# diffimgstatus = Difference-image quality filtering (0=bad,1=good)
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 473 13 2 ZTF_g 462262474915 0 3.3421 110.511 4.38795 26.161 2.35425e-05 0.0373575 -0.0275452 3.93217e-05 333 30. 0.082594 0.083493 20.2813 26.161 3 2458216.7624769 473120149 1 9.52503303912 31.658674 0.334679 0.959647 27.23887163237 43.116802 0.636001 1.224539 0.245892362069873 20.276000213623 0.0379999987781048 1.19000005722046 -0.00700000021606684 2458230.815625 2458284.711921 0
 1 525 2 3 ZTF_g 462264460615 0 3.5853 90.6096 3.94489 26.1946 2.59354e-05 0.0396975 0.00477674 4.41594e-05 344 30. 0.091737 0.061795 20.3879 26.1946 3 2458216.7644676 525120106 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458166.907303 2458249.690706 57,61
 2 525 2 4 ZTF_g 462264460715 0 3.5557 88.7161 4.57772 26.1949 1.75552e-05 0.0354032 -0.0118148 2.80794e-05 386 30. 0.08316 0.059478 20.3096 26.1949 3 2458216.7644676 525120107 1 47.43050582768 30.622782 1.722931 0.955560 89.28245155194 41.347263 2.173875 1.138024 0.0920988975458949 20.4239999771118 0.028999999165535 0.531000018119812 -0.0370000004768372 2458166.907303 2458249.690706 0
 3 525 2 4 ZTF_r 462282780715 0 3.1209 317.266 7.32601 26.1736 1.43889e-05 0.030816 0.134742 2.1744e-05 368 30. 0.081478 0.058888 20.0361 26.275 3 2458216.7827894 525120207 1 29.1274280833 42.043941 0.770643 1.011895 22.59129234626 60.653965 0.374970 1.104719 0.140875159240183 20.3699997901916 0.0579999983310699 1.32200002670288 -0.00800000037997961 2458155.925868 2458184.876806 0
 4 525 2 3 ZTF_r 462282780615 0 3.1975 302.82 6.1833 26.2206 2.20532e-05 0.0344294 0.111322 3.55912e-05 309 30. 0.087428 0.062612 20.0963 26.275 3 2458216.7827894 525120206 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458155.925868 2458186.875729 57,61
 5 525 2 4 ZTF_r 463278910715 0 1.8097 317.136 6.90471 26.1264 8.4141e-06 0.0246609 0.113541 1.24643e-05 406 30. 0.055662 0.04939 20.4603 26.275 3 2458217.778912 525120207 1 12.42754197297 28.740145 0.481007 0.991736 -4.32497802417 54.743980 -0.079536 1.030180 0.140875159240183 20.3699997901916 0.0579999983310699 1.32200002670288 -0.00800000037997961 2458155.925868 2458184.876806 0
 6 525 2 3 ZTF_r 463278910615 0 1.81 303.003 6.46515 26.1726 9.1024e-06 0.0237316 0.106829 1.4797e-05 359 30. 0.057186 0.050335 20.5145 26.275 3 2458217.778912 525120206 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458155.925868 2458186.875729 57,61
 7 473 13 2 ZTF_r 463279364915 0 2.2317 215.676 6.26114 26.1062 9.5057e-06 0.0239977 0.109502 1.46009e-05 353 30. 0.057614 0.070184 20.2461 26.1062 1 2458217.7793634 473120249 1 25.10050275594 28.267473 0.987757 0.956247 17.70366579231 49.454414 0.360391 1.082907 0.302941051473723 20.4100002288818 0.0540000014007092 1.11699998378754 -0.112999998033047 2458185.927488 2458227.771262 0
 8 525 2 4 ZTF_r 463279820715 0 2.0204 317.116 7.64214 26.1369 8.171e-06 0.0243453 0.113226 1.21312e-05 408 30. 0.058453 0.053653 20.398 26.275 1 2458217.7798264 525120207 1 -12.71658330222 29.033758 -0.487217 0.943526 -49.85678567994 53.464958 -0.938794 1.035359 0.140875159240183 20.3699997901916 0.0579999983310699 1.32200002670288 -0.00800000037997961 2458155.925868 2458184.876806 0
 9 525 2 3 ZTF_r 463279820615 0 2.0418 303.04 6.54341 26.1668 1.06236e-05 0.0257673 0.102929 1.73012e-05 359 30. 0.059988 0.050515 20.4317 26.275 1 2458217.7798264 525120206 1 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458155.925868 2458186.875729 57,61
 10 473 13 2 ZTF_r 463280274915 0 2.0227 217.15 6.26786 26.1002 1.07274e-05 0.0254635 0.100604 1.64827e-05 354 30. 0.057736 0.062215 20.3587 26.1002 3 2458217.7802778 473120249 1 24.16833379384 28.773237 0.934357 0.896955 89.1271634264 51.852486 1.730437 1.079642 0.302941051473723 20.4100002288818 0.0540000014007092 1.11699998378754 -0.112999998033047 2458185.927488 2458227.771262 0
 11 473 13 2 ZTF_r 463304374915 0 1.8715 181.142 6.96889 25.8991 1.61679e-05 0.0310507 0.105852 2.48203e-05 351 30. 0.061028 0.06572 20.1928 25.8991 3 2458217.804375 473120249 1 -39.48787394342 26.508947 -1.657014 1.067358 -85.29819971728 49.104397 -1.748778 1.084967 0.302941051473723 20.4100002288818 0.0540000014007092 1.11699998378754 -0.112999998033047 2458185.927488 2458227.771262 0
 12 473 13 2 ZTF_r 463305304915 0 2.0804 195.561 6.69667 25.9939 1.19988e-05 0.0269673 0.104352 1.85255e-05 353 30. 0.058011 0.063414 20.1682 25.9939 1 2458217.8053009 473120249 1 46.39167227714 27.550920 1.873090 1.053204 9.94234076293 49.115318 0.203792 1.085505 0.302941051473723 20.4100002288818 0.0540000014007092 1.11699998378754 -0.112999998033047 2458185.927488 2458227.771262 0
