 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 48 1246 5 1 ZTF_r 1731423491715 33554464 2.5503 72.4733 18.8414 24.1024 0.000342891 0.0661972 0.192557 0.000620387 91 30. 0.09525 0.103809 16.8803 24.1024 2 2459485.9234954 1246120217 1 -4.1230451968955 91.4989606124622 -0.0501252712695541 1.01220694595277 -107.133286520976 148.908805141613 -0.724301261211706 1.06376167847788 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 49 1246 5 1 ZTF_g 1734410381715 0 2.3638 485.485 7.37719 26.0678 2.25892e-05 0.0364969 -0.0521148 3.44971e-05 366 30. 0.075735 0.090586 19.9705 26.0678 2 2459488.9103819 1246120117 1 -49.028936996322 31.2396793372446 -1.74582501135348 1.12956505647513 27.5435884096484 53.6778358247956 0.516583719075652 1.0483644809323 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 50 1246 5 1 ZTF_r 1734454131715 0 2.1555 456.937 8.95912 26.1732 1.54159e-05 0.0302769 0.120664 2.21802e-05 385 30. 0.074531 0.078 19.8767 26.1732 2 2459488.9541319 1246120217 1 -45.3835410104616 39.8635837249353 -1.26641731669158 1.03569056527365 3.21452315005283 72.7189164984601 0.0445024940447822 1.03963072241334 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 51 1246 5 1 ZTF_r 1742413551715 33556480 2.7286 145.845 10.9899 24.8179 0.00135945 0.230477 0.18231 0.00213958 242 30. 0.085318 0.098433 18.1306 24.8179 2 2459496.9135532 1246120217 1 49.9035410694473 62.9727174419647 0.881523166176967 0.929160993883171 99.4591600493199 98.6134849098065 1.01536846919268 1.06753492829217 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 52 1246 5 1 ZTF_r 1743454121715 0 2.9003 460.201 8.80968 26.1793 2.3244e-05 0.0373551 0.120662 3.32632e-05 385 30. 0.081891 0.101464 19.685 26.1793 2 2459497.9541204 1246120217 1 -4.5082326311054 50.411324427193 -0.0994793666704297 1.04361587501024 -32.8860252926396 77.0315747049705 -0.429791480855495 1.07185517864226 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 53 1246 5 1 ZTF_r 1747392141715 0 1.8612 460.018 8.97265 26.176 1.33295e-05 0.0282038 0.125609 1.91453e-05 385 30. 0.065674 0.080843 20.037 26.176 2 2459501.8921412 1246120217 1 9.93804645240698 36.3939748761623 0.303757026315287 0.948122977566945 18.7441042917247 70.8243031018793 0.266438864713221 1.03462600732596 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 54 1246 5 1 ZTF_g 1748436361715 0 4.3562 481.619 6.94194 26.0553 7.23552e-05 0.0550512 -0.0350167 0.000154589 238 30. 0.131332 0.175304 19.4182 26.0553 2 2459502.9363657 1246120117 1 -35.673418746536 56.0157916730571 -0.708417130690365 0.940893259147338 -47.3950127093025 68.5235375367286 -0.696318703937206 1.18542453755679 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 55 1246 5 1 ZTF_g 1750359031715 33554432 2.0488 365.945 16.6938 25.7345 0.000252199 0.0991189 -0.0515467 0.000550981 223 30. 0.070539 0.089378 18.8309 25.7345 2 2459504.8590394 1246120117 0 -114.351217411165 64.6508235917192 -1.96753076518464 1.04948642800014 -94.4570411663858 123.133500767041 -0.772277358970956 1.0331870104516 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 56 1246 5 1 ZTF_g 1755366741715 0 2.1397 505.95 18.214 26.1309 4.11657e-05 0.0430685 -0.0609184 8.68452e-05 255 30. 0.071783 0.088864 19.1044 26.1309 2 2459509.8667477 1246120117 1 -108.863456133026 74.9180503403847 -1.61640599388317 1.02307156564774 -98.6077581034548 141.178127733205 -0.703167612587067 1.03046021349855 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 57 1246 5 1 ZTF_r 1758340371715 0 2.168 470.698 10.977 26.2095 1.49945e-05 0.0298978 0.113113 2.15957e-05 383 30. 0.073898 0.0846 19.7236 26.2095 2 2459512.8403704 1246120217 1 11.1524141517095 47.2021174109598 0.262822298522565 1.0168028108218 24.831682162728 88.8133674514597 0.281477053377641 1.03002017204098 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 58 1246 5 1 ZTF_r 1763356241715 0 2.1461 492.853 7.72167 26.2129 1.45597e-05 0.0290877 0.122764 2.07163e-05 385 30. 0.069675 0.087476 20.0749 26.2129 2 2459517.85625 1246120217 1 -52.4681704482318 35.6761476079321 -1.63596033501658 0.943226426797653 -29.900905025448 65.6696936010499 -0.458389367917791 1.03751027273317 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 59 1246 5 1 ZTF_g 1766363031715 0 2.6701 514.058 5.40653 26.1346 2.73898e-05 0.0402611 -0.0780689 4.02698e-05 372 30. 0.084039 0.11115 20.1535 26.1346 2 2459520.8630324 1246120117 1 -33.9745287981896 31.7216987355843 -1.19138411959558 0.930706179953757 -9.87339759301532 51.4650845964005 -0.193138621491055 1.05116771205523 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 60 1246 5 1 ZTF_r 1767380601715 0 1.82 473.237 7.85968 26.2264 1.2092e-05 0.0268866 0.111073 1.7379e-05 386 30. 0.07078 0.079721 20.233 26.2264 2 2459521.8806019 1246120217 1 43.7409020329834 29.4331454903435 1.65312562838755 0.973180605131722 -22.8293900543968 59.1238002596766 -0.388729195500901 1.02677969721126 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 61 1246 5 1 ZTF_r 1768320651715 0 1.9212 473.468 6.57441 26.2161 1.49979e-05 0.029806 0.121632 2.13447e-05 385 30. 0.077312 0.085539 20.4166 26.2161 2 2459522.8206597 1246120217 1 -4.08590559764661 26.8246257326794 -0.169437470050098 0.923599953811015 -0.217747932914101 53.0637218233143 -0.00413115533999483 1.03076226023563 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 62 1246 5 1 ZTF_g 1769351921715 0 2.175 513.242 5.65215 26.1556 1.76793e-05 0.0323624 -0.0927339 2.55286e-05 383 30. 0.072271 0.091357 20.3065 26.1556 2 2459523.8519213 1246120117 1 -64.0242444252225 25.8609076524085 -2.75394650272994 0.870494232765211 -61.2207943144567 47.2656173879424 -1.3039736555355 1.03154641847168 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 63 1246 5 1 ZTF_g 1770333651715 0 1.9554 514.114 4.9787 26.1404 1.44731e-05 0.0294794 -0.0766064 2.08297e-05 386 30. 0.073383 0.089757 20.4778 26.1404 2 2459524.8336574 1246120117 1 -3.09881457253615 22.8852120986547 -0.150624441262984 0.995996266618832 10.8255552913846 42.767059223735 0.254833187666804 1.0317035613788 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 64 1246 5 1 ZTF_r 1772348611715 0 1.9543 479.779 7.51562 26.2133 1.51353e-05 0.0298257 0.121694 2.16839e-05 383 30. 0.068981 0.079354 20.2233 26.2133 2 2459526.8486111 1246120217 1 -12.4543747349486 32.2047972967963 -0.430185888520436 0.925413267155126 -38.7533337120003 61.0987876212494 -0.638545234089906 1.03869091684225 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 65 1246 5 1 ZTF_g 1773311771715 33554432 2.3793 50.5046 7.54437 23.5824 0.00255536 0.117107 -0.0405997 0.00850515 65 30. 0.091635 0.106263 17.3977 23.5824 2 2459527.8117708 1246120117 1 -69.328152542724 39.5324416800625 -1.95079120727851 0.892273397446708 -6.28749128896267 68.778349377708 -0.0920324195304934 1.04335941909264 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 66 1246 5 1 ZTF_r 1775354501715 0 2.7208 474.225 8.35324 26.2097 1.86456e-05 0.0331962 0.12644 2.67785e-05 383 30. 0.083146 0.095289 19.8139 26.2097 2 2459529.8545023 1246120217 1 -1.97125315543908 46.8144645873499 -0.046840027551555 0.933395461764589 -17.8781318521442 73.8130069300113 -0.243839708574007 1.06198001229602 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 67 1246 5 1 ZTF_r 1777290201715 33554432 2.423 395.18 12.8373 25.9161 0.000253387 0.121236 0.134716 0.000363408 377 30. 0.09169 0.115258 19.1618 25.9161 2 2459531.7902083 1246120217 1 -85.3181031755024 69.0151485365113 -1.37515472552275 1.06238673328074 -109.360224532341 117.519030458886 -0.936842071507006 1.0463404428444 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 68 1246 5 1 ZTF_g 1777318121715 0 2.2642 510.473 10.1708 26.1274 2.35585e-05 0.0358234 -0.0459792 3.90084e-05 327 30. 0.072844 0.090424 19.6886 26.1274 2 2459531.818125 1246120117 1 -87.6675138979774 49.4344683990455 -1.97271171521436 0.955821419232132 -91.6801724189653 86.1703991971657 -1.07110613986866 1.04607729544757 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 69 1246 5 1 ZTF_g 1778281121715 0 3.7345 503.617 12.7147 26.0975 5.989e-05 0.0445292 -0.0228779 0.000134701 197 30. 0.088502 0.111313 18.9709 26.0975 2 2459532.7811227 1246120117 1 -49.7579213847704 87.057820522219 -0.635783481572115 1.0126283642125 -131.784759067058 113.77789268345 -1.16606428430448 1.12018719263915 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 70 1246 5 1 ZTF_g 1782310341715 0 2.6881 516.007 20.2283 26.1715 5.90781e-05 0.0451113 -0.0645224 0.000132901 201 30. 0.077136 0.099783 18.824 26.1715 2 2459536.8103472 1246120117 1 53.105024064664 106.561383915099 0.554358306037722 0.991340750422889 179.039679571777 174.012223851678 1.03582103673567 1.04086827738085 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 71 1246 5 1 ZTF_r 2067493561715 0 1.7365 468.078 7.32796 26.172 1.51691e-05 0.0298545 0.117227 2.17523e-05 383 30. 0.071108 0.087722 20.2993 26.172 2 2459821.9935648 1246120217 1 29.0946043656164 26.1533881936784 1.23748315806258 1.03481207836383 69.1187337063132 53.3537424675159 1.30420564962114 1.02797839101811 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 72 1246 5 1 ZTF_r 2073477021715 0 2.6905 441.558 7.58971 26.0956 2.05332e-05 0.0345327 0.116182 2.9324e-05 384 30. 0.089283 0.116959 19.8035 26.0956 2 2459827.9770255 1246120217 1 36.299345930886 39.6916271223774 1.0173132428963 1.02680403031841 88.573588678962 64.2107454418161 1.38871050758301 1.04987885176361 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 73 1246 5 1 ZTF_r 2092431181715 0 1.94 476.512 8.25023 26.17 1.52106e-05 0.0301329 0.127673 2.19367e-05 385 30. 0.082661 0.112518 20.0936 26.17 2 2459846.9311806 1246120217 1 -71.6190585249625 34.1070643147651 -2.33581836457547 0.962183138852569 -29.1477293518974 65.2259965303402 -0.449882601217827 1.03186589195138 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 74 1246 5 1 ZTF_r 2093430601715 0 1.7596 464.492 8.57113 26.2021 1.65576e-05 0.0311693 0.119107 2.3795e-05 384 30. 0.087126 0.1003 20.1551 26.2021 2 2459847.9306019 1246120217 1 -12.8168317373797 33.2801854910585 -0.428400279694054 1.02126295213636 66.3164633758877 67.2958744985473 0.992083230505863 1.02746277659787 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 75 1246 5 1 ZTF_g 2110411091715 0 2.7194 477.048 18.0995 26.0542 5.36427e-05 0.0438405 -0.0418815 0.000125385 209 30. 0.106476 0.129796 18.8134 26.0542 2 2459864.9110995 1246120117 1 -134.757077212459 95.4168075712494 -1.57101923346862 1.03383237683605 -235.091054688166 152.768754716029 -1.54923306737277 1.04579857971404 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 76 1246 5 1 ZTF_g 2111415011715 0 2.4485 494.404 14.8545 26.1066 3.27227e-05 0.039342 -0.0556519 6.56635e-05 261 30. 0.083336 0.102999 19.1639 26.1066 2 2459865.9150116 1246120117 1 102.989297741473 72.2817922614976 1.58495882865396 0.925460646081073 19.2709852180915 123.463150527193 0.157138193294498 1.04106986508845 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 77 1246 5 1 ZTF_g 2144310531715 0 2.4853 511.823 9.24145 26.1351 2.31793e-05 0.0357035 -0.0598028 3.8638e-05 328 30. 0.079869 0.101562 19.68 26.1351 2 2459898.8105324 1246120117 1 -6.02613766278272 45.333647796391 -0.147867654297174 0.941328532549477 53.3572964028498 77.8709431244796 0.689816492631431 1.03492890736236 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 78 1246 5 1 ZTF_r 2461409571715 0 1.775 471.552 16.1901 26.2079 1.86404e-05 0.0335122 0.125859 2.67809e-05 385 30. 0.08728 0.10103 19.483 26.2079 2 2460215.9095718 1246120217 1 18.3039941713375 67.9981339369772 0.299435767424361 0.87983172718972 -155.037225994623 136.040951440969 -1.14731195995403 1.03384512781204 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 79 1246 5 1 ZTF_g 2462452681715 0 2.6522 523.95 25.7395 26.1504 5.90838e-05 0.039536 -0.0497662 0.000146256 164 30. 0.095708 0.110993 18.5575 26.1504 2 2460216.9526852 1246120117 1 125.357474013515 142.559311846907 0.978158972943061 0.914950749042197 414.423350981878 232.34401879809 1.79567573227317 1.0483440075066 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 80 1246 5 1 ZTF_g 2470428681715 0 3.1239 505.482 8.14067 26.1177 2.09259e-05 0.0327713 -0.0547291 3.86075e-05 290 30. 0.101793 0.11653 19.6103 26.1177 2 2460224.9286806 1246120117 1 19.4968843385334 49.5603632749064 0.437608284682168 0.981669438451047 -3.44752464897218 71.0604534639199 -0.0488421302799348 1.09537680039381 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 81 1246 5 1 ZTF_r 2494317111715 0 4.1781 471.523 15.0431 26.2135 4.82876e-05 0.0485122 0.114453 7.47992e-05 293 30. 0.13999 0.163461 18.806 26.2135 2 2460248.8171181 1246120217 1 -3.87102373235218 115.978861651155 -0.0371280203294292 0.895500231221269 -105.763700508659 143.944159673099 -0.739703683417929 1.16102287363438 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 82 1246 5 1 ZTF_r 2496353751715 0 2.0898 479.415 11.4256 26.217 1.70656e-05 0.0317017 0.120468 2.44101e-05 384 30. 0.089514 0.096292 19.6929 26.217 2 2460250.85375 1246120217 1 -13.5528823747272 47.895402035158 -0.314769502113862 0.978082634730286 -41.8046722360814 90.3095763326496 -0.466021775517997 1.03492410361285 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 83 1246 5 1 ZTF_g 2497347521715 0 2.5939 508.302 10.3265 26.114 2.99268e-05 0.0396777 -0.0324758 5.40795e-05 305 30. 0.09225 0.111122 19.5126 26.114 2 2460251.8475231 1246120117 1 -26.0731220632866 55.4467781093642 -0.523084105385491 0.930665375018965 -78.5754396313544 89.6415242155365 -0.882455429337646 1.05874827195365 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 84 1246 5 1 ZTF_g 2500335481715 0 2.4161 516.866 7.26403 26.1405 1.97195e-05 0.0342126 -0.0561827 3.01149e-05 362 30. 0.084353 0.102824 19.9712 26.1405 2 2460254.8354861 1246120117 1 -45.1684322380931 36.6600508894654 -1.37055590272585 0.999551990575958 -71.8613151079828 62.3519789679861 -1.16027279963181 1.04570440118792 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 85 1246 5 1 ZTF_g 2533246191715 0 3.4465 505.326 7.58236 26.1179 2.88207e-05 0.0381242 -0.051241 5.5041e-05 287 30. 0.094499 0.116547 19.6016 26.1179 2 2460287.7461921 1246120117 1 -37.722621356669 48.1266839858773 -0.871908128419322 1.03892808377934 -51.1806191862667 66.6543438213272 -0.773022741612708 1.08651981282839 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 86 1246 5 1 ZTF_r 2553244681715 33554432 2.3719 249.757 21.5978 25.5438 4.61194e-05 0.0443576 0.117842 7.49427e-05 258 30. 0.102709 0.114351 18.2371 25.5438 2 2460307.7446875 1246120217 1 -6.28313682200375 98.8791121919898 -0.0706849182060521 1.02502688309294 56.1807285742539 172.84661419321 0.327221388035592 1.03649849462245 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 87 1246 5 1 ZTF_g 2554166201715 0 2.4774 382.494 10.415 25.809 4.14632e-05 0.0437554 -0.0416523 8.07652e-05 267 30. 0.089632 0.109643 19.2443 25.809 2 2460308.6662037 1246120117 1 -13.4372550157073 50.2139443674728 -0.297674082295219 0.998522079372926 64.6902614398166 85.3248055436666 0.763271051807232 1.04175381159581 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 88 1246 5 1 ZTF_r 2554196301715 33554464 2.4154 78.9058 20.5828 24.3059 0.000181191 0.0516089 0.096872 0.000375794 97 30. 0.112857 0.118534 17.0383 24.3059 2 2460308.6963079 1246120217 1 -116.543893180983 104.076875182992 -1.24563292283855 0.91236031704059 -33.4462913889854 178.869066446709 -0.188246938135899 1.04801952625249 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 89 1246 5 1 ZTF_r 2882338021715 0 2.4172 467.832 9.77712 26.1892 1.72436e-05 0.032178 0.124757 2.48015e-05 386 30. 0.094104 0.110078 19.7097 26.1892 1 2460636.8380208 1246120217 1 18.884738114047 51.5384509338055 0.40760021709342 0.938500649506758 -100.584144722472 87.860030335928 -1.1525330043378 1.04443269553832 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 90 1246 5 1 ZTF_g 2883270151715 0 2.3349 499.146 7.20593 26.1121 2.32672e-05 0.036907 -0.0717293 3.59198e-05 362 30. 0.090509 0.109161 19.9936 26.1121 1 2460637.7701505 1246120117 1 30.8491790674001 37.7677990524823 0.908608375533634 0.992837303389797 6.97498534556317 65.2457657686733 0.107623263984161 1.04321763664429 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 91 1246 5 1 ZTF_r 2883314871715 0 2.5653 471.981 8.352 26.1859 1.57377e-05 0.0306039 0.128002 2.2648e-05 386 30. 0.100363 0.113238 19.8196 26.1859 1 2460637.8148727 1246120217 1 88.9435470064208 46.6142670451481 2.122513132823 0.98194313222756 127.193114821636 76.2919947687793 1.67841682677309 1.0550135528623 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 92 1246 5 1 ZTF_r 2885286221715 33554480 2.3929 33.5825 14.6666 23.4919 0.00199401 0.120541 0.0798071 0.00436103 57 30. 0.15145 0.131223 16.5971 23.4919 1 2460639.7862269 1246120217 1 36.5323402503462 70.5999590307807 0.575609358064142 0.998925373945619 53.4023761373356 121.952119188067 0.440845510279431 1.05478865263665 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 93 1246 5 1 ZTF_g 2886294311715 0 2.656 506.56 7.85331 26.1158 2.36395e-05 0.0362795 -0.046619 3.86698e-05 334 30. 0.100217 0.113371 19.7894 26.1158 1 2460640.7943171 1246120117 1 66.8757019518014 42.1572933106558 1.76461690415288 1.00287591760481 131.560342421659 67.6071455358749 1.95905932497771 1.05654342911984 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 94 1246 5 1 ZTF_r 2889249721715 33554432 2.6715 201.613 13.1585 25.2517 5.51738e-05 0.0498587 0.132714 8.74248e-05 278 30. 0.113903 0.137748 18.4045 25.2517 1 2460643.7497222 1246120217 1 32.7267720731486 65.9419221048564 0.55207282598761 1.09864131433267 -7.314013672353 105.404470342079 -0.0698573215286853 1.05229336420821 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 95 1246 5 1 ZTF_g 2889308111715 33554432 2.9893 170.009 11.2896 24.9491 0.000154113 0.0552902 -0.073971 0.000400383 125 30. 0.119041 0.127605 18.1527 24.9491 1 2460643.8081134 1246120117 1 -4.16336666172354 59.8686470994273 -0.07735707094228 1.1101582430098 29.2872749171059 91.4811619433273 0.322301616774161 1.0540386586862 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 96 1246 5 1 ZTF_g 2892262091715 0 2.1709 499.865 7.43385 26.1214 2.09447e-05 0.0352537 -0.066215 3.11927e-05 375 30. 0.09066 0.114293 20.047 26.1214 1 2460646.7620949 1246120117 1 36.5718277334754 34.1845913034455 1.19006607354778 0.908286602743713 96.8767786802343 63.0474384785212 1.54691850631915 1.03021749056366 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 97 1246 5 1 ZTF_g 2895260321715 0 2.4579 498.713 7.02404 26.1146 2.2891e-05 0.0363125 -0.0801533 3.61702e-05 353 30. 0.101537 0.112172 19.9849 26.1146 1 2460649.7603241 1246120117 1 3.20708596761095 36.6675326686109 0.0972934749675237 0.921877693553172 55.8282492193445 63.6351500757322 0.883226575611455 1.03733705310416 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 98 1246 5 1 ZTF_g 2896327541715 0 3.0553 459.315 8.09232 25.9936 3.95813e-05 0.0445783 -0.0165328 7.44567e-05 288 30. 0.124314 0.122885 19.5268 25.9936 1 2460650.8275463 1246120117 1 -28.096402487975 47.0208422896425 -0.664683827934939 0.975108970155274 -26.792676700562 69.6557463302141 -0.387234770147808 1.0666699001705 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 99 1246 5 1 ZTF_g 2897230231715 0 3.2141 491.26 8.82539 26.0793 3.61242e-05 0.042099 -0.0218781 6.7844e-05 284 30. 0.112848 0.134554 19.4677 26.0793 1 2460651.7302315 1246120117 1 55.2158437799881 53.7921927097239 1.14182426158072 0.998779601758152 26.1799779904447 76.7201034514804 0.343538400794016 1.08374159621098 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 100 1246 5 1 ZTF_g 2899293811715 0 3.5718 492.967 9.70637 26.1 4.84793e-05 0.0451088 -0.0367305 0.000105168 241 30. 0.114641 0.12122 19.298 26.1 1 2460653.7938194 1246120117 1 79.8667134997473 64.6011472661011 1.37524597946425 1.08433745669934 47.8467504930704 86.3377242147101 0.557913722519602 1.10735521424915 0.439615848178567 20.9589998245239 0.129999995231628 1.10099995136261 -0.28999999165535 2459129.887245 2459488.910856 0
 101 1246 5 1 ZTF_r 2901273711715 0 3.1317 451.151 14.531 26.1477 4.52576e-05 0.0497519 0.114737 6.54597e-05 352 30. 0.117062 0.121413 19.0306 26.1477 1 2460655.7737153 1246120217 1 24.7512199230718 80.4839617685497 0.34209132726337 1.09537505810167 66.3907704324059 115.861904131069 0.576875691732499 1.09064498571022 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
 102 1246 5 1 ZTF_r 2906275151715 0 2.1886 458.215 17.5046 26.1507 2.64096e-05 0.0396907 0.133691 3.79001e-05 384 30. 0.102221 0.109766 19.1685 26.1507 1 2460660.7751505 1246120217 1 1.67508706461336 81.3175591456423 0.0229143663268625 1.03599365005578 7.48696844298187 149.78963970756 0.0503198593769431 1.04150698349661 0.102270211626296 20.7610000610352 0.0939999967813492 1.26400005817413 -0.129999995231628 2459168.809398 2459470.947268 0
# ------------------------------END---------------------------------
