index,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc,mag_lim
188,468,7,2,ZTF_g,1113397632615,0,2.1392,141.206,5.27389,26.3154,1.36223e-05,0.0332543,-0.0959623,2.2704e-05,504,30.0,0.101735,0.051321,20.6105,26.3154,1,2458867.8976389,468120126,1,593.360599948595,26.1302341036707,25.2598173305568,1.2384455608693,638.368262034974,43.1302200366251,14.9006359917131,1.03808686199802,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,169.75516854940702,0.0,169.75516854940702,20.740842484616962,0.1671262291899151,
189,468,7,2,ZTF_r,1119293132615,0,1.7072,439.606,6.87211,26.2365,7.622e-06,0.0247233,0.109234,1.26779e-05,504,30.0,0.074185,0.054887,20.4841,26.2365,1,2458873.7931366,468120226,1,441.548869276964,29.2831681666171,16.7731842058261,1.08344266416548,478.180545877163,54.2376761780447,8.87576963632136,1.03861838809184,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,212.46061829691251,0.0,212.46061829691251,20.418303897462067,0.1496455960797651,
190,468,7,2,ZTF_g,1119357312615,0,2.3997,138.589,4.82957,26.3054,1.555e-05,0.0354714,-0.118761,2.59659e-05,504,30.0,0.128317,0.052976,20.5916,26.3054,1,2458873.8573148,468120126,1,531.02804596871,27.2618040467573,21.6679421780197,1.10097434490016,516.113427045272,43.5999176317669,11.9172124374012,1.04365369988444,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,107.42261456952201,0.0,107.42261456952201,21.22766070374003,0.27553907321283877,
191,468,7,2,ZTF_r,1122322502615,0,1.825,463.81,6.67241,26.3021,7.2677e-06,0.0241802,0.0991501,1.20798e-05,504,30.0,0.076724,0.053651,20.5259,26.3021,1,2458876.8225,468120226,1,535.655795329392,31.1322642329993,19.139469729525,1.25560647455977,535.709326591863,56.2684065233215,9.58472779045052,1.03819062960402,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,306.56754434934055,0.0,306.56754434934055,20.085784562191403,0.11025768068698895,
192,468,7,2,ZTF_g,1122378182615,0,2.0478,139.454,5.21073,26.3116,1.4532e-05,0.034293,-0.111272,2.41276e-05,503,30.0,0.095891,0.053458,20.6713,26.3116,1,2458876.8781829,468120126,1,567.577663321504,25.1929463221223,25.0611580540546,1.24547298957843,506.976863935796,42.7163234375589,11.948392118281,1.03519190568461,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,143.97223192231604,0.0,143.97223192231604,20.915903156668175,0.18998728825163524,
193,468,7,2,ZTF_r,1124318912615,0,2.964,462.959,6.71848,26.299,1.02606e-05,0.0287166,0.0996824,1.71215e-05,503,30.0,0.084985,0.059317,20.0749,26.299,3,2458878.818912,468120226,1,530.690175107012,38.4869894841113,15.3384652701474,1.10129741056526,428.11468320089,55.5915129806133,7.75294711576013,1.07060459188168,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,301.6019241269605,0.0,301.6019241269605,20.100414730322502,0.13854924173976674,
194,468,7,2,ZTF_g,1124378202615,0,3.3926,140.884,5.36186,26.312,1.7465e-05,0.0368937,-0.0845014,3.10348e-05,477,30.0,0.121378,0.061369,20.2111,26.312,3,2458878.878206,468120126,1,477.349429908411,34.2356191957172,15.5100437291391,1.02546792790305,508.638249718678,46.1336484836482,11.0995764355487,1.08669558148201,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,53.74399850922305,0.0,53.74399850922305,21.9861750638727,0.6916279451504457,
195,468,7,2,ZTF_g,1125250202615,8,6.6591,123.658,7.24381,26.1924,6.33382e-05,0.0411543,-0.0129427,0.000162371,211,30.0,0.121157,0.141078,19.1584,26.1924,1,2458879.7502083,468120126,1,329.021091860429,77.3909707852797,4.72920615227213,1.12265625901644,347.815666615462,87.2504349477692,4.01325478034896,1.6063654044938,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,-94.58433953875897,0.0,-94.58433953875897,,,19.723249253049346
196,468,7,2,ZTF_r,1125329952615,0,3.8843,454.407,6.91268,26.2779,1.49627e-05,0.0346228,0.101768,2.50146e-05,502,30.0,0.091002,0.073595,19.7925,26.2779,1,2458879.8299537,468120226,1,374.309571997268,49.7780207305371,8.36465648052532,1.06249650975132,417.38765675242,63.1505815811576,6.65391792306762,1.15820377505562,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,145.2213210172165,0.0,145.2213210172165,20.872824042416994,0.3721616008570637,
197,468,7,2,ZTF_r,1126328402615,0,2.4644,471.367,6.69269,26.2943,8.1274e-06,0.0255767,0.103199,1.35318e-05,504,30.0,0.08519,0.057396,20.2437,26.2943,3,2458880.8284028,468120226,1,419.414856712956,32.349399441677,14.4222290546339,1.24111946467103,383.600110617056,51.7881697812276,7.45698643268998,1.0569668938949,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,190.3266057329045,0.0,190.3266057329045,20.595551243742076,0.18454022253357996,
