index,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc,mag_lim
338,422,15,3,ZTF_r,1594190125915,0,1.5436,457.584,6.75629,26.2332,8.4538e-06,0.0245016,0.107717,1.33605e-05,431,30.0,0.081851,0.079565,20.6227,26.2332,1,2459348.6901273,422120259,1,12.6251675632535,21.6638425775935,0.648270800921359,1.19761496297618,-44.6895995574666,43.5358094455,-1.03341564460905,1.0346513440682,0.193829296114617,16.8659996032715,0.0399999991059303,2.91899991035461,0.179000005125999,2458165.89294,2458450.018148,56,24.1779038909533,-11.5527363276998,0.0,-11.5527363276998,,,21.14643626122576
339,422,15,3,ZTF_g,1594231675915,0,1.7776,172.645,5.91679,26.3005,1.02365e-05,0.0272955,-0.0518432,1.63419e-05,434,30.0,0.085015,0.072223,20.5602,26.3005,1,2459348.7316782,422120159,1,-116.754473285792,24.0996843907177,-5.38910908973787,1.02536143065069,-124.910970612985,45.1224907370257,-2.78690850466767,1.04630039917975,0.245179061025876,17.4679996490479,0.0299999993294477,2.49000000953674,0.125,2458204.80044,2458495.000961,0,18.938444758527147,-135.69291804431916,0.0,-135.69291804431916,,,21.098046601422702
340,422,15,3,ZTF_i,1595267035915,0,1.9159,245.464,8.11698,25.5871,2.9171e-06,0.0218159,0.183988,1.21591e-05,434,30.0,0.096435,0.074191,19.5327,25.5871,2,2459349.767037,422120359,1,-143.927002697621,34.9487530770302,-4.58105385090542,1.05923928517527,-165.905894714435,68.9461121547383,-2.4225192000074,1.03316150566367,0.268300542717181,16.6669999694824,0.0469999983906746,3.00300002098083,0.229000002145767,2458257.707072,2459323.749306,0,-16.7582591645165,-127.16874353310449,0.0,-127.16874353310449,,,19.981095775824485
341,422,15,3,ZTF_g,1596208665915,0,3.429,170.147,5.4956,26.2927,2.03108e-05,0.0372199,-0.0514312,3.49196e-05,401,30.0,0.104339,0.086681,20.1202,26.2927,1,2459350.708669,422120159,1,-84.5913955696208,35.3084944083056,-2.66502809537309,1.13038767578823,-85.7996393732994,48.3873918160824,-1.78512421602034,1.12360715568575,0.245179061025876,17.4679996490479,0.0299999993294477,2.49000000953674,0.125,2458204.80044,2458495.000961,0,18.938444758527147,-103.52984032814794,0.0,-103.52984032814794,,,20.675576991209837
342,422,15,3,ZTF_r,1599190825915,0,1.9046,455.417,8.42687,26.2251,8.4388e-06,0.0244931,0.113492,1.33308e-05,431,30.0,0.085659,0.074467,20.2616,26.2251,1,2459353.6908218,422120259,1,-33.4530882585357,32.7904176670226,-1.13486465145349,1.15743776430155,6.18296256344131,62.918855887015,0.0989306795918215,1.04411567627306,0.193829296114617,16.8659996032715,0.0399999991059303,2.91899991035461,0.179000005125999,2458165.89294,2458450.018148,0,24.1779038909533,-57.630992149489,0.0,-57.630992149489,,,20.688307617864098
343,422,15,3,ZTF_g,1599233175915,0,2.9896,168.442,8.52622,26.2793,1.84736e-05,0.035025,-0.0237118,3.3691e-05,380,30.0,0.103585,0.092153,19.7868,26.2793,1,2459353.7331713,422120159,1,30.2553920475081,51.5350877002614,0.653062229315396,1.01314877027947,88.8740493010803,75.9764065422614,1.17763691662246,1.09342255880139,0.245179061025876,17.4679996490479,0.0299999993294477,2.49000000953674,0.125,2458204.80044,2458495.000961,0,18.938444758527147,11.316947288980952,0.0,11.316947288980952,23.644976767309792,4.944222951894439,
344,422,15,3,ZTF_g,1604252855915,0,2.2629,167.412,20.9367,26.256,4.10225e-05,0.0431139,-0.0148151,8.88354e-05,268,30.0,0.098003,0.086598,19.0505,26.256,1,2459358.7528588,422120159,1,83.051782245121,97.3683224015237,0.948824893251957,0.995236971620786,167.804390320411,166.431214911833,1.01504133484408,1.07161533835109,0.245179061025876,17.4679996490479,0.0299999993294477,2.49000000953674,0.125,2458204.80044,2458495.000961,0,18.938444758527147,64.11333748659385,0.0,64.11333748659385,21.73862903718998,1.6488973585254652,
345,422,15,3,ZTF_r,1604293195915,0,2.1705,422.183,23.187,26.1645,2.93061e-05,0.0435416,0.105967,4.68353e-05,393,30.0,0.103568,0.083488,18.8757,26.1645,1,2459358.7931944,422120259,1,-1.41897903259666,104.888933059665,-0.0150487737040727,0.991660823262743,22.9537245815525,187.88777056322,0.122990012431247,1.04901661004491,0.193829296114617,16.8659996032715,0.0399999991059303,2.91899991035461,0.179000005125999,2458165.89294,2458450.018148,0,24.1779038909533,-25.59688292354996,0.0,-25.59688292354996,,,19.365250819788297
346,422,15,3,ZTF_r,1607188485915,0,1.6088,486.65,12.0918,26.3144,1.14174e-05,0.0285758,0.102997,1.79173e-05,431,30.0,0.085235,0.076674,20.0541,26.3144,1,2459361.6884838,422120259,1,-127.458539710167,39.5090387553025,-3.58861837072652,1.16817105271817,-217.224508037711,81.0653391103912,-2.6976699289389,1.03207920653641,0.193829296114617,16.8659996032715,0.0399999991059303,2.91899991035461,0.179000005125999,2458165.89294,2458450.018148,0,24.1779038909533,-151.6364436011203,0.0,-151.6364436011203,,,20.575233830316133
347,422,15,3,ZTF_g,1607275185915,0,2.0689,171.495,18.702,26.2968,3.56164e-05,0.0450686,-0.0263373,7.07227e-05,328,30.0,0.107434,0.083143,19.2689,26.2968,1,2459361.7751852,422120159,1,-49.8625534056752,80.793672413603,-0.686518059852435,1.03614805056275,-66.5554451292607,150.856421836245,-0.444155436446717,1.04388781766975,0.245179061025876,17.4679996490479,0.0299999993294477,2.49000000953674,0.125,2458204.80044,2458495.000961,0,18.938444758527147,-68.80099816420235,0.0,-68.80099816420235,,,19.780931616414804
348,422,15,3,ZTF_g,1609211145915,0,2.2874,180.914,6.07356,26.344,1.12269e-05,0.0286237,-0.0353355,1.80224e-05,431,30.0,0.093346,0.082783,20.4883,26.344,1,2459363.7111458,422120159,1,-19.1249978770921,28.2216257257116,-0.753831304895917,0.961510578418434,30.2021290766797,48.5481920691456,0.626296075256154,1.06499082690641,0.245179061025876,17.4679996490479,0.0299999993294477,2.49000000953674,0.125,2458204.80044,2458495.000961,56,18.938444758527147,-38.063442635619246,0.0,-38.063442635619246,,,20.970119919249036
349,422,15,3,ZTF_r,1612207775915,0,1.9128,448.982,6.74269,26.2215,7.3016e-06,0.0229374,0.10957,1.1513e-05,431,30.0,0.086487,0.073038,20.4467,26.2215,1,2459366.7077778,422120259,1,34.3327991920735,28.2768974240148,1.35061714385772,1.09854193244721,3.64539230788341,52.8955893538359,0.0693809120882435,1.04289671515704,0.193829296114617,16.8659996032715,0.0399999991059303,2.91899991035461,0.179000005125999,2458165.89294,2458450.018148,0,24.1779038909533,10.154895301120202,0.0,10.154895301120202,23.704811374734632,3.0232956993754576,
350,422,15,3,ZTF_g,1612234145915,0,2.3312,163.41,6.182,26.2251,1.50359e-05,0.0328094,-0.0273747,2.44477e-05,422,30.0,0.090992,0.084566,20.3364,26.2251,1,2459366.7341435,422120159,1,-3.32843011039335,26.5103874769774,-0.139661971329046,1.11697156986708,21.2253999989739,44.6161199288737,0.478937978543037,1.06934995495219,0.245179061025876,17.4679996490479,0.0299999993294477,2.49000000953674,0.125,2458204.80044,2458495.000961,0,18.938444758527147,-22.266874868920496,0.0,-22.266874868920496,,,20.919134800543617
351,422,15,3,ZTF_i,1613183645915,0,1.5115,222.139,7.33336,25.5037,5.1584e-06,0.0290859,0.178928,2.115e-05,438,30.0,0.09585,0.08624,19.7405,25.5037,2,2459367.6836458,422120359,1,-71.9594688978628,28.4447594927562,-2.8141062089032,1.21936364243602,21.5311556533792,59.0967072914466,0.366791488375107,1.03248110327847,0.268300542717181,16.6669999694824,0.0469999983906746,3.00300002098083,0.229000002145767,2458257.707072,2459323.749306,0,-16.7582591645165,-55.2012097333463,0.0,-55.2012097333463,,,20.121269324020922
352,422,15,3,ZTF_r,1614213065915,0,1.7234,448.237,7.20887,26.2102,7.4248e-06,0.0230193,0.109448,1.16547e-05,429,30.0,0.086477,0.078862,20.4322,26.2102,1,2459368.7130671,422120259,1,7.2416255779896,26.3142985803376,0.306125191030256,1.23573393808991,51.8008806797172,51.2592238934288,1.01737323803179,1.03897960347942,0.193829296114617,16.8659996032715,0.0399999991059303,2.91899991035461,0.179000005125999,2458165.89294,2458450.018148,0,24.1779038909533,-16.9362783129637,0.0,-16.9362783129637,,,20.91229549368606
353,422,15,3,ZTF_g,1616221895915,0,2.3546,168.001,6.54994,26.2627,1.22228e-05,0.0297681,-0.0351927,1.96222e-05,428,30.0,0.094616,0.083729,20.2917,26.2627,1,2459370.7218981,422120159,1,55.9062081872482,30.5594040927902,2.03502597665173,1.04009278487961,109.497829539512,51.5469872293466,2.13854018724588,1.05999570078445,0.245179061025876,17.4679996490479,0.0299999993294477,2.49000000953674,0.125,2458204.80044,2458495.000961,0,18.938444758527147,36.96776342872105,0.0,36.96776342872105,22.343142059254767,0.8975239057496849,
354,422,15,3,ZTF_r,1616268045915,0,2.0114,431.842,7.79135,26.1693,9.1773e-06,0.0257953,0.109293,1.44842e-05,433,30.0,0.094767,0.082962,20.1645,26.1693,1,2459370.768044,422120259,1,-46.4907536815174,32.0040073973927,-1.61590946858364,1.17962916019327,-27.8422860948131,58.998685227149,-0.4750920361301,1.04179056186727,0.193829296114617,16.8659996032715,0.0399999991059303,2.91899991035461,0.179000005125999,2458165.89294,2458450.018148,0,24.1779038909533,-70.66865757247069,0.0,-70.66865757247069,,,20.658864083859566
355,422,15,3,ZTF_g,1618193635915,0,2.2587,104.423,6.2307,25.8123,2.16535e-05,0.0388433,-0.036232,3.7371e-05,405,30.0,0.097185,0.079692,19.9313,25.8123,1,2459372.6936343,422120159,1,-30.4128427680482,31.5185677366824,-1.07335984406676,1.10991703727485,-72.8219749819834,53.9614377005805,-1.3586078929195,1.06440443977125,0.245179061025876,17.4679996490479,0.0299999993294477,2.49000000953674,0.125,2458204.80044,2458495.000961,0,18.938444758527147,-49.35128752657535,0.0,-49.35128752657535,,,20.318458803901393
