 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 732 761 2 3 ZTF_r 619184610715 0 2.1767 135.404 5.8813 26.1714 3.5161e-06 0.0199159 0.102112 6.22295e-06 680 30. 0.048614 0.050173 20.3609 26.1714 2 2458373.6846181 761120207 1 267.512045804285 29.522188086953 10.0797462898934 1.37615660354229 241.7867501073 49.2957472988445 4.93785389447086 1.06345323429235 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 733 761 2 3 ZTF_g 619198870715 0 2.93 128.592 4.94663 26.257 8.9978e-06 0.0318689 -0.0858406 1.6475e-05 675 30. 0.059472 0.058396 20.3708 26.257 2 2458373.6988773 761120107 1 186.322096514468 29.1335153795964 7.11420329960087 1.13585139595589 134.765830174168 43.5692441552609 3.11397382315498 1.06608354189066 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 734 761 2 3 ZTF_g 619219380715 0 2.6351 124.637 5.01765 26.207 8.4422e-06 0.0308077 -0.0540865 1.52655e-05 676 30. 0.058278 0.055471 20.4299 26.207 2 2458373.7193866 761120107 1 154.838432554604 28.1728118112165 6.11368942864919 1.06802264047297 123.303284150165 44.6498024428286 2.7801632274209 1.06353722702064 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 735 761 2 3 ZTF_g 619237030715 0 2.791 121.688 5.30018 26.1768 1.02579e-05 0.034013 -0.0521405 1.87482e-05 671 30. 0.066438 0.057492 20.2486 26.1768 2 2458373.737037 761120107 1 124.97161713081 29.9217806897545 4.64599518363148 1.11887385197621 115.975191973199 46.4077070860938 2.51588149673413 1.06646443196279 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 736 761 2 3 ZTF_r 620132120715 0 1.8324 139.008 6.38543 26.2087 3.3568e-06 0.0196403 0.0900235 5.98324e-06 684 30. 0.042823 0.047579 20.431 26.2087 1 2458374.6321296 761120207 1 405.175867517716 27.256805434834 16.535731723404 1.94022549689409 247.159162633728 48.3030017207026 5.15131120117739 1.03703583017645 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 737 761 2 3 ZTF_r 620133050715 0 1.8853 138.381 6.37484 26.2091 3.4509e-06 0.0199371 0.0841673 6.13244e-06 686 30. 0.041524 0.048486 20.4183 26.2091 2 2458374.6330556 761120207 1 360.586471735532 29.3130660704374 13.6836823275992 1.87383749581991 230.044342580224 52.5514990848475 4.40698569015434 1.03717351654824 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 738 761 2 3 ZTF_r 620160750715 0 1.9296 136.885 6.31009 26.1902 3.619e-06 0.020253 0.0927986 6.44886e-06 683 30. 0.043381 0.046833 20.3896 26.1902 2 2458374.6607523 761120207 1 284.123166690315 30.8240772503512 10.2534817584774 1.49071219917581 155.399763933017 54.5031987103824 2.87040749874769 1.04977882295393 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 739 761 2 3 ZTF_g 620195150715 0 2.2805 128.875 5.25708 26.2509 6.7541e-06 0.0277547 -0.0735214 1.21228e-05 680 30. 0.051242 0.051457 20.5376 26.2509 2 2458374.6951505 761120107 1 175.673713310586 25.0570931569748 7.79885587982044 1.14300511538592 190.155711608303 43.5804121976556 4.39271708579375 1.04480400533923 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 740 761 2 3 ZTF_g 620196060715 0 2.5516 128.287 5.26363 26.2595 7.6485e-06 0.0295924 -0.0954436 1.37616e-05 685 30. 0.052881 0.055886 20.4458 26.2595 1 2458374.6960648 761120107 1 284.518205781628 26.5968797962252 11.8996495628854 1.15236533344076 218.040108999458 43.8272436512294 5.0084970760494 1.04211437916685 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 741 761 2 3 ZTF_g 620215720715 0 2.5674 125.118 5.50165 26.2132 9.0425e-06 0.0318843 -0.0616787 1.63403e-05 671 30. 0.054578 0.053539 20.3279 26.2132 2 2458374.7157292 761120107 1 172.634554328416 29.7037826298914 6.46503337101054 1.10000035013073 184.675822412346 48.0400830448227 3.87009374084827 1.05994607038694 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 742 761 2 3 ZTF_g 620240610715 0 2.5458 119.77 5.96629 26.1681 1.06649e-05 0.0347248 -0.0658477 1.9454e-05 674 30. 0.061683 0.054119 20.2108 26.1681 2 2458374.7406134 761120107 1 175.916293822722 32.0806737345902 6.09982516700905 1.04963110780105 129.990834531357 52.89855083239 2.47391144410721 1.05193563810178 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 743 761 2 3 ZTF_r 623129720715 0 1.8524 136.018 7.10457 26.1901 3.3819e-06 0.0195369 0.0816998 6.02683e-06 679 30. 0.045215 0.048576 20.284 26.1901 2 2458377.6297222 761120207 1 307.618172183837 32.0258637957568 10.6847886522645 1.89865698901677 130.796085257717 58.5786816773319 2.24786561675429 1.0374260818385 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 744 761 2 3 ZTF_r 623142380715 0 1.483 134.612 6.98804 26.1745 4.4551e-06 0.0225567 0.0917257 7.88178e-06 686 30. 0.059 0.049039 20.4313 26.1745 1 2458377.6423843 761120207 1 343.865769756657 29.9095993079664 12.7888988406205 2.26705712707499 167.787379704284 56.8335772213919 2.97214156874581 1.03644867810357 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 745 761 2 3 ZTF_r 623161640715 0 1.6129 132.88 7.26587 26.1597 4.1429e-06 0.0215828 0.0909923 7.39509e-06 678 30. 0.047798 0.0518 20.3414 26.1597 2 2458377.6616435 761120207 1 324.31321179054 31.2115024308161 11.5585875652609 2.32930663342115 118.342763472948 57.1467246113642 2.08480555279429 1.04127326775225 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 746 761 2 3 ZTF_r 623177100715 0 1.7834 132.291 7.56344 26.156 3.6924e-06 0.0203682 0.0875628 6.54248e-06 679 30. 0.04646 0.048791 20.2222 26.156 2 2458377.6771065 761120207 1 386.329669859966 33.9391650446169 12.6622740938621 1.59517103228716 257.006115829107 63.9102427129767 4.04844444055764 1.03671353050208 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 747 761 2 3 ZTF_g 623194530715 0 1.9493 123.771 6.95194 26.2002 7.927e-06 0.0299342 -0.0622261 1.42486e-05 678 30. 0.049977 0.050847 20.3236 26.2002 1 2458377.694537 761120107 1 168.99616482476 28.4382320423553 6.61042004188008 1.14118983999127 87.5303181509695 53.7385471794362 1.63978828057126 1.03474810199435 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 748 761 2 3 ZTF_g 623195450715 0 1.831 122.04 6.95523 26.1815 7.9018e-06 0.0298487 -0.050047 1.41361e-05 678 30. 0.05088 0.050321 20.3457 26.1815 2 2458377.6954514 761120107 1 181.049940649124 28.7566231218026 7.00350272865021 1.13390600550331 226.325841655619 54.813016432233 4.15686225738925 1.04024306756962 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 749 761 2 3 ZTF_g 623217470715 0 2.18 118.882 7.2063 26.1624 9.9054e-06 0.0332844 -0.068851 1.81466e-05 672 30. 0.054238 0.052113 20.1376 26.1624 2 2458377.7174769 761120107 1 180.549261578382 31.9673390100513 6.28266684828276 1.02473536288129 143.182813193149 58.1785562981132 2.4776681796535 1.036751702244 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 750 761 2 3 ZTF_g 623242660715 0 2.3214 111.484 7.30237 26.0793 9.6691e-06 0.0323768 -0.0439514 1.84976e-05 653 30. 0.056944 0.052584 19.9833 26.0793 2 2458377.742662 761120107 1 141.727920884011 35.7443133845698 4.41065672089094 1.09897285926967 123.534161079277 62.6389277621327 1.9854453964146 1.04383093293465 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 751 761 2 3 ZTF_r 624116870715 0 1.5939 137.932 11.6481 26.2133 6.2123e-06 0.0264225 0.0818054 1.11186e-05 676 30. 0.063743 0.062467 19.864 26.2133 2 2458378.616875 761120207 1 343.543742282195 45.7663619307361 8.35007646501533 2.23040125491057 72.0406652081284 90.0346233227554 0.805533033366153 1.03595170077759 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 752 761 2 3 ZTF_r 624136800715 0 1.6881 136.906 6.96263 26.1947 4.3908e-06 0.0223238 0.0898046 7.8216e-06 683 30. 0.052847 0.048047 20.399 26.1947 2 2458378.6368056 761120207 1 379.147960206599 28.807889148658 14.640371183806 2.3499389112265 203.824113239095 53.3500444705043 3.84623635097829 1.03483182496355 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 753 761 2 3 ZTF_g 624156180715 0 2.2854 131.647 6.82993 26.29 7.9981e-06 0.0300518 -0.101745 1.44342e-05 677 30. 0.047246 0.05021 20.3043 26.29 2 2458378.6561806 761120107 1 305.194197472788 29.463151092547 11.5226370014926 1.28578542905188 173.008513773898 52.0714095539271 3.34490150276828 1.03298186998983 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 754 761 2 3 ZTF_g 624174080715 0 2.1004 129.021 7.04203 26.255 8.4366e-06 0.0309091 -0.0773915 1.51902e-05 678 30. 0.047291 0.048421 20.3062 26.255 2 2458378.6740856 761120107 1 194.289582103513 30.1251190722029 7.17423408658867 1.08909180027455 133.412500017414 55.4288853600065 2.42312361160733 1.03611947912836 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 755 761 2 3 ZTF_g 624202070715 0 2.0795 124.294 7.49026 26.2025 8.8227e-06 0.0316145 -0.052595 1.60985e-05 673 30. 0.048087 0.050039 20.194 26.2025 2 2458378.7020718 761120107 1 112.214511159361 33.592030978691 3.71593031316153 0.981163060066842 120.555870934888 62.3562027661762 1.94636325301769 1.03894412649183 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 756 761 2 3 ZTF_r 624217660715 0 1.7587 130.685 8.47023 26.1377 3.9446e-06 0.0211483 0.094349 6.95796e-06 683 30. 0.045844 0.048226 20.0968 26.1377 2 2458378.717662 761120207 1 254.955944321755 35.3760657074152 8.01697282057649 1.41400420900732 268.232007082869 66.7245872185959 4.04706235496976 1.04119135462083 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 757 761 2 3 ZTF_i 625138560715 0 10.2429 195.872 5.7405 25.5207 5.0009e-06 0.0335182 0.200303 2.89241e-05 642 30. 0.079716 0.062912 19.4403 25.5207 2 2458379.6385648 761120307 1 14.0669798722916 34.1260318140725 0.458532238880635 1.26783435506176 153.499235507909 52.9037786847738 2.92102124900003 1.08156868471906 0.0925227648844141 17.0459996795654 0.0120000001043081 0.287000000476837 -0.00400000018998981 2458173.990417 2458344.823380 0
 758 761 2 3 ZTF_r 627123400715 0 1.718 136.134 8.47326 26.1845 4.654e-06 0.0227668 0.0920107 8.10512e-06 683 30. 0.042718 0.049201 20.1627 26.1845 2 2458381.6234028 761120207 1 332.31388683126 35.431912672001 10.4329876741498 2.08121409279407 137.459821803015 66.9252443504345 2.0677641591711 1.03531882486525 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 759 761 2 3 ZTF_r 627143280715 0 2.0411 135.601 8.72598 26.1719 5.2027e-06 0.0240728 0.0971551 9.01434e-06 685 30. 0.047322 0.04861 19.9836 26.1719 2 2458381.643287 761120207 1 173.473483563416 39.1384447522512 4.93042477217164 1.2257235078577 141.779291051538 71.3855518209245 1.9994827957916 1.04416507580369 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 760 761 2 3 ZTF_r 627144180715 0 1.9477 134.926 8.75683 26.1697 4.3025e-06 0.02194 0.0917824 7.45496e-06 686 30. 0.044211 0.046789 20.0324 26.1697 1 2458381.6441898 761120207 1 234.284286664481 36.8697840410604 7.06850173511884 1.20235311435146 141.155983510881 68.2685663131078 2.08158285512345 1.04090821105404 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 761 761 2 3 ZTF_r 627159960715 0 1.9135 133.336 9.05486 26.1586 4.1551e-06 0.0216832 0.0910127 7.24464e-06 689 30. 0.047597 0.047318 19.9885 26.1586 2 2458381.6599653 761120207 1 447.547475454276 36.8809111287387 13.4987101219581 1.9341065764385 192.628356047953 67.3808644615551 2.87805329685904 1.03432517363878 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 762 761 2 3 ZTF_g 627173490715 0 2.0965 127.101 9.69281 26.2054 1.1248e-05 0.0347586 -0.0517479 2.10699e-05 654 30. 0.050862 0.047226 19.917 26.2054 1 2458381.6734954 761120107 1 73.264341527472 42.8740593848862 1.90087188219477 1.06700106552917 36.9075119511785 79.2573057887352 0.468803295770381 1.03854566788133 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 763 761 2 3 ZTF_g 627174400715 0 2.2922 126.579 9.6796 26.2288 1.15472e-05 0.0352847 -0.0788531 2.16969e-05 649 30. 0.052664 0.049107 19.8391 26.2288 2 2458381.6744097 761120107 1 78.3319712094994 41.6174646013913 2.09371824660045 1.08858156137222 21.7227223347254 75.2477566117945 0.290626951608505 1.03691868999258 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 764 761 2 3 ZTF_g 627204440715 0 2.5023 120.911 10.3544 26.1699 1.23094e-05 0.0347864 -0.061865 2.54222e-05 594 30. 0.064626 0.054298 19.6208 26.1699 2 2458381.7044444 761120107 1 117.62968908441 46.9688786631297 2.78587456495715 1.05379254428631 112.391274737318 80.5574014237402 1.40456661261855 1.03787056590652 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 765 761 2 3 ZTF_g 627213630715 0 2.4881 119.931 10.5946 26.1591 1.32061e-05 0.0360057 -0.06094 2.71782e-05 591 30. 0.05574 0.053486 19.5993 26.1591 2 2458381.7136343 761120107 1 41.1397967235775 49.1294667978869 0.931482911140212 1.02975275888417 6.786106325954 84.5521011114052 0.0808000162349102 1.04000860664609 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 766 761 2 3 ZTF_r 628118020715 0 1.6383 135.71 9.4558 26.1831 4.1651e-06 0.0218372 0.0936174 7.27799e-06 693 30. 0.038002 0.044942 20.0612 26.1831 2 2458382.6180208 761120207 1 309.14559160197 39.6968617816651 8.66286773855165 2.21043922395452 -35.3335483153708 77.4079497676904 -0.459533186228821 1.03297381814932 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 767 761 2 3 ZTF_r 628143100715 0 1.721 135.766 9.00451 26.1757 3.8301e-06 0.0206177 0.0917296 6.64482e-06 686 30. 0.041571 0.047396 20.1126 26.1757 2 2458382.6431019 761120207 1 225.523606027749 37.9919894119728 6.60320488254408 2.09697576136862 158.453995470114 72.3466811824114 2.20495521894131 1.03598913219124 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 768 761 2 3 ZTF_r 628154710715 0 1.6445 134.21 9.28879 26.1613 4.1808e-06 0.0216691 0.0934773 7.31488e-06 683 30. 0.041282 0.049987 20.0892 26.1613 2 2458382.6547106 761120207 1 241.097423800559 33.1371818634437 8.09341480791992 1.97117664080428 45.0133158679764 64.4808682647101 0.702789592629998 1.03237069031971 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 769 761 2 3 ZTF_g 628172140715 0 1.8818 124.519 10.4851 26.1998 9.8577e-06 0.0325962 -0.061242 1.83772e-05 656 30. 0.045285 0.044963 19.9239 26.1998 2 2458382.6721412 761120107 1 129.495147179363 34.9130842758158 4.12591311224114 1.30395568073978 35.3260759880277 69.140333561624 0.514374133161967 1.02901656859803 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 770 761 2 3 ZTF_g 628204030715 0 2.1934 116.362 11.3989 26.1179 1.59917e-05 0.0396931 -0.0431482 3.27739e-05 597 30. 0.052149 0.048773 19.606 26.1179 2 2458382.7040394 761120107 1 54.0721684556846 46.0688962095476 1.3056319846734 1.11113798497713 106.958707542719 83.6497895341884 1.28726062780911 1.03721572783006 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 771 761 2 3 ZTF_g 628219650715 0 2.2454 113.716 11.9048 26.0949 1.26123e-05 0.034671 -0.0520286 2.67521e-05 579 30. 0.055788 0.050696 19.4816 26.0949 2 2458382.7196528 761120107 1 18.0560091466949 49.7835748155603 0.403450713949382 1.07955820181717 -14.0639621872015 90.8709018208751 -0.155810974668335 1.03498445490821 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 772 761 2 3 ZTF_r 629114660715 0 2.0561 131.648 11.6513 26.1578 5.5574e-06 0.0252164 0.083658 9.70117e-06 691 30. 0.046924 0.049328 19.6344 26.1578 2 2458383.6146644 761120207 1 281.921847279826 51.2045322909305 6.12456333268726 1.18203974600305 199.01642392508 95.8308992952272 2.09073286866865 1.035991151809 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 773 761 2 3 ZTF_r 629135130715 0 2.1559 130.517 9.86576 26.1473 4.8621e-06 0.0232265 0.0802279 8.45146e-06 684 30. 0.050138 0.051539 19.7606 26.1473 2 2458383.6351389 761120207 1 232.218197352013 46.5162127881819 5.55324330879601 1.19682514654665 -17.9982568285739 84.4600154675255 -0.214533185005268 1.03647972673641 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 774 761 2 3 ZTF_r 629156440715 0 2.1085 130.275 10.6561 26.1321 4.4588e-06 0.0224001 0.0858818 7.75434e-06 685 30. 0.04841 0.050339 19.6802 26.1321 2 2458383.6564468 761120207 1 295.158446043412 47.585437298964 6.89979125005374 1.22709148584312 234.194747474926 86.0290444387111 2.74061003596886 1.04274362848072 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 775 761 2 3 ZTF_g 629182030715 0 2.4275 119.553 12.4282 26.1645 1.64743e-05 0.0387849 -0.0723064 3.57962e-05 558 30. 0.05807 0.057281 19.4584 26.1645 2 2458383.682037 761120107 1 -88.2695130080577 56.654193200519 -1.73313930852172 1.02204144336781 -280.493393033302 99.7204351557497 -2.83174187650205 1.03219499669775 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 776 761 2 3 ZTF_g 629203640715 0 2.3687 112.621 13.2842 26.0919 1.91304e-05 0.0419875 -0.0615019 4.20589e-05 556 30. 0.055184 0.059136 19.3281 26.0919 2 2458383.7036458 761120107 1 96.4980520967854 55.6209740860417 1.92989978405534 1.06348369035882 -0.947301431270814 100.658414860096 -0.00947443452431508 1.03007555066881 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 777 761 2 3 ZTF_g 629215710715 0 2.4949 111.393 13.601 26.0683 2.30338e-05 0.0442692 -0.0371144 5.18465e-05 508 30. 0.067865 0.078492 19.2204 26.0683 2 2458383.7157176 761120107 1 -128.70948857808 61.3712682547883 -2.33292226281718 1.12900463445186 -0.109500889077562 105.153748961009 -0.0010483542903116 1.03699041005127 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 778 761 2 3 ZTF_r 630144640715 0 1.6381 126.941 11.0234 26.1111 5.4648e-06 0.0247836 0.0926948 9.57453e-06 687 30. 0.042385 0.050269 19.8368 26.1111 2 2458384.6446412 761120207 1 283.365768406419 43.4863063132805 7.2485254018562 2.02245422829232 7.74759017267802 86.445401139335 0.0902277106178965 1.03198879861982 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 779 761 2 3 ZTF_r 630145570715 0 1.7847 128.404 11.0821 26.124 4.9568e-06 0.0236158 0.0885323 8.65477e-06 686 30. 0.043416 0.049207 19.7921 26.124 1 2458384.6455787 761120207 1 193.175696598472 45.8034265597033 4.69147405869089 1.96935700749697 61.4140640540731 90.5840868578877 0.68254473223236 1.03187985256015 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 780 761 2 3 ZTF_r 630153020715 0 1.9293 127.519 11.3879 26.1234 6.1326e-06 0.0261928 0.0849344 1.07522e-05 684 30. 0.044769 0.046375 19.6751 26.1234 2 2458384.6530208 761120207 1 209.762247380319 47.6455397161734 4.89733573107471 1.31067527389268 -23.5169253365701 92.4841771340661 -0.2559931213686 1.0305817521509 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 781 761 2 3 ZTF_r 630174590715 0 1.9507 126.997 12.0346 26.1208 6.0938e-06 0.026213 0.0801731 1.06812e-05 684 30. 0.052057 0.049293 19.5892 26.1208 2 2458384.6745949 761120207 1 278.07913137427 51.0045968428854 6.06476364345411 1.20681306586142 70.517738998521 97.2425745032923 0.730057594531334 1.0314059192464 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 782 761 2 3 ZTF_g 630218910715 0 2.1881 103.525 15.7662 25.9969 1.99682e-05 0.0408899 -0.0545608 4.65296e-05 509 30. 0.056761 0.051505 19.1116 25.9969 1 2458384.718912 761120107 1 233.779902511307 66.0795310873352 3.93545564321404 0.993629384235942 103.135555060364 125.579297311738 0.826809682648902 1.02756489464426 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 783 761 2 3 ZTF_g 630219820715 0 2.1466 103.267 15.9298 25.9828 2.0898e-05 0.0406064 -0.0375697 4.76945e-05 486 30. 0.059655 0.05155 19.0911 25.9828 2 2458384.7198264 761120107 1 58.0278925131903 67.599402565765 0.954879877248968 0.917453155262879 -155.599563613541 128.34793042015 -1.22049132474591 1.02885654901868 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 784 761 2 3 ZTF_g 632123810715 0 2.2734 127.877 13.6162 26.2546 1.45533e-05 0.0371716 -0.0791767 3.08696e-05 576 30. 0.047149 0.053021 19.493 26.2546 2 2458386.6238194 761120107 1 268.232082760321 59.0324004359046 5.05446367333199 1.06650874714117 200.749504753573 107.626711590315 1.8778011632233 1.0332416208329 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 785 761 2 3 ZTF_g 632136680715 0 2.1399 128.263 14.4921 26.2474 1.75139e-05 0.0404551 -0.0737999 3.80992e-05 579 30. 0.045236 0.047233 19.4838 26.2474 2 2458386.6366898 761120107 1 91.8760256721222 61.8112476087714 1.65344400557161 1.13177533961198 -253.930815142181 118.475523749622 -2.15775415631251 1.02959580789326 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 786 761 2 3 ZTF_g 632169060715 0 2.0194 124.419 16.7482 26.1934 1.76335e-05 0.039502 -0.0586356 3.97139e-05 542 30. 0.047934 0.044901 19.32 26.1934 2 2458386.6690625 761120107 1 200.252505009567 66.1139219615111 3.36930120868526 1.00343472592388 -221.11612190154 130.290931288537 -1.70852529414706 1.02884700420058 0.0774317057481989 17.2229997634888 0.0120000001043081 0.418999999761581 -0.0160000007599592 2458203.883218 2458227.867118 0
 787 761 2 3 ZTF_r 632201770715 0 1.9206 126.928 15.328 26.0984 8.7643e-06 0.0313637 0.0923574 1.51478e-05 684 30. 0.063522 0.050789 19.3312 26.0984 2 2458386.7017708 761120207 1 43.4569491880213 63.9010119017431 0.756495414467983 1.26877898899624 -0.657747675706974 120.754340432291 -0.00548367571530571 1.04261597653973 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 788 761 2 3 ZTF_r 632216750715 0 2.1038 126.57 16.1699 26.0884 1.10427e-05 0.0352113 0.0990267 1.91925e-05 684 30. 0.067136 0.054027 19.2001 26.0884 2 2458386.7167593 761120207 1 218.472732742255 68.7670879159808 3.53403957473132 1.07352457984581 166.065991916813 126.020169066226 1.32664840212289 1.04506647060454 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
 789 761 2 3 ZTF_r 633122280715 0 1.5972 133.101 10.0403 26.154 4.7858e-06 0.0230987 0.0922362 8.30661e-06 686 30. 0.045303 0.049357 20.0128 26.154 1 2458387.6222801 761120207 1 280.958518242158 39.3724280551383 7.93788507337828 1.8210854045401 222.938112708802 77.3711032955268 2.90081961048623 1.03433614186989 0.0840996868588726 17.1489995956421 0.0240000002086163 1.44799995422363 -0.0399999991059303 2458216.858206 2458219.913634 0
