# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v6.1 on 2026-04-15 at 15:57:37
#
# Requested input R.A. = 155.107655 degrees
# Requested input Dec. = 41.561772 degrees
# Requested JD start = 2458216.1234 days
# Requested JD end = 2458450.0253 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# diffimgstatus = Difference-image quality filtering (0=bad,1=good)
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 712 12 1 ZTF_g 462259904415 0 3.3586 104.993 4.2765 26.2603 5.55556e-05 0.0397132 -0.0172547 7.11461e-05 193 30. 0.091497 0.070231 20.3623 26.2603 3 2458216.7599074 712120144 1 43.00900908277 32.457836 1.473990 0.882151 64.93864151317 43.164219 1.514588 1.244176 0.118807634276801 19.1650001525879 0.0240000002086163 1.15799999237061 -0.034000001847744 2458166.775961 2458272.706319 0
 1 712 12 1 ZTF_r 463206044415 0 1.8446 192.707 6.31487 26.2328 3.24639e-05 0.0308544 0.129607 3.89849e-05 217 30. 0.058084 0.049652 20.5346 26.275 1 2458217.7060417 712120244 1 138.06779234019 26.680704 5.756386 0.949775 185.81649322718 51.146141 3.657519 1.029943 0.0681198466186133 18.9809998512268 0.0189999993890524 0.828999996185303 0.0640000030398369 2458154.800891 2458186.795035 0
 2 712 12 1 ZTF_r 463207124415 0 1.8901 192.636 6.33966 26.2309 2.86305e-05 0.0291763 0.130688 3.44414e-05 219 30. 0.058986 0.046285 20.5108 26.275 3 2458217.7071296 712120244 1 143.11692656588 26.821363 5.935605 1.074997 61.06844451264 50.485760 1.217764 1.033673 0.0681198466186133 18.9809998512268 0.0189999993890524 0.828999996185303 0.0640000030398369 2458154.800891 2458186.795035 0
 3 712 12 1 ZTF_r 463228134415 0 2.3138 192.589 6.96372 26.1619 2.98582e-05 0.0298742 0.131305 3.59816e-05 218 30. 0.059487 0.050556 20.2857 26.275 1 2458217.7281366 712120244 1 118.82040234695 33.412144 3.955865 1.001529 119.91505222397 59.609818 2.025215 1.047746 0.0681198466186133 18.9809998512268 0.0189999993890524 0.828999996185303 0.0640000030398369 2458154.800891 2458186.795035 0
 4 712 12 1 ZTF_r 463229054415 0 2.0496 192.667 6.67879 26.1849 3.03167e-05 0.0301259 0.134285 3.65275e-05 218 30. 0.06014 0.051734 20.3861 26.275 3 2458217.7290509 712120244 1 150.74186155317 30.665421 5.468142 1.014895 195.32816060017 54.926998 3.580092 1.043685 0.0681198466186133 18.9809998512268 0.0189999993890524 0.828999996185303 0.0640000030398369 2458154.800891 2458186.795035 0
 5 712 12 1 ZTF_r 464228934415 0 2.4486 192.66 5.99149 26.2249 3.21445e-05 0.030944 0.130126 3.84814e-05 218 30. 0.060933 0.055661 20.486 26.275 3 2458218.7289352 712120244 1 143.83072852322 30.439341 5.256192 0.898818 143.78566924494 53.269440 2.717394 1.057000 0.0681198466186133 18.9809998512268 0.0189999993890524 0.828999996185303 0.0640000030398369 2458154.800891 2458186.795035 0
 6 712 12 1 ZTF_r 464234214415 0 2.3627 192.628 6.00573 26.2153 3.39535e-05 0.0317219 0.137935 4.05467e-05 217 30. 0.062009 0.052706 20.4852 26.275 3 2458218.734213 712120244 1 111.90850699044 30.776773 4.044779 0.928420 139.5281498828 53.290344 2.635897 1.057161 0.0681198466186133 18.9809998512268 0.0189999993890524 0.828999996185303 0.0640000030398369 2458154.800891 2458186.795035 0
 7 712 12 1 ZTF_r 464263264415 0 2.3849 169.686 6.76112 26.1106 2.92669e-05 0.0294674 0.129529 3.4908e-05 217 30. 0.06216 0.05341 20.1783 26.1106 2 2458218.7632639 712120244 1 66.65222753051 33.286877 2.227391 0.884490 134.08971108103 57.972496 2.328567 1.065302 0.0681198466186133 18.9809998512268 0.0189999993890524 0.828999996185303 0.0640000030398369 2458154.800891 2458186.795035 0
 8 712 12 1 ZTF_r 465210064415 0 2.5962 196.674 6.25988 26.267 3.21244e-05 0.0306886 0.135432 3.8362e-05 218 30. 0.068789 0.06256 20.3339 26.275 2 2458219.7100694 712120244 1 64.93735955027 32.595108 2.216139 1.046127 80.56895842945 50.707207 1.599607 1.089434 0.0681198466186133 18.9809998512268 0.0189999993890524 0.828999996185303 0.0640000030398369 2458154.800891 2458186.795035 0
