# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v6.1 on 2026-04-15 at 15:57:46
#
# Requested input R.A. = 167.121585 degrees
# Requested input Dec. = 64.858964 degrees
# Requested JD start = 2458216.1234 days
# Requested JD end = 2458450.0253 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# diffimgstatus = Difference-image quality filtering (0=bad,1=good)
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 818 14 3 ZTF_g 462257525415 0 4.6482 101.719 3.84131 26.2186 2.25494e-05 0.0360991 -0.0427134 3.45e-05 374 30. 0.07448 0.06133 20.6116 26.2186 3 2458216.7575231 818120154 1 140.82678610736 25.767311 6.079544 1.522195 116.40227994736 35.352310 3.314812 1.146197 0.107681375839667 16.8479997634888 0.0149999996647239 0.46900001168251 -0.0179999992251396 2458166.936643 2458277.725590 0
 1 818 14 3 ZTF_r 463250855415 0 1.9095 250.718 7.00523 25.9939 1.01351e-05 0.0241603 0.0926123 1.50804e-05 379 30. 0.051468 0.046757 20.1341 25.9939 3 2458217.7508565 818120254 1 -40.7224689991 38.730236 -1.169604 1.099806 -5.38629102008 75.208031 -0.072101 1.040173 0.116650027091465 16.8309997558594 0.0140000004321337 0.477999985218048 -0.0130000002682209 2458160.745683 2458242.788056 0
 2 818 14 3 ZTF_r 463251775415 0 1.854 146.876 8.58158 25.4168 3.04814e-05 0.0419358 0.0972497 4.57867e-05 377 30. 0.049853 0.046493 19.3594 25.4168 1 2458217.7517708 818120254 1 -200.62150057254 35.105705 -6.357035 1.114252 -185.60178331082 69.317101 -2.695609 1.044586 0.116650027091465 16.8309997558594 0.0140000004321337 0.477999985218048 -0.0130000002682209 2458160.745683 2458242.788056 0
 3 818 14 3 ZTF_r 464209465415 0 2.0655 291.751 6.15209 26.1559 8.3291e-06 0.0217977 0.0945518 1.22815e-05 381 30. 0.053382 0.050112 20.4268 26.1559 3 2458218.7094676 818120254 1 -121.7934804258 36.443230 -3.717594 2.580904 -96.14860660263 68.596191 -1.411101 1.043765 0.116650027091465 16.8309997558594 0.0140000004321337 0.477999985218048 -0.0130000002682209 2458160.745683 2458242.788056 0
 4 818 14 3 ZTF_r 464268025415 0 1.7428 271.366 6.40046 26.0608 1.0154e-05 0.0241599 0.103808 1.51074e-05 382 30. 0.060353 0.047451 20.3214 26.0608 2 2458218.7680208 818120254 1 42.82053822433 27.251774 1.747882 1.274412 -90.36328408266 51.268841 -1.774409 1.043994 0.116650027091465 16.8309997558594 0.0140000004321337 0.477999985218048 -0.0130000002682209 2458160.745683 2458242.788056 0
 5 818 14 3 ZTF_r 464271845415 0 1.6924 274.66 6.34705 26.075 1.00806e-05 0.0241331 0.103272 1.50607e-05 381 30. 0.061814 0.048523 20.3521 26.075 3 2458218.7718403 818120254 1 -74.19282295034 27.331945 -3.019577 1.377000 -84.51093797044 50.660378 -1.679421 1.051550 0.116650027091465 16.8309997558594 0.0140000004321337 0.477999985218048 -0.0130000002682209 2458160.745683 2458242.788056 0
 6 818 14 3 ZTF_r 465204215415 0 2.9164 301.827 6.15421 26.1838 1.2709e-05 0.0270941 0.108045 1.8889e-05 381 30. 0.066352 0.058986 20.0846 26.1838 3 2458219.704213 818120254 1 -58.8981590986 44.516144 -1.471767 1.351591 -54.40485517025 67.022888 -0.817203 1.090510 0.116650027091465 16.8309997558594 0.0140000004321337 0.477999985218048 -0.0130000002682209 2458160.745683 2458242.788056 0
 7 818 14 3 ZTF_r 465229245415 0 2.5193 249.852 7.409 25.9789 1.32362e-05 0.0275879 0.109054 1.96095e-05 380 30. 0.057653 0.052401 19.8601 25.9789 2 2458219.7292477 818120254 1 35.91204816618 40.900253 0.976718 0.992512 48.16181838221 66.339569 0.730879 1.074707 0.116650027091465 16.8309997558594 0.0140000004321337 0.477999985218048 -0.0130000002682209 2458160.745683 2458242.788056 0
 8 818 14 3 ZTF_r 465255055415 0 2.2648 288.92 6.30092 26.1245 1.08239e-05 0.0250376 0.11175 1.60002e-05 382 30. 0.055939 0.047866 20.3453 26.1245 3 2458219.7550579 818120254 1 12.84024561542 30.006985 0.475999 1.185407 -45.54725958613 50.386997 -0.910037 1.070428 0.116650027091465 16.8309997558594 0.0140000004321337 0.477999985218048 -0.0130000002682209 2458160.745683 2458242.788056 0
