# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v6.1 on 2026-04-15 at 15:57:01
#
# Requested input R.A. = 124.148074 degrees
# Requested input Dec. = 33.796856 degrees
# Requested JD start = 2458216.1234 days
# Requested JD end = 2458450.0253 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# diffimgstatus = Difference-image quality filtering (0=bad,1=good)
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 664 11 3 ZTF_r 463193704215 0 2.0001 166.589 28.299 25.2556 1.92003e-05 0.0460474 0.108102 3.03373e-05 752 30. 0.040667 0.039197 18.8098 26.275 1 2458217.6937037 664120242 1 42.10914370865 120.284866 0.389422 0.983241 189.65438381327 229.019730 0.833691 1.037517 0.130702174773355 19.7029999732971 0.0320000015199184 1.36600005626678 0.0140000004321337 2458154.724120 2458190.654525 0
 1 664 11 3 ZTF_r 463223214215 0 1.9334 168.049 8.79816 26.1765 4.6412e-06 0.0233545 0.110293 7.31063e-06 794 30. 0.040492 0.040183 20.1789 26.275 1 2458217.7232176 664120242 1 -3.70168157724 4.768957 -0.863437 1.029996 -35.51659171138 51.941292 -0.688389 1.034067 0.130702174773355 19.7029999732971 0.0320000015199184 1.36600005626678 0.0140000004321337 2458154.724120 2458190.654525 56
 2 664 11 3 ZTF_r 467199624215 0 5.069 167.452 14.527 25.8127 1.60069e-05 0.042962 0.129699 2.54479e-05 778 30. 0.050947 0.056173 19.2416 26.275 1 2458221.6996296 664120242 1 -86.11270757461 84.810959 -1.129458 1.005185 -52.44675608028 125.043068 -0.422254 1.097743 0.130702174773355 19.7029999732971 0.0320000015199184 1.36600005626678 0.0140000004321337 2458154.724120 2458190.654525 0
 3 664 11 3 ZTF_r 470149084215 0 1.7906 167.632 99.14 23.9322 7.47623e-05 0.0566097 0.116572 0.000152037 316 30. 0.040606 0.04853 17.5066 26.275 1 2458224.6490856 664120242 1 -323.68508357108 447.791321 -0.804085 0.938961 -2001.32334015808 844.002625 -2.387199 1.053585 0.130702174773355 19.7029999732971 0.0320000015199184 1.36600005626678 0.0140000004321337 2458154.724120 2458190.654525 0
 4 664 11 3 ZTF_r 470171204215 0 2.0202 167.807 24.9184 25.2922 1.27702e-05 0.0381979 0.119118 2.01218e-05 773 30. 0.040495 0.041223 18.9789 26.275 1 2458224.6712037 664120242 1 -110.92178852874 109.743752 -1.124325 0.986977 83.06835286413 201.598938 0.414823 1.046231 0.130702174773355 19.7029999732971 0.0320000015199184 1.36600005626678 0.0140000004321337 2458154.724120 2458190.654525 0
 5 664 11 3 ZTF_g 475149524215 0 2.9808 103.742 7.91184 26.3588 1.42941e-05 0.038455 -0.127831 2.63645e-05 705 30. 0.053263 0.046671 19.9439 26.3588 1 2458229.6495255 664120142 1 -35.63335577957 42.034081 -0.942996 1.010120 18.76223625931 65.586975 0.287993 1.050025 0.138693278438179 19.7729999542236 0.0299999993294477 1.23399996757507 -0.00899999961256981 2458166.745799 2458431.974549 0
 6 664 11 3 ZTF_r 475185194215 0 2.535 168.039 8.54119 26.3425 5.7011e-06 0.0259009 0.0970624 9.01181e-06 793 30. 0.051944 0.050201 19.9367 26.275 1 2458229.6851968 664120242 1 59.02312222139 45.068607 1.456810 0.977498 136.66920106756 75.612770 1.819662 1.045310 0.130702174773355 19.7029999732971 0.0320000015199184 1.36600005626678 0.0140000004321337 2458154.724120 2458190.654525 0
 7 664 11 3 ZTF_g 478152534215 0 2.5935 51.9395 20.3655 25.5997 6.72398e-05 0.0489294 -0.0922049 0.000183272 313 30. 0.046179 0.047412 18.2763 25.5997 1 2458232.6525347 664120142 1 -148.48373701223 100.895882 -1.637044 1.058693 -70.47627324485 168.014587 -0.422290 1.049903 0.138693278438179 19.7729999542236 0.0299999993294477 1.23399996757507 -0.00899999961256981 2458166.745799 2458431.974549 0
 8 664 11 3 ZTF_r 478195474215 1 1.5625 164.311 120.525 24.9223 6.45778e-05 0.0498282 0.103542 0.000138393 279 30. 0.045409 0.046974 17.379 26.275 1 2458232.6954745 664120242 1 604.13093993312 477.156219 1.408398 0.985969 1021.885244087 937.324829 1.097557 1.073122 0.130702174773355 19.7029999732971 0.0320000015199184 1.36600005626678 0.0140000004321337 2458154.724120 2458190.654525 0
