# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v6.1 on 2026-04-15 at 15:55:41
#
# Requested input R.A. = 47.684888 degrees
# Requested input Dec. = 32.658078 degrees
# Requested JD start = 2458216.1234 days
# Requested JD end = 2458450.0253 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# diffimgstatus = Difference-image quality filtering (0=bad,1=good)
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 654 6 2 ZTF_g 547474792115 0 2.5528 105.219 12.9301 26.0534 2.36043e-05 0.0408757 -0.0770233 4.39193e-05 968 30. 0.064254 0.052135 19.2728 26.0534 1 2458301.9747917 654120121 1 -92.17749001557 61.914131 -1.656113 1.070546 -248.98217870128 104.473267 -2.399265 1.054128 0.128318904602309 17.5739995956421 0.0149999996647239 0.34400001168251 -0.0230000000447035 2458168.622917 2458349.926400 0
 1 654 6 2 ZTF_g 550467322115 0 3.3297 108.501 9.09421 26.1099 2.36447e-05 0.0426624 -0.115712 4.38702e-05 1020 30. 0.060008 0.073381 19.5256 26.1099 1 2458304.9673264 654120121 1 -140.18982810562 55.852562 -2.792082 0.828282 -207.69694413145 84.384689 -2.477888 1.064098 0.128318904602309 17.5739995956421 0.0149999996647239 0.34400001168251 -0.0230000000447035 2458168.622917 2458349.926400 0
 2 654 6 2 ZTF_g 553468702115 0 2.5112 94.0636 7.97136 25.9221 1.77409e-05 0.0411905 -0.0738195 3.13638e-05 1162 30. 0.076203 0.050863 19.6953 25.9221 1 2458307.9687037 654120121 1 -12.55840773278 39.472839 -0.353909 1.000944 50.18525740398 67.299377 0.750724 1.053047 0.128318904602309 17.5739995956421 0.0149999996647239 0.34400001168251 -0.0230000000447035 2458168.622917 2458349.926400 0
 3 654 6 2 ZTF_r 559428502115 0 2.2876 132.351 6.82974 25.9256 4.7278e-06 0.0257813 0.0911507 6.95047e-06 1351 30. 0.088061 0.059989 19.9874 25.9256 1 2458313.9285069 654120221 1 15.25532672248 29.186127 0.581433 1.160618 74.4393665832 52.538937 1.426384 1.039453 0.0634754520698432 17.0770000457764 0.0240000002086163 1.30299997329712 0.0710000023245811 2458313.928507 2458422.873044 0
 4 654 6 2 ZTF_g 559471992115 0 2.0245 96.0506 5.36094 25.9168 8.7116e-06 0.0333506 -0.0438369 1.35989e-05 1308 30. 0.067738 0.046244 20.3613 25.9168 1 2458313.9719907 654120121 1 -17.78824032229 22.127953 -0.894225 1.025931 35.01328749424 39.228863 0.898550 1.070080 0.128318904602309 17.5739995956421 0.0149999996647239 0.34400001168251 -0.0230000000447035 2458168.622917 2458349.926400 0
 5 654 6 2 ZTF_g 562423732115 0 2.2964 64.3592 4.77457 25.4758 1.89385e-05 0.0449347 -0.0448262 3.22056e-05 1219 30. 0.057748 0.05389 19.8407 25.4758 1 2458316.9237384 654120121 1 -62.3692261038 23.773209 -2.918350 0.989586 21.71607995209 41.422829 0.527785 1.062533 0.128318904602309 17.5739995956421 0.0149999996647239 0.34400001168251 -0.0230000000447035 2458168.622917 2458349.926400 0
 6 654 6 2 ZTF_r 562469062115 0 2.4623 150.815 5.8404 26.0898 3.8152e-06 0.0231657 0.077037 5.64133e-06 1353 30. 0.047602 0.049314 20.2261 26.0898 1 2458316.9690625 654120221 1 -6.27142507898 26.412510 -0.264126 1.469125 24.55614594423 46.537460 0.531218 1.036079 0.0634754520698432 17.0770000457764 0.0240000002086163 1.30299997329712 0.0710000023245811 2458313.928507 2458422.873044 0
 7 654 6 2 ZTF_g 565433062115 0 2.4238 106.867 4.87375 26.0291 7.2322e-06 0.0309194 -0.0419578 1.10477e-05 1334 30. 0.05795 0.044134 20.5284 26.0291 1 2458319.9330671 654120121 1 -31.31188472965 23.640234 -1.473371 0.974933 -24.06209540305 40.074276 -0.604481 1.078950 0.128318904602309 17.5739995956421 0.0149999996647239 0.34400001168251 -0.0230000000447035 2458168.622917 2458349.926400 0
 8 654 6 2 ZTF_r 565472802115 0 2.178 170.667 5.9018 26.2085 2.3288e-06 0.0179947 0.0839338 3.43919e-06 1349 30. 0.041427 0.041847 20.4846 26.2085 1 2458319.9728009 654120221 1 -90.98626846445 23.852608 -4.243213 1.280415 -145.97979965042 44.114449 -3.331402 1.037058 0.0634754520698432 17.0770000457764 0.0240000002086163 1.30299997329712 0.0710000023245811 2458313.928507 2458422.873044 0
